id,org_soil_2017,org_soil_2018,org_soil
"GRANBY,C-SUBSTLS0-2SVP",FALSE,FALSE,FALSE
GRANBYLFS0-2SVP,FALSE,FALSE,FALSE
GRANBYLS0-2SVP,FALSE,FALSE,FALSE
GRANBYSL0-2SVP,FALSE,FALSE,FALSE
"GRANBY,T-SUBSTLFS0-1SVP",FALSE,FALSE,FALSE
GRESHAMSIL2-5SSWP,FALSE,FALSE,FALSE
GRESHAMSIL2-6SSWP,FALSE,FALSE,FALSE
GRESHAMSIL5-10SSWP,FALSE,FALSE,FALSE
GUERNSEY-GILPIN8-15SMW,FALSE,FALSE,FALSE
"GUERNSEY-GILPIN,C15-25SMW",FALSE,FALSE,FALSE
GUERNSEY-GILPINSIL8-15SMW,FALSE,FALSE,FALSE
GUERNSEYSICL15-25MMW,FALSE,FALSE,FALSE
GUERNSEYSICL3-8SMW,FALSE,FALSE,FALSE
GUERNSEYSICL6-12MMW,FALSE,FALSE,FALSE
GUERNSEYSICL6-12SEMW,FALSE,FALSE,FALSE
GUERNSEYSICL7-15MMW,FALSE,FALSE,FALSE
GUERNSEYSICL8-15MMW,FALSE,FALSE,FALSE
GUERNSEYSIL10-15MMW,FALSE,FALSE,FALSE
GUERNSEYSIL12-18SMW,FALSE,FALSE,FALSE
GUERNSEYSIL15-25MMW,FALSE,FALSE,FALSE
GUERNSEYSIL15-25SMW,FALSE,FALSE,FALSE
GUERNSEYSIL1-6SMW,FALSE,FALSE,FALSE
GUERNSEYSIL1-7SMW,FALSE,FALSE,FALSE
GUERNSEYSIL2-5SMW,FALSE,FALSE,FALSE
GUERNSEYSIL2-6SMW,FALSE,FALSE,FALSE
GUERNSEYSIL3-8SMW,FALSE,FALSE,FALSE
GUERNSEYSIL5-10MMW,FALSE,FALSE,FALSE
GUERNSEYSIL5-10SMW,FALSE,FALSE,FALSE
GUERNSEYSIL6-12MMW,FALSE,FALSE,FALSE
GUERNSEYSIL6-12SMW,FALSE,FALSE,FALSE
GUERNSEYSIL6-15MMW,FALSE,FALSE,FALSE
GUERNSEYSIL6-15SMW,FALSE,FALSE,FALSE
GUERNSEYSIL8-15SMW,FALSE,FALSE,FALSE
GUERNSEYSOILS12-18SEMW,FALSE,FALSE,FALSE
"GUERNSEY-UPSHUR,C12-18MMW",FALSE,FALSE,FALSE
"GUERNSEY-UPSHUR,C12-20MMW",FALSE,FALSE,FALSE
"GUERNSEY-UPSHUR,C15-25SMW",FALSE,FALSE,FALSE
"GUERNSEY-UPSHUR,C2-6SMW",FALSE,FALSE,FALSE
"GUERNSEY-UPSHUR,C6-12MMW",FALSE,FALSE,FALSE
"GUERNSEY-UPSHUR,C8-15SMW",FALSE,FALSE,FALSE
GUERNSEY-UPSHURSICL15-25MMW,FALSE,FALSE,FALSE
GUERNSEY-UPSHURSICL6-15MMW,FALSE,FALSE,FALSE
"GUERNSEY,V,THIN SOLUMSICL10-15MMW",FALSE,FALSE,FALSE
"GUERNSEY,V,THIN SOLUMSICL15-20MMW",FALSE,FALSE,FALSE
GUERNSEY-WESTMORELANDSIL15-25SMW,FALSE,FALSE,FALSE
GUERNSEY-WESTMORELANDSIL8-15SMW,FALSE,FALSE,FALSE
GUERNSEY-WESTMORESIL12-18MMW,FALSE,FALSE,FALSE
GUERNSEY-WESTMORESIL6-12MMW,FALSE,FALSE,FALSE
HACKERSSIL0-2SW,FALSE,FALSE,FALSE
HACKERSSIL0-3SW,FALSE,FALSE,FALSE
HACKERSSIL2-6SW,FALSE,FALSE,FALSE
HACKERSSIL3-8SW,FALSE,FALSE,FALSE
HACKERSSIL6-12SW,FALSE,FALSE,FALSE
HANEYFSL0-2SMW,FALSE,FALSE,FALSE
HANEYFSL2-6SMW,FALSE,FALSE,FALSE
HANEYL0-2SMW,FALSE,FALSE,FALSE
HANEYL1-6SMW,FALSE,FALSE,FALSE
HANEYL2-6SMW,FALSE,FALSE,FALSE
HANEYL6-12MMW,FALSE,FALSE,FALSE
HANEY-RAWSONL6-12SMW,FALSE,FALSE,FALSE
HANEY-RAWSONSL1-6SMW,FALSE,FALSE,FALSE
HANEY-RAWSONSL6-12SMW,FALSE,FALSE,FALSE
HANEYSIL0-2SMW,FALSE,FALSE,FALSE
HANEYSIL2-6SMW,FALSE,FALSE,FALSE
HANEYSIL6-15MMW,FALSE,FALSE,FALSE
HANEYSL0-2SMW,FALSE,FALSE,FALSE
HANEYSL2-6SMW,FALSE,FALSE,FALSE
HANOVERSIL10-15MW,FALSE,FALSE,FALSE
HANOVERSIL12-18MW,FALSE,FALSE,FALSE
HANOVERSIL12-18SEW,FALSE,FALSE,FALSE
HANOVERSIL12-18SW,FALSE,FALSE,FALSE
HANOVERSIL15-20MW,FALSE,FALSE,FALSE
HANOVERSIL18-25SW,FALSE,FALSE,FALSE
HANOVERSIL2-5MW,FALSE,FALSE,FALSE
HANOVERSIL2-5SW,FALSE,FALSE,FALSE
HANOVERSIL2-6MW,FALSE,FALSE,FALSE
HANOVERSIL2-6SW,FALSE,FALSE,FALSE
HANOVERSIL5-10MW,FALSE,FALSE,FALSE
HANOVERSIL5-10SW,FALSE,FALSE,FALSE
HANOVERSIL6-12MW,FALSE,FALSE,FALSE
HANOVERSIL6-12SEW,FALSE,FALSE,FALSE
HANOVERSIL6-12SW,FALSE,FALSE,FALSE
"HAPLAQUENTS,LOAMY0-2SVP",FALSE,FALSE,FALSE
HARBORFSL0-3SMW,FALSE,FALSE,FALSE
HARBORFSL6-12SMW,FALSE,FALSE,FALSE
"HARROD,FF-PHSIL0-1SMW",TRUE,TRUE,TRUE
"HARROD,FF-PHSIL0-2SMW",TRUE,TRUE,TRUE
"HARTSHORN,OF-PHSIL0-2SW",FALSE,FALSE,FALSE
HARTSHORNSIL0-2SW,FALSE,FALSE,FALSE
"HARTSHORN,V,WETSIL0-2SSWP",FALSE,FALSE,FALSE
"HASKINS-CANEADEA,C2-6SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,OVER CLAYFSL0-2SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,OVER CLAYFSL2-6SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,OVER CLAYL0-2SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,OVER CLAYL2-6SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,OVER CLAYSIL0-2SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,OVER CLAYSIL2-6SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,T-SUBSTFSL0-2SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,T-SUBSTFSL2-6SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,T-SUBSTL0-2SSWP",FALSE,FALSE,FALSE
"HASKINS-DIGBY,T-SUBSTL2-6SSWP",FALSE,FALSE,FALSE
HASKINSFSL0-2SSWP,FALSE,FALSE,FALSE
HASKINSFSL2-6SSWP,FALSE,FALSE,FALSE
HASKINSL0-2SSWP,FALSE,FALSE,FALSE
HASKINSL0-3SSWP,FALSE,FALSE,FALSE
HASKINSL2-6SSWP,FALSE,FALSE,FALSE
HASKINSLS0-2SSWP,FALSE,FALSE,FALSE
"HASKINS-SEWARD,C2-6SSWP",FALSE,FALSE,FALSE
HASKINSSIL0-2SSWP,FALSE,FALSE,FALSE
HASKINSSIL0-3SSWP,FALSE,FALSE,FALSE
HASKINSSIL2-6SSWP,FALSE,FALSE,FALSE
HASKINSSL0-3SSWP,FALSE,FALSE,FALSE
HASKINSSL1-4SSWP,FALSE,FALSE,FALSE
"HASKINS,ST-SUBSTFSL0-2SSWP",FALSE,FALSE,FALSE
"HASKINS,V,DARK SURFACEL0-2SSWP",FALSE,FALSE,FALSE
HAUBSTADTSIL0-2SMW,FALSE,FALSE,FALSE
HAUBSTADTSIL12-18MMW,FALSE,FALSE,FALSE
HAUBSTADTSIL12-18SEMW,FALSE,FALSE,FALSE
HAUBSTADTSIL2-6SMW,FALSE,FALSE,FALSE
HAUBSTADTSIL6-12MMW,FALSE,FALSE,FALSE
HAUBSTADTSIL6-12SEMW,FALSE,FALSE,FALSE
"HAYMOND,OF-PHSIL0-2SW",FALSE,FALSE,FALSE
HAYTERL12-18SW,FALSE,FALSE,FALSE
HAYTERL18-25SW,FALSE,FALSE,FALSE
HAYTERL2-6SW,FALSE,FALSE,FALSE
HAYTERL6-12SW,FALSE,FALSE,FALSE
HAYTER-VANDALIACN-L12-25SW,FALSE,FALSE,FALSE
HAZLETONCN-L15-25SW,FALSE,FALSE,FALSE
HAZLETONCN-L2-6SW,FALSE,FALSE,FALSE
HAZLETONCN-L6-15SW,FALSE,FALSE,FALSE
HAZLETONCN-L8-15SW,FALSE,FALSE,FALSE
HAZLETONCN-SL15-25SW,FALSE,FALSE,FALSE
HAZLETONL15-25SW,FALSE,FALSE,FALSE
HAZLETONL3-8SW,FALSE,FALSE,FALSE
HAZLETONL8-15SW,FALSE,FALSE,FALSE
"HENNEPIN-MIAMIAN,C12-18SEW",FALSE,FALSE,FALSE
"HENNEPIN-MIAMIAN,C12-25SEW",FALSE,FALSE,FALSE
HENNEPIN-MIAMIANL18-25MW,FALSE,FALSE,FALSE
HENNEPIN-MIAMIANSIL18-25MW,FALSE,FALSE,FALSE
HENNEPIN-MIAMIANSIL18-25SW,FALSE,FALSE,FALSE
HENNEPIN-WYNNSIL18-25MW,FALSE,FALSE,FALSE
HENSHAWSIL0-2SSWP,FALSE,FALSE,FALSE
HENSHAWSIL0-4SSWP,FALSE,FALSE,FALSE
HENSHAWSIL1-4SSWP,FALSE,FALSE,FALSE
HENSHAWSIL2-6SSWP,FALSE,FALSE,FALSE
"HENSHAW,V,DARKSIL0-2SSWP",FALSE,FALSE,FALSE
HICKORYCL12-18SEW,FALSE,FALSE,FALSE
HICKORYCL18-25SEW,FALSE,FALSE,FALSE
HICKORYCL6-12SEW,FALSE,FALSE,FALSE
"HICKORY-FAIRMONT,C18-25MW",FALSE,FALSE,FALSE
"HICKORY-GILPIN,C12-20MW",FALSE,FALSE,FALSE
HICKORYL12-18MW,FALSE,FALSE,FALSE
HICKORY-MORRISVILLESIL18-25MW,FALSE,FALSE,FALSE
HICKORYSIL12-18MW,FALSE,FALSE,FALSE
HICKORYSIL12-20MW,FALSE,FALSE,FALSE
HICKORYSIL18-25MW,FALSE,FALSE,FALSE
HICKORYSIL18-25SW,FALSE,FALSE,FALSE
HICKORYSIL2-6MW,FALSE,FALSE,FALSE
HICKORYSIL6-12MW,FALSE,FALSE,FALSE
"HOLLY,ALK-PHSIL0-2SP",FALSE,FALSE,FALSE
"HOLLY,FF-PHSIL0-2SP",FALSE,FALSE,FALSE
"HOLLY,OF-PHSIL0-1SP",FALSE,TRUE,TRUE
"HOLLY,PO-PHSIL0-2SP",FALSE,FALSE,FALSE
HOLLYSIL0-2SP,FALSE,TRUE,TRUE
"HOLTON,OF-PHSIL0-2SSWP",FALSE,FALSE,FALSE
HOMERSIL0-2SSWP,FALSE,FALSE,FALSE
HOMERSIL2-6SSWP,FALSE,FALSE,FALSE
"HOMEWOOD-GILPIN,C12-20MW",FALSE,FALSE,FALSE
HOMEWOODSIL12-18MW,FALSE,FALSE,FALSE
HOMEWOODSIL15-20MW,FALSE,FALSE,FALSE
HOMEWOODSIL15-25MW,FALSE,FALSE,FALSE
HOMEWOODSIL18-25MW,FALSE,FALSE,FALSE
HOMEWOODSIL2-6SW,FALSE,FALSE,FALSE
HOMEWOODSIL6-12MW,FALSE,FALSE,FALSE
HOMEWOODSIL6-12SW,FALSE,FALSE,FALSE
HOMEWOODSIL6-15SW,FALSE,FALSE,FALSE
HOMEWOODSIL8-15MW,FALSE,FALSE,FALSE
HOMEWOOD-WESTMORELANDSIL15-25MW,FALSE,FALSE,FALSE
HOMEWORTHL0-2SSWP,FALSE,FALSE,FALSE
HOMEWORTHL2-6SSWP,FALSE,FALSE,FALSE
HOMEWORTHSIL0-2SSWP,FALSE,FALSE,FALSE
HOMEWORTHSIL2-6SSWP,FALSE,FALSE,FALSE
HORNELLL2-6SSWP,FALSE,FALSE,FALSE
HORNELLSICL0-2SSWP,FALSE,FALSE,FALSE
HORNELLSIL0-2SSWP,FALSE,FALSE,FALSE
HORNELLSIL12-18MSWP,FALSE,FALSE,FALSE
HORNELLSIL12-18SSWP,FALSE,FALSE,FALSE
HORNELLSIL2-6SSWP,FALSE,FALSE,FALSE
HORNELLSIL3-8SSWP,FALSE,FALSE,FALSE
HORNELLSIL6-12MSWP,FALSE,FALSE,FALSE
HORNELLSIL6-12SSWP,FALSE,FALSE,FALSE
"HOUCKTOWN-GLYNWOOD,C6-12MMW",FALSE,FALSE,FALSE
"HOUCKTOWN-GLYNWOOD-JENERA,C1-4SMW",FALSE,FALSE,FALSE
HOUCKTOWNL0-2SMW,FALSE,FALSE,FALSE
HOUCKTOWNL2-6SMW,FALSE,FALSE,FALSE
HOUCKTOWNSIL0-2SMW,FALSE,FALSE,FALSE
HOUCKTOWNSIL2-4SMW,FALSE,FALSE,FALSE
HOUCKTOWNSL0-2SMW,FALSE,FALSE,FALSE
HOUCKTOWNSL2-4SMW,FALSE,FALSE,FALSE
HOYTVILLEC0-2SVP,FALSE,FALSE,FALSE
HOYTVILLECL0-1SVP,FALSE,FALSE,FALSE
HOYTVILLECL0-2SVP,FALSE,FALSE,FALSE
"HOYTVILLE,SHALLOW TO CARBC0-1SVP",FALSE,FALSE,FALSE
HOYTVILLESIC0-1SVP,FALSE,FALSE,FALSE
HOYTVILLESIC0-2SVP,FALSE,FALSE,FALSE
HOYTVILLESICL0-1SVP,FALSE,FALSE,FALSE
HOYTVILLESICL0-2SVP,FALSE,FALSE,FALSE
HOYTVILLESIL0-2SVP,FALSE,FALSE,FALSE
"HOYTVILLE,V,MOD.SHALLOWSICL0-2SVP",FALSE,FALSE,FALSE
"HOYTVILLE,V,THIN SOLUMC0-2SVP",FALSE,FALSE,FALSE
"HUNTINGTON,OF-PHSIL0-2SW",FALSE,FALSE,FALSE
"HUNTINGTON,RF-PHSIL0-2SW",FALSE,FALSE,FALSE
HUNTINGTONSIL0-2SW,FALSE,FALSE,FALSE
HYATTSSIL0-2SSWP,FALSE,FALSE,FALSE
HYATTSSIL2-4SSWP,FALSE,FALSE,FALSE
ILIONSIL0-2SVP,FALSE,FALSE,FALSE
IONIASIL0-2SMW,FALSE,FALSE,FALSE
IONIASIL2-6SMW,FALSE,FALSE,FALSE
"IVA,T-SUBSTSIL0-2SSWP",FALSE,TRUE,TRUE
JENERAFSL0-2SMW,FALSE,FALSE,FALSE
JENERAFSL2-6SMW,FALSE,FALSE,FALSE
"JENERA-SHINROCK,T-SUB1-4SMW",FALSE,FALSE,FALSE
JENEVASIL2-6SMW,FALSE,FALSE,FALSE
JESSUPSIL12-18SW,FALSE,FALSE,FALSE
JESSUPSIL15-25MW,FALSE,FALSE,FALSE
JESSUPSIL1-8SW,FALSE,FALSE,FALSE
JESSUPSIL8-15MW,FALSE,FALSE,FALSE
JIMTOWNL0-2SSWP,FALSE,FALSE,FALSE
JIMTOWNL0-3SSWP,FALSE,FALSE,FALSE
JIMTOWNL2-5SSWP,FALSE,FALSE,FALSE
JIMTOWNL2-6SSWP,FALSE,FALSE,FALSE
JIMTOWNSIL0-2SSWP,FALSE,FALSE,FALSE
JIMTOWNSIL0-3SSWP,FALSE,FALSE,FALSE
JIMTOWNSIL2-5SSWP,FALSE,FALSE,FALSE
JIMTOWNSIL2-6SSWP,FALSE,FALSE,FALSE
JIMTOWNSL0-2SSWP,FALSE,FALSE,FALSE
"JIMTOWN,T-SUBSTL2-6SSWP",FALSE,FALSE,FALSE
JOHNSBURGSIL2-8SSWP,FALSE,FALSE,FALSE
JOLIETL0-1SP,FALSE,FALSE,FALSE
JOLIETSICL0-1SP,FALSE,FALSE,FALSE
JOLIETSICL0-2SP,FALSE,FALSE,FALSE
JOLIETSIL0-1SP,FALSE,FALSE,FALSE
JOLIETSIL0-2SP,FALSE,FALSE,FALSE
JONESBORO-ROSSMOYNESIL0-2SMW,FALSE,FALSE,FALSE
JONESBORO-ROSSMOYNESIL2-6SMW,FALSE,FALSE,FALSE
JONESBORO-ROSSMOYNESIL6-12MMW,FALSE,FALSE,FALSE
"JULES,FF-PHSIL0-2SW",TRUE,TRUE,TRUE
"JULES,OF-PHSIL0-2SW",FALSE,FALSE,FALSE
KANAWHAL2-6SW,FALSE,FALSE,FALSE
KANAWHASIL1-6SW,FALSE,FALSE,FALSE
KANAWHASIL1-8SW,FALSE,FALSE,FALSE
KANAWHASIL2-6SW,FALSE,FALSE,FALSE
KANAWHASIL6-12SW,FALSE,FALSE,FALSE
KANESIL0-2SSWP,FALSE,FALSE,FALSE
KEENE-LATHAMSIL12-18MMW,FALSE,FALSE,FALSE
"KEENE,SH-PHSICL12-18SEMW",FALSE,FALSE,FALSE
KEENESIL12-18MMW,FALSE,FALSE,FALSE
KEENESIL12-18SMW,FALSE,FALSE,FALSE
KEENESIL1-7SMW,FALSE,FALSE,FALSE
KEENESIL18-25SMW,FALSE,FALSE,FALSE
KEENESIL1-8SMW,FALSE,FALSE,FALSE
KEENESIL2-6SMW,FALSE,FALSE,FALSE
KEENESIL2-8SMW,FALSE,FALSE,FALSE
KEENESIL3-8SMW,FALSE,FALSE,FALSE
KEENESIL6-12MMW,FALSE,FALSE,FALSE
KEENESIL6-12SMW,FALSE,FALSE,FALSE
KEENESIL6-15MMW,FALSE,FALSE,FALSE
KEENESIL6-15SMW,FALSE,FALSE,FALSE
KEENESIL8-15SMW,FALSE,FALSE,FALSE
KENDALLVILLECL12-18SEW,FALSE,FALSE,FALSE
KENDALLVILLECL6-12SEW,FALSE,FALSE,FALSE
"KENDALLVILLE-ELDEAN,C12-20MW",FALSE,FALSE,FALSE
"KENDALLVILLE-ELDEAN,C6-12MW",FALSE,FALSE,FALSE
KENDALLVILLE-ELDEANSIL12-18MW,FALSE,FALSE,FALSE
KENDALLVILLEL12-18MW,FALSE,FALSE,FALSE
KENDALLVILLEL2-6SW,FALSE,FALSE,FALSE
KENDALLVILLEL6-12MW,FALSE,TRUE,TRUE
KENDALLVILLESIL0-2SW,FALSE,FALSE,FALSE
KENDALLVILLESIL12-18MW,FALSE,FALSE,FALSE
KENDALLVILLESIL2-6MW,FALSE,FALSE,FALSE
KENDALLVILLESIL2-6SW,FALSE,FALSE,FALSE
KENDALLVILLESIL6-12MW,FALSE,TRUE,TRUE
KENSINGTONSIL15-25SMW,FALSE,FALSE,FALSE
KENSINGTONSIL2-6SMW,FALSE,FALSE,FALSE
KENSINGTONSIL6-15SMW,FALSE,FALSE,FALSE
KERSTONMUCK0-2SVP,TRUE,FALSE,TRUE
"KIBBIE-BENNINGTON,C2-6SSWP",FALSE,FALSE,FALSE
"KIBBIE-BLOUNT,C0-2SSWP",FALSE,FALSE,FALSE
"KIBBIE-BLOUNT,C2-6SSWP",FALSE,FALSE,FALSE
KIBBIE-DEL REYSIL1-6SSWP,FALSE,FALSE,FALSE
KIBBIEFSL0-2SSWP,FALSE,FALSE,FALSE
KIBBIEFSL2-6SSWP,FALSE,FALSE,FALSE
KIBBIEL0-2SSWP,FALSE,FALSE,FALSE
KIBBIEL0-3SSWP,FALSE,FALSE,FALSE
KIBBIEL2-6SSWP,FALSE,FALSE,FALSE
KIBBIELFS0-2SSWP,FALSE,FALSE,FALSE
KIBBIESIL0-2SSWP,FALSE,FALSE,FALSE
KIBBIESIL2-6SSWP,FALSE,FALSE,FALSE
"KIBBIE,T-SUBSTFSL0-2SSWP",FALSE,FALSE,FALSE
"KIBBIE,T-SUBSTFSL2-6SSWP",FALSE,FALSE,FALSE
"KIBBIE,V,ACIDSIL0-2SSWP",FALSE,FALSE,FALSE
KIBBIEVFSL0-2SSWP,FALSE,FALSE,FALSE
KIBBIEVFSL2-6SSWP,FALSE,FALSE,FALSE
"KIBBIE,V,MOD.SHALLOWFSL0-2SSWP",FALSE,FALSE,FALSE
"KILLBUCK,FF-PHSIL0-2SSWP",TRUE,FALSE,TRUE
"KILLBUCK,OF-PHSIL0-2SSWP",FALSE,FALSE,FALSE
KILLBUCKSIL0-2SSWP,FALSE,FALSE,FALSE
KILLBUCKSL0-2SSWP,FALSE,FALSE,FALSE
KINGSVILLEFS0-2SP,FALSE,FALSE,FALSE
KINGSVILLEFSL0-2SP,FALSE,FALSE,FALSE
KINGSVILLELFS0-2SP,FALSE,FALSE,FALSE
KINGSVILLESIC0-2SP,FALSE,FALSE,FALSE
"KINGS,VSICL0-2SVP",FALSE,FALSE,FALSE
"KINN,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
"KNOXDALE,OF-PHSIL0-2SW",FALSE,FALSE,FALSE
"KOKOMO,OV-PHSIL0-2SVP",FALSE,FALSE,FALSE
KOKOMOSICL0-1SVP,FALSE,FALSE,FALSE
KOKOMOSICL0-2SVP,FALSE,FALSE,FALSE
KOKOMOSIL0-1SVP,FALSE,FALSE,FALSE
"KYGER,FF-PHLS0-2SP",FALSE,FALSE,FALSE
KYGERLS0-2SVP,FALSE,FALSE,FALSE
LAIDIGST-L10-15SW,FALSE,FALSE,FALSE
LAIDIGST-L15-20SW,FALSE,FALSE,FALSE
LAIDIGST-L5-10SW,FALSE,FALSE,FALSE
"LAKIN-ALFORD,C15-25SW",FALSE,FALSE,FALSE
LAKINLFS12-18SW,FALSE,FALSE,FALSE
LAKINLFS1-6SW,FALSE,FALSE,FALSE
LAKINLFS2-6SW,FALSE,FALSE,FALSE
LAKINLFS2-8SW,FALSE,FALSE,FALSE
LAKINLFS3-12SW,FALSE,FALSE,FALSE
LAKINLFS6-12SW,FALSE,FALSE,FALSE
LAKINLFS8-15SW,FALSE,FALSE,FALSE
LAKINLFS8-25SW,FALSE,FALSE,FALSE
LAKINLS1-8SW,FALSE,FALSE,FALSE
LAKINLS2-6SW,FALSE,FALSE,FALSE
LAKINLS6-12SW,FALSE,FALSE,FALSE
LAMBERJACKL0-2SSWP,FALSE,FALSE,FALSE
LAMSONFSL0-2SVP,FALSE,FALSE,FALSE
LAMSONVFSL0-2SVP,FALSE,FALSE,FALSE
"LANDES,FF-PHLFS0-6SW",TRUE,FALSE,TRUE
LANDESFSL0-2SW,FALSE,FALSE,FALSE
LANDESGR-SL0-2SW,FALSE,FALSE,FALSE
"LANDES,OF-PHFSL0-2SW",FALSE,FALSE,FALSE
"LANDES,OF-PHL0-2SW",FALSE,FALSE,FALSE
"LANDES,RF-PHSL0-2SW",FALSE,FALSE,FALSE
LANDESSL0-2SW,FALSE,FALSE,FALSE
"LANDES,V,GRAV-SUBSLSL0-2SW",FALSE,FALSE,FALSE
LANIERFSL0-2SW,FALSE,FALSE,FALSE
"LANIER,OF-PHSL0-2SW",FALSE,FALSE,FALSE
LANIERSL0-2SW,FALSE,FALSE,FALSE
"LATHAM-GILPIN,AS8-20SMW",FALSE,FALSE,FALSE
LATHAMSIL12-18MMW,FALSE,FALSE,FALSE
LATHAMSIL12-18SMW,FALSE,FALSE,FALSE
LATHAMSIL12-20MMW,FALSE,FALSE,FALSE
LATHAMSIL15-25MMW,FALSE,FALSE,FALSE
LATHAMSIL15-25SMW,FALSE,FALSE,FALSE
LATHAMSIL2-6SMW,FALSE,FALSE,FALSE
LATHAMSIL6-12MMW,FALSE,FALSE,FALSE
LATHAMSIL6-12SMW,FALSE,FALSE,FALSE
LATHAMSIL8-15SMW,FALSE,FALSE,FALSE
"LATHAM-STEINSBURG,AS10-25SMW",FALSE,FALSE,FALSE
"LATHAM-STEINSBURG,C15-25SMW",FALSE,FALSE,FALSE
LATHAM-WHARTONSIL15-25SMW,FALSE,FALSE,FALSE
LATTYC0-2SVP,FALSE,FALSE,FALSE
"LATTY,OF-PHSIC0-2SVP",FALSE,FALSE,FALSE
LATTYSIC0-2SVP,FALSE,FALSE,FALSE
LATTYSICL0-2SVP,FALSE,FALSE,FALSE
"LATTY,T-SUBSTSICL0-1SVP",FALSE,FALSE,FALSE
LAWSHESIC12-18SEMW,FALSE,FALSE,FALSE
LAWSHESICL12-18MMW,FALSE,FALSE,FALSE
LAWSHESICL2-6SMW,FALSE,FALSE,FALSE
LAWSHESICL6-12MMW,FALSE,FALSE,FALSE
LENAWEEL0-2SVP,FALSE,FALSE,FALSE
"LENAWEE,OV-PHSIL0-2SVP",FALSE,FALSE,FALSE
LENAWEESICL0-2SVP,FALSE,FALSE,FALSE
LENAWEESIL0-2SVP,FALSE,FALSE,FALSE
"LENAWEE,VSICL0-2SVP",FALSE,FALSE,FALSE
LEONIGR-L12-25SW,FALSE,FALSE,FALSE
LEWISBURG-CELINACL2-6MMW,FALSE,FALSE,FALSE
LEWISBURG-CELINACL6-12SEMW,FALSE,FALSE,FALSE
LEWISBURG-CELINASIL2-6SMW,FALSE,FALSE,FALSE
"LEWISBURG-CROSBY,C2-6SMW",FALSE,FALSE,FALSE
LEWISBURGSIL0-2SMW,FALSE,FALSE,FALSE
LEWISBURGSIL2-6MMW,FALSE,FALSE,FALSE
LEWISBURGSIL2-6SMW,FALSE,FALSE,FALSE
LEWISBURGSOILS6-12SEMW,FALSE,FALSE,FALSE
"LEWISBURG,VSIL0-2SMW",FALSE,FALSE,FALSE
"LEWISBURG,VSIL2-6SMW",FALSE,FALSE,FALSE
"LEWISBURG,VSIL6-12SMW",FALSE,FALSE,FALSE
"LIBRARY,VSIL3-8SSWP",FALSE,FALSE,FALSE
LIBRESIL0-2SW,FALSE,FALSE,FALSE
LIBRESIL2-6SW,FALSE,FALSE,FALSE
LIBRESIL6-12MW,FALSE,FALSE,FALSE
LICKINGSICL6-12MMW,FALSE,FALSE,FALSE
LICKINGSIL0-2SMW,FALSE,FALSE,FALSE
LICKINGSIL0-6SMW,FALSE,FALSE,FALSE
LICKINGSIL12-18MMW,FALSE,FALSE,FALSE
LICKINGSIL12-18SMW,FALSE,FALSE,FALSE
LICKINGSIL12-25MMW,FALSE,FALSE,FALSE
LICKINGSIL15-25MMW,FALSE,FALSE,FALSE
LICKINGSIL1-6SMW,FALSE,FALSE,FALSE
LICKINGSIL2-6SMW,FALSE,FALSE,FALSE
LICKINGSIL3-8SMW,FALSE,FALSE,FALSE
LICKINGSIL6-12MMW,FALSE,FALSE,FALSE
LICKINGSIL6-12SMW,FALSE,FALSE,FALSE
LICKINGSIL6-15MMW,FALSE,FALSE,FALSE
LICKINGSIL8-15SMW,FALSE,FALSE,FALSE
LILYL15-25SW,FALSE,FALSE,FALSE
LILYL8-15SW,FALSE,FALSE,FALSE
"LILY-RARDEN,C15-25SW",FALSE,FALSE,FALSE
LILYSIL15-25SW,FALSE,FALSE,FALSE
LILYSIL8-15SW,FALSE,FALSE,FALSE
"LILY-UPSHUR,C15-25SW",FALSE,FALSE,FALSE
"LINDSIDE,FF-PHSIL0-2SMW",TRUE,FALSE,TRUE
"LINDSIDE,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
LINDSIDESIL0-2SMW,FALSE,FALSE,FALSE
"LINWOOD,DRAINEDMK-SIL0-2SVP",TRUE,TRUE,TRUE
LINWOODMUCK0-2SVP,TRUE,FALSE,TRUE
"LINWOOD,PO-PHMK-SIL0-2SVP",FALSE,FALSE,FALSE
"LINWOOD,UNDRAINEDMUCK0-2SVP",FALSE,FALSE,FALSE
LIPPINCOTTMK-SIL0-2SVP,FALSE,FALSE,FALSE
LIPPINCOTTSICL0-2SVP,FALSE,FALSE,FALSE
"LOBDELL,ALK-PHSIL0-2SMW",FALSE,FALSE,FALSE
"LOBDELL,CN-SUBST,OF-PHL0-2SMW",FALSE,FALSE,FALSE
"LOBDELL,CN-SUBST,OF-PHSIL0-2SMW",FALSE,FALSE,FALSE
"LOBDELL,FF-PHSIL0-2SMW",TRUE,FALSE,TRUE
