year,county,school_district,sd_number,political_unit,info_number,total_rate_gross,total_rate_class1,total_rate_class2,emergency_rate,current_expense_rate_gross,current_expense_rate_class1,current_expense_rate_class2,bond_rate,general_fund_millage,recreation_rate_gross,recreation_rate_class1,recreation_rate_class2,improvement_rate_gross,improvement_rate_class1,improvement_rate_class2,library_millage,library_rate_gross,library_rate_class1,library_rate_class2,acquisition_rate,mill_floor_rate_class1,mill_floor_rate_class2,sub_levy_rate,library_rate_millage,safety_rate_gross,safety_rate_class1,safety_rate_class2,credit_qualify_rate_class1,qualifying_nonbusiness_class1
2015,franklin,hamilton lsd,NA,22240,NA,56.65,33.380317,34.20533800000001,19.096355000000003,20.089711999999995,8.25,4.2,0,0,0,2,1.8339619999999999,1.6656259999999998,0,0,0,NA,NA,NA,23.296355000000002,0,42.2,24.289711999999994,NA,NA,NA,NA,NA,NA
2015,franklin,hilliard csd,NA,24810,NA,89.55,56.32903,65.660064,42.834796,52.119574,7.1,4.45,0,0,0,2,1.9442339999999998,1.9904899999999999,0,0,0,NA,NA,NA,47.284796,0,76,56.569574,NA,NA,NA,NA,NA,NA
2015,franklin,new albany-plain lsd,NA,24420,NA,74.34,59.933155000000006,59.865347,44.433155000000006,44.365347,11,4.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,48.933155000000006,0,58.839999999999996,48.865347,NA,NA,NA,NA,NA,NA
2015,franklin,reynoldsburg csd,NA,24560,NA,74.45,51.536205,55.52500800000001,30.486204999999998,34.475008,14.15,6.4,0,0,0,0.5,0.5,0.5,0,0,0,NA,NA,NA,36.886205,0,53.4,40.875008,NA,NA,NA,NA,NA,NA
2015,franklin,south western csd,NA,24980,NA,73.14999999999999,46.775271000000004,60.125297,34.825271,48.175297,6.1,3.8499999999999996,0,0,0,2,2,2,0,0,0,NA,NA,NA,38.675271,0,61.2,52.025297,NA,NA,NA,NA,NA,NA
2015,franklin,upper arlington csd,NA,25500,NA,105.96000000000001,48.40186399999999,59.947322,39.055948,50.561006,1.85,5.6499999999999995,0,0,0,2,1.845916,1.886316,0,0,0,NA,NA,NA,44.70594800000001,0,96.46000000000001,56.211006,NA,NA,NA,NA,NA,NA
2015,franklin,westerville csd,NA,25930,NA,80.5,59.33661,62.35098299999999,40.599917000000005,43.495169000000004,3.8,3.8,0,0,0,3.9499999999999997,3.786693,3.905814,0,0,0,NA,NA,NA,44.399917,7.35,61.6,47.29516900000001,NA,NA,NA,NA,NA,NA
2015,franklin,whitehall csd,NA,25970,NA,73.8,50.753369,58.744350000000004,34.653625,42.644496999999994,9.450000000000001,6.1499999999999995,0,0,0,0.5,0.49974399999999997,0.499853,0,0,0,NA,NA,NA,40.803625,0,57.7,48.794497,NA,NA,NA,NA,NA,NA
2015,franklin,worthington csd,NA,26080,NA,96.94000000000001,55.143958000000005,73.99602600000001,46.843958,65.696026,3.8,4.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,51.343958,0,88.64,70.196026,NA,NA,NA,NA,NA,NA
2015,fulton,archbold area lsd,NA,20150,NA,44.54,29.413021,40.025094,17.823021,28.435094,2.6,2.2,0,0,0,1.8,1.8,1.8,0,0,0,NA,NA,NA,20.023021,4.99,32.949999999999996,30.635094000000002,NA,NA,NA,NA,NA,NA
2015,fulton,evergreen lsd,NA,21690,NA,44.2,26.009543999999998,28.698207,15.300026,17.499693999999998,4.6,4.7,0,0,0,2.3,1.4095179999999998,1.8985130000000001,0,0,0,NA,NA,NA,20.000026,0,32.6,22.199694,NA,NA,NA,NA,NA,NA
2015,fulton,gorham-fayette lsd,NA,22090,NA,51.4,23.466291999999996,39.403420999999994,15.507543,31.203421,3.2,4.5,0,0,0,0.5,0.25874899999999995,0.5,0,0,0,NA,NA,NA,20.007543,0,43.2,35.703421,NA,NA,NA,NA,NA,NA
2015,fulton,pettisville lsd,NA,24380,NA,57.7,28.814399,40.347832999999994,14.500020999999998,24.448629999999994,6.4,5.5,0,0,0,4,2.4143779999999997,3.9992029999999996,0,0,0,NA,NA,NA,20.000021,0,41.8,29.948629999999994,NA,NA,NA,NA,NA,NA
2015,fulton,pike-delta-york lsd,NA,24400,NA,61.71,36.275780000000005,49.744208,16.046395999999998,29.434208,9,4,0,0,0,0.5,0.4193840000000001,0.5,0,0,0,NA,NA,NA,20.046395999999998,6.81,41.4,33.434208,NA,NA,NA,NA,NA,NA
2015,fulton,swanton lsd,NA,25230,NA,62.56,33.79852800000001,37.641216,19.738528,23.581215999999998,5.8,2.8,0,0,0,1,1,1,0,0,0,NA,NA,NA,22.538528,4.46,48.5,26.381216,NA,NA,NA,NA,NA,NA
2015,fulton,wauseon evsd,NA,25730,NA,47.08,37.955216,41.585032000000005,14.859411000000001,18.305031999999997,8.2,5.1499999999999995,0,0,0,1.5,1.315805,1.5,0,0,0,NA,NA,NA,20.009411,8.43,23.8,23.455031999999996,NA,NA,NA,NA,NA,NA
2015,gallia,gallia county lsd,NA,22e3,NA,28.75,28.75,28.75,17.45,17.45,7.75,2.55,0,0,0,1,1,1,0,0,0,NA,NA,NA,20,0,17.45,20,NA,NA,NA,NA,NA,NA
2015,gallia,gallipolis csd,NA,22010,NA,39.7,28.376046,28.738969,16.216069,16.324937000000002,7.2,3.8,0,0,0,1.5,1.159977,1.414032,0,0,0,NA,NA,NA,20.016069,0,27.2,20.124937000000003,NA,NA,NA,NA,NA,NA
2015,geauga,berkshire lsd,NA,20410,NA,52.3,21.030287,22.547781,15.524102,16.638924000000003,0,4.5,0,0,0,2.5,1.006185,1.408857,0,0,0,NA,NA,NA,20.024102,0,45.3,21.138924000000003,NA,NA,NA,NA,NA,NA
2015,geauga,cardinal lsd,NA,20830,NA,55.09,25.399657,33.40198099999999,17.909657,25.911981000000004,2.9899999999999998,3.5,0,0,0,1,1,1,0,0,0,NA,NA,NA,21.409657,0,47.6,29.411981000000004,NA,NA,NA,NA,NA,NA
2015,geauga,chardon lsd,NA,20950,NA,76.78,38.145606,45.406402,31.646800000000002,38.906402,0,4.5,0,0,0,2,1.9988059999999999,2,0,0,0,NA,NA,NA,36.1468,0,70.28,43.406402,NA,NA,NA,NA,NA,NA
2015,geauga,kenston lsd,NA,22630,NA,90.64,43.69945500000001,52.943110000000004,34.549455,43.79311000000001,4.6499999999999995,4.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,39.049455,0,81.49000000000001,48.29311000000001,NA,NA,NA,NA,NA,NA
2015,geauga,ledgemont lsd,NA,22790,NA,51.2,20.016493,24.781884,15.516493,20.281884,0,4.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,20.016493,0,46.7,24.781884,NA,NA,NA,NA,NA,NA
2015,geauga,newbury lsd,NA,23740,NA,74.16999999999999,44.634301,45.515708000000004,19.269974,20.144685000000003,0,5.1,0,0,0,1,0.884327,0.891023,0,0,0,NA,NA,NA,24.369974000000003,19.38,48.690000000000005,25.244685,NA,NA,NA,NA,NA,NA
2015,geauga,west geauga lsd,NA,25850,NA,55.55,34.721441,35.343793999999995,17.971441,18.599363,0,3.5,0,0,0,3.75,3.75,3.7444310000000005,0,0,0,NA,NA,NA,21.471441,9.5,38.8,22.099363,NA,NA,NA,NA,NA,NA
2015,greene,beavercreek csd,NA,20320,NA,54.15,44.094294,43.01462699999999,16.663536999999998,15.616314,4.4,4.6,0,0,0,2,1.480757,1.448313,0,0,0,NA,NA,NA,21.263536999999996,16.95,26.2,20.216314,NA,NA,NA,NA,NA,NA
2015,greene,bellbrook-sugarcreek lsd,NA,25220,NA,66.9,44.7028,47.174143,33.110772000000004,35.294523000000005,5.6,4.5,0,0,0,2,1.492028,1.7796199999999998,0,0,0,NA,NA,NA,37.610772000000004,0,54.8,39.794523000000005,NA,NA,NA,NA,NA,NA
2015,greene,cedar cliff lsd,NA,20880,NA,40.2,30.178687,30.526466,15.600005,15.6,5.4,4.4,0,0,0,3,2.0786819999999997,2.4264659999999996,0,0,0,NA,NA,NA,20.000005,2.7,24.7,20,NA,NA,NA,NA,NA,NA
2015,greene,fairborn csd,NA,21710,NA,52.65,33.193683,34.022062000000005,17.743682999999997,18.572062,2.3,4.6,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.343683,8.55,37.2,23.172062,NA,NA,NA,NA,NA,NA
2015,greene,greeneview lsd,NA,22200,NA,32.75,25.000013,25.989518999999994,18.550013,19.539519,2.5,1.45,0,0,0,2.5,2.5,2.5,0,0,0,NA,NA,NA,20.000013,0,26.3,20.989518999999994,NA,NA,NA,NA,NA,NA
2015,greene,xenia community csd,NA,26110,NA,47.75,37.583957,39.155182,16.55576,17.730621999999997,3.9,4.3,0,0,0,1.8,1.078197,1.4745599999999999,0,0,0,NA,NA,NA,20.85576,11.75,26,22.030621999999997,NA,NA,NA,NA,NA,NA
2015,greene,yellow springs evsd,NA,26120,NA,71,39.090233000000005,46.115975000000006,15.720386999999999,22.616573000000002,2.8,4.3,0,0,0,1.2,1.0698459999999999,1.199402,0,0,0,NA,NA,NA,20.020387,15.2,47.5,26.916573,NA,NA,NA,NA,NA,NA
2015,guernsey,cambridge csd,NA,20770,NA,35.949999999999996,27.030238999999998,27.388835999999998,15.600003,15.886122,1.3,4.4,0,0,0,0.5,0.3302359999999999,0.402714,0,0,0,NA,NA,NA,20.000003,5.4,24.35,20.286121999999995,NA,NA,NA,NA,NA,NA
2015,guernsey,east guernsey lsd,NA,21490,NA,27.5,23.970381999999997,24.063938999999998,20.000021,20.000021,0.4,0,0,0,0,3.8,3.570361,3.6639180000000002,0,0,0,NA,NA,NA,20.000021,0,23.3,20.000021,NA,NA,NA,NA,NA,NA
2015,guernsey,rolling hills lsd,NA,24690,NA,24.4,24.000007,24.000007,16.600007,16.600007,0,3.4,0,0,0,0,0,0,0,0,0,NA,NA,NA,20.000007,4,17,20.000007,NA,NA,NA,NA,NA,NA
2015,hamilton,cincinnati csd,NA,20990,NA,70.14999999999999,47.529841,57.020815000000006,19.039841000000003,28.530815000000004,5.1,4.1899999999999995,0,0,0,0,0,0,0,0,0,NA,NA,NA,23.229841,19.2,41.660000000000004,32.72081500000001,NA,NA,NA,NA,NA,NA
2015,hamilton,deer park csd,NA,21400,NA,86.53,46.861336,52.95008899999999,39.359849999999994,45.425200000000004,0,4.56,0,0,0,3.3,2.941486,2.964889,0,0,0,NA,NA,NA,43.91985,0,78.66999999999999,49.9852,NA,NA,NA,NA,NA,NA
2015,hamilton,finneytown lsd,NA,21860,NA,96.93,63.721549,72.24193400000001,51.229857,59.581934,4.6499999999999995,6.51,0,0,0,1.5,1.3316919999999999,1.5,0,0,0,NA,NA,NA,57.739857,0,84.27,66.09193400000001,NA,NA,NA,NA,NA,NA
2015,hamilton,forest hills lsd,NA,21880,NA,70.5,41.79611000000001,53.893096,29.843656,41.923096,6.14,5.33,0,0,0,0.5,0.48245400000000005,0.5,0,0,0,NA,NA,NA,35.173656,0,58.53,47.253096,NA,NA,NA,NA,NA,NA
2015,hamilton,indian hill evsd,NA,22440,NA,46.06,25.915821,24.258491999999997,16.365821,14.708492,3.14,6.41,0,0,0,0,0,0,0,0,0,NA,NA,NA,22.775821,0,36.51,21.118492,NA,NA,NA,NA,NA,NA
2015,hamilton,lockland csd,NA,22930,NA,47.09,38.626340000000006,45.356139,34.43634,41.16613900000001,0,4.1899999999999995,0,0,0,0,0,0,0,0,0,NA,NA,NA,38.626340000000006,0,42.9,45.356139,NA,NA,NA,NA,NA,NA
2015,hamilton,loveland csd,NA,23010,NA,82.09,48.361884999999994,51.543645,37.580475,40.237300000000005,1.75,4.56,0,0,0,5,4.4714100000000006,4.996345000000001,0,0,0,NA,NA,NA,42.140475,0,70.78,44.79730000000001,NA,NA,NA,NA,NA,NA
2015,hamilton,maderia csd,NA,23090,NA,101.55,51.434959,64.548845,39.794959000000006,52.908845,7.38,4.26,0,0,0,0,0,0,0,0,0,NA,NA,NA,44.054959,0,89.91000000000001,57.168845000000005,NA,NA,NA,NA,NA,NA
2015,hamilton,mariemont csd,NA,23200,NA,113.92,57.39614,80.04615100000001,44.64614,67.29615100000001,6.9,5.85,0,0,0,0,0,0,0,0,0,NA,NA,NA,50.496140000000004,0,101.16999999999999,73.146151,NA,NA,NA,NA,NA,NA
2015,hamilton,mount healthy csd,NA,23570,NA,75.26,50.171901,51.685997,37.261901,38.775997000000004,7.85,4.56,0,0,0,0.5,0.5,0.5,0,0,0,NA,NA,NA,41.821901,0,62.349999999999994,43.335997,NA,NA,NA,NA,NA,NA
2015,hamilton,north college hill csd,NA,23850,NA,66.77,41.335076,45.234436,27.296429999999997,30.955281,5.4,5.02,0,0,0,3.9,3.6186459999999996,3.8591549999999994,0,0,0,NA,NA,NA,32.31643,0,52.449999999999996,35.975280999999995,NA,NA,NA,NA,NA,NA
2015,hamilton,northwest lsd (hamilton co.),NA,23980,NA,58.87,36.836,42.214045999999996,21.176000000000002,26.554046,4.18,4.33,0,0,0,2,2,2,0,0,0,NA,NA,NA,25.506,5.1499999999999995,43.21,30.884045999999998,NA,NA,NA,NA,NA,NA
2015,hamilton,norwood csd,NA,24060,NA,59.98,42.47979,47.538281,17.65979,22.718281,0,4.31,0,0,0,0,0,0,0,0,10.97,NA,NA,NA,21.969789999999996,9.54,35.160000000000004,27.028281,NA,NA,NA,NA,NA,NA
2015,hamilton,oak hills lsd,NA,24080,NA,51.15,35.890347,35.911798999999995,21.380346999999997,21.401798999999997,2.9499999999999997,2,0,0,0,4.56,4.56,4.56,0,0,0,NA,NA,NA,23.380346999999997,5,36.64,23.401798999999997,NA,NA,NA,NA,NA,NA
2015,hamilton,princeton csd,NA,24500,NA,62.58,39.052751,49.038447,24.536497,34.520265,8.4,4.63,0,0,0,1.49,1.486254,1.4881820000000001,0,0,0,NA,NA,NA,29.166497,0,48.06,39.150265,NA,NA,NA,NA,NA,NA
2015,hamilton,reading csd,NA,24540,NA,78.14999999999999,47.38747999999999,65.45870099999999,29.127480000000002,47.19870100000001,6.98,4.1899999999999995,0,0,0,0.5,0.5,0.5,0,0,0,NA,NA,NA,33.31747999999999,6.59,59.89,51.388701,NA,NA,NA,NA,NA,NA
2015,hamilton,southwest lsd (hamilton co.),NA,25060,NA,44.18,23.866168000000002,26.843458000000002,17.396168000000003,20.373458000000003,2.5,3.9699999999999998,0,0,0,0,0,0,0,0,0,NA,NA,NA,21.366168000000002,0,37.71,24.343458000000002,NA,NA,NA,NA,NA,NA
2015,hamilton,st. bernard-elmwood place csd,NA,24740,NA,58.56,57.097109,58.138825000000004,25.567109,26.608825000000003,0,3.4299999999999997,0,0,0,0,0,0,0,0,18.979999999999997,NA,NA,NA,28.997109,9.12,27.03,30.038825000000003,NA,NA,NA,NA,NA,NA
2015,hamilton,sycamore csd,NA,25250,NA,66.36999999999999,31.955535999999995,44.43162099999999,24.905535999999994,37.38162099999999,2.42,4.63,0,0,0,0,0,0,0,0,0,NA,NA,NA,29.535535999999997,0,59.32,42.01162099999999,NA,NA,NA,NA,NA,NA
2015,hamilton,three rivers lsd,NA,25310,NA,49.220000000000006,34.204402,42.45207,26.484478,34.73207000000001,3.82,3.4,0,0,0,0.5,0.49992400000000004,0.5,0,0,0,NA,NA,NA,29.884478,0,41.5,38.132070000000006,NA,NA,NA,NA,NA,NA
2015,hamilton,winton woods csd,NA,22190,NA,87.81,55.422801,66.26410900000002,39.132720000000006,49.851555999999995,0,4.6499999999999995,0,0,0,2,1.860081,1.982553,0,0,0,NA,NA,NA,43.782720000000005,9.78,71.38,54.501556,NA,NA,NA,NA,NA,NA
2015,hamilton,wyoming csd,NA,26100,NA,93.28,44.276407,49.78535200000001,27.864448,33.449898,11,3.8499999999999996,0,0,0,1.75,1.5619589999999999,1.4854539999999998,0,0,0,NA,NA,NA,31.714448,0,76.67999999999999,37.299898000000006,NA,NA,NA,NA,NA,NA
2015,hancock,arcadia lsd,NA,20130,NA,29.77,26.870006,27.134318000000004,14.900006000000001,15.164317999999998,0,5.1,0,0,0,0,0,0,0,0,0,NA,NA,NA,20.000006,6.87,17.8,20.264318,NA,NA,NA,NA,NA,NA
2015,hancock,arlington lsd,NA,20160,NA,31.4,20.001407,20.047694,14.601407,14.647694,0,5.4,0,0,0,0,0,0,0,0,0,NA,NA,NA,20.001407,0,26,20.047694,NA,NA,NA,NA,NA,NA
2015,hancock,cory-rawson lsd,NA,21230,NA,36.21,22.820721999999996,31.303386,14.653103,22.508581,1.71,5.4,0,0,0,1.7,1.0576189999999999,1.684805,0,0,0,NA,NA,NA,20.053103,0,27.4,27.908580999999998,NA,NA,NA,NA,NA,NA
2015,hancock,findlay csd,NA,21850,NA,64.94000000000001,38.673811,52.465504,26.683811000000002,40.509117,4.1899999999999995,5.3,0,0,0,2.5,2.5,2.466387,0,0,0,NA,NA,NA,31.983811,0,52.949999999999996,45.809117,NA,NA,NA,NA,NA,NA
2015,hancock,liberty benton lsd,NA,22840,NA,41.349999999999994,30.550024,31.663383,14.700023999999999,15.813383,3.16,5.3,0,0,0,0,0,0,0,0,0,NA,NA,NA,20.000024,7.39,25.5,21.113383000000002,NA,NA,NA,NA,NA,NA
2015,hancock,mc comb lsd,NA,23050,NA,33.52,23.023691999999997,33.52,15.40001,23.9,1.6600000000000001,4.6,0,0,0,3.36,1.363682,3.36,0,0,0,NA,NA,NA,20.00001,0,23.9,28.5,NA,NA,NA,NA,NA,NA
2015,hancock,van buren lsd,NA,25560,NA,39.290000000000006,27.829755000000002,36.80728699999999,14.825327,23.517287000000003,2.55,5.3,0,0,0,1.5,1.2144279999999998,1.5,0,0,0,NA,NA,NA,20.125327,3.94,26,28.817287000000004,NA,NA,NA,NA,NA,NA
2015,hancock,vanlue lsd,NA,25590,NA,41.44,28.122665,29.667669,14.000024999999999,14.305525000000001,0,6,0,0,0,4,1.6826400000000001,2.922144,0,0,0,NA,NA,NA,20.000025,6.44,25,20.305525,NA,NA,NA,NA,NA,NA
2015,hardin,ada evsd,NA,20010,NA,46.7,29.213328999999998,30.351490000000002,14.107332999999999,14.618941999999999,6.5,5.9,0,0,0,3.4,2.7059960000000003,3.332547999999999,0,0,0,NA,NA,NA,20.007333,0,30.9,20.518942,NA,NA,NA,NA,NA,NA
2015,hardin,hardin-northern lsd,NA,22260,NA,41.15,23.705309999999997,28.84466,15.202697,17.895737999999998,2.3,4.8,0,0,0,3.8499999999999996,1.4026129999999999,3.848922,0,0,0,NA,NA,NA,20.002696999999998,0,30.2,22.695738,NA,NA,NA,NA,NA,NA
2015,hardin,kenton csd,NA,22650,NA,38.1,23.787637999999998,28.27299,16.510489,20.87299,3.4,3.5,0,0,0,0.5,0.37714899999999996,0.5,0,0,0,NA,NA,NA,20.010489,0,30.7,24.37299,NA,NA,NA,NA,NA,NA
2015,hardin,ridgemont lsd,NA,24590,NA,34.9,23.739466,23.989085,15.403917999999999,15.489085000000001,3.4,4.6,0,0,0,0.5,0.33554799999999996,0.5,0,0,0,NA,NA,NA,20.003918000000002,0,26.4,20.089085,NA,NA,NA,NA,NA,NA
2015,hardin,riverdale lsd,NA,24650,NA,28.259999999999998,23.125777,23.331920000000004,15.600007999999999,15.600007999999999,2.86,4.4,0,0,0,0.5,0.265769,0.47191200000000005,0,0,0,NA,NA,NA,20.000008,0,20.5,20.000008,NA,NA,NA,NA,NA,NA
2015,hardin,upper scioto valley lsd,NA,25520,NA,30.7,23.737763,25.505795999999997,16.411094000000002,17.963044999999997,1.3,3.6,0,0,0,0.5,0.226669,0.44275099999999995,0,0,0,NA,NA,NA,20.011094000000003,2.2,23.1,21.563045,NA,NA,NA,NA,NA,NA
2015,harrison,conotton valley lsd,NA,21200,NA,46.5,29.213556,32.601852,16.02901,19.251852000000003,0,4,0,0,0,2,1.834546,2,0,0,0,NA,NA,NA,20.02901,7.35,33.15,23.251852000000003,NA,NA,NA,NA,NA,NA
2015,harrison,harrison-hills csd,NA,22270,NA,42.730000000000004,26.341905000000004,37.869001,16.673687,26.489001,4.48,3.4,0,0,0,3.5,1.788218,3.5,0,0,0,NA,NA,NA,20.073687,0,31.35,29.889001,NA,NA,NA,NA,NA,NA
2015,henry,holgate lsd,NA,22340,NA,37.5,27.047209,28.955708999999995,16.522029999999997,17.179322,4.7,3.5,0,0,0,2.5,0.975179,2.2263870000000003,0,0.6,0,NA,NA,NA,20.022029999999997,0.75,25.45,20.679322,NA,NA,NA,NA,NA,NA
2015,henry,liberty center lsd,NA,22850,NA,49.8,29.380409999999998,41.964065999999995,17.851212,30.373812,7.7,2.15,0,0,0,1.75,1.679198,1.740254,0,0,0,NA,NA,NA,20.001212,0,38.2,32.52381200000001,NA,NA,NA,NA,NA,NA
2015,henry,napoleon csd,NA,23590,NA,60,33.448202,53.288883999999996,22.49446,41.650138000000005,6.5,3.3,0,0,0,2,1.153742,1.838746,0,0,0,NA,NA,NA,25.79446,0,48.2,44.950138,NA,NA,NA,NA,NA,NA
2015,henry,patrick henry lsd,NA,24310,NA,40.83,27.046782999999998,36.137948,16.000018,24.219368000000003,2,4,0,0,0,2.4,1.516765,2.38858,0.2,0,0,NA,NA,NA,20.000018,3.3299999999999996,28.9,28.219368000000003,NA,NA,NA,NA,NA,NA
2015,highland,bright lsd,NA,20610,NA,26.2,20.323253,22.211387000000002,15.600012999999999,17.317006000000003,0,4.4,0,0,0,0.5,0.32323999999999997,0.494381,0,0,0,NA,NA,NA,20.000013,0,21.3,21.717006,NA,NA,NA,NA,NA,NA
2015,highland,fairfield lsd (highland co.),NA,21730,NA,38.03,30.395728999999996,33.429383,15.800018,17.73713,6.53,4.2,0,0,0,5,3.865711,4.9622530000000005,0,0,0,NA,NA,NA,20.000018,0,22.3,21.93713,NA,NA,NA,NA,NA,NA
2015,highland,greenfield evsd,NA,22180,NA,25.4,22.568700999999997,25.091820000000002,16,18.399846,2.2,4,0,0,0,0.5,0.36870099999999995,0.491974,0,0,0,NA,NA,NA,20,0,18.7,22.399846,NA,NA,NA,NA,NA,NA
2015,highland,hillsboro csd,NA,22320,NA,30.85,24.243399999999998,27.101885000000006,16.100016,18.851885000000006,3.8499999999999996,3.9,0,0,0,0.5,0.39338400000000007,0.5,0,0,0,NA,NA,NA,20.000016,0,22.6,22.751885000000005,NA,NA,NA,NA,NA,NA
2015,highland,lynchburg clay lsd,NA,23040,NA,24.55,21.578748999999995,24.502295999999998,15.600016,18.353558000000003,1.25,4.4,0,0,0,0.5,0.32873299999999994,0.49873799999999996,0,0,0,NA,NA,NA,20.000016,0,18.4,22.753558,NA,NA,NA,NA,NA,NA
2015,hocking,logan csd,NA,22940,NA,34.3,26.363907,26.330777,18.922040999999997,18.79677,3.2,1.525,0,0,0,2.8749999999999996,2.7168659999999996,2.809007,0,0,0,NA,NA,NA,20.447041,0,26.7,20.32177,NA,NA,NA,NA,NA,NA
2015,holmes,east holmes lsd,NA,21500,NA,25.259999999999998,22.603673,23.447794,15.500001,16.187794,0.56,4.5,0,0,0,1,0.8436720000000001,1,0,0,0,NA,NA,NA,20.000001,1.2,18,20.687794,NA,NA,NA,NA,NA,NA
2015,holmes,west holmes lsd,NA,25860,NA,34.21,29.852082,30.909568999999998,15.500012,15.847662,2.66,4.5,0,0,0,2.5,1.04207,1.7519069999999999,0,0,0,NA,NA,NA,20.000011999999998,6.1499999999999995,18.4,20.347662,NA,NA,NA,NA,NA,NA
2015,huron,bellevue csd,NA,20360,NA,42.68,34.268647,38.785583,15.700019,19.534881000000006,5.3,4.3,0,0,0,2.5,1.7886279999999999,2.4707019999999997,0,0,0,NA,NA,NA,20.000018999999998,7.18,23.4,23.834881000000006,NA,NA,NA,NA,NA,NA
2015,huron,monroeville lsd,NA,23530,NA,39.5,31.123635999999998,32.811361999999995,15.500009,16.895733999999997,2.6,4.5,0,0,0,1.8,0.723627,1.0156279999999998,0,0,0,NA,NA,NA,20.000009,7.8,22.8,21.395733999999997,NA,NA,NA,NA,NA,NA
2015,huron,new london lsd,NA,23680,NA,33.849999999999994,24.008501,25.292286999999998,15.500016,16.701627,2.25,4.5,0,0,0,0.5,0.358485,0.44066,0,0,0,NA,NA,NA,20.000016,1.4,25.2,21.201627,NA,NA,NA,NA,NA,NA
2015,huron,norwalk csd,NA,24050,NA,48.9,30.826131999999998,32.67586,16.441924,17.270809,3.3499999999999996,4.9,0,0,0,3,1.1842080000000001,2.205051,0,0,0,NA,NA,NA,21.341924000000002,4.95,32.7,22.170809000000002,NA,NA,NA,NA,NA,NA
2015,huron,south central lsd,NA,24940,NA,36.4,21.716592,23.391162,15.500009,17.024669,1.4,4.5,0,0,0,0.5,0.316583,0.466493,0,0,0,NA,NA,NA,20.000009,0,30,21.524669,NA,NA,NA,NA,NA,NA
2015,huron,western reserve lsd (huron co.),NA,25920,NA,33.75,22.510566,25.148904,15.500015,18.005201999999997,2.15,4.5,0,0,0,0.5,0.36055099999999995,0.493702,0,0,0,NA,NA,NA,20.000015,0,26.6,22.505201999999997,NA,NA,NA,NA,NA,NA
2015,huron,willard csd,NA,25990,NA,51.05,30.150012,38.09817400000001,15.400012,23.348174,3.9,4.6,0,0,0,0,0,0,0.75,0,0,NA,NA,NA,20.000011999999998,5.5,36.3,27.948173999999998,NA,NA,NA,NA,NA,NA
2015,jackson,jackson csd,NA,22480,NA,30.07,26.388036999999997,28.99937,16.439598,18.231865000000006,4.2700000000000005,3.6,0,0,0,3.3,2.078439,2.8975049999999998,0,0,0,NA,NA,NA,20.039598,0,18.9,21.831865000000008,NA,NA,NA,NA,NA,NA
2015,jackson,oak hill union lsd,NA,24070,NA,23.830000000000002,23.057031000000002,23.163199,16.026387,16.004989000000002,2.73,4,0,0,0,0.5,0.30064399999999997,0.42821000000000004,0,0,0,NA,NA,NA,20.026387,0,16.6,20.004989000000002,NA,NA,NA,NA,NA,NA
2015,jackson,wellston csd,NA,25800,NA,22.75,22.100094000000002,22.67174,16.523099,16.923976,1.75,3.5,0,0,0,0.5,0.326995,0.497764,0,0,0,NA,NA,NA,20.023099,0,17,20.423976,NA,NA,NA,NA,NA,NA
2015,jefferson,buckeye lsd (jefferson co.),NA,20700,NA,27.5,20.000015,21.496592999999997,15.500015,16.996592999999997,0,4.5,0,0,0,0,0,0,0,0,0,NA,NA,NA,20.000015,0,23,21.496592999999997,NA,NA,NA,NA,NA,NA
2015,jefferson,edison lsd,NA,21620,NA,35.6,26.797187,29.265893,19.247187,21.715893,0,5.45,0,0,0,0,0,0,0,0,0,NA,NA,NA,24.697187000000003,2.1,28.05,27.165893,NA,NA,NA,NA,NA,NA
2015,jefferson,indian creek lsd,NA,22430,NA,42.65,24.286203999999998,30.584556,15.594716,21.872385,2.3,4.8629999999999995,0,0,0,1.587,1.528488,1.5491709999999999,0,0,0,NA,NA,NA,20.457715999999998,0,33.9,26.735385,NA,NA,NA,NA,NA,NA
2015,jefferson,steubenville csd,NA,25150,NA,35.349999999999994,28.903387,28.467515,17.355041,17.002357,6.1,4.95,0,0,0,0.5,0.498346,0.415158,0,0,0,NA,NA,NA,22.305041,0,23.8,21.952357,NA,NA,NA,NA,NA,NA
2015,jefferson,toronto csd,NA,25350,NA,45.75,28.658269,37.001655,15.445646000000002,23.798954000000002,7.6,5.1499999999999995,0,0,0,0.5,0.462623,0.45270099999999996,0,0,0,NA,NA,NA,20.595645999999995,0,32.5,28.948954,NA,NA,NA,NA,NA,NA
2015,knox,centerburg lsd,NA,20900,NA,37.96,24.242540999999996,25.419971000000004,15.611674999999998,16.675984000000003,3.36,4.4,0,0,0,2,0.870866,0.983987,0,0,0,NA,NA,NA,20.011675000000004,0,28.2,21.075984000000002,NA,NA,NA,NA,NA,NA
2015,knox,danville lsd,NA,21370,NA,43.04,21.867794,21.891454000000003,15.931301999999999,15.900008,1.54,4.1,0,0,0,0.5,0.29649200000000003,0.351446,0,0,0,NA,NA,NA,20.031302,0,36.9,20.000008,NA,NA,NA,NA,NA,NA
