year,county,real_property_value,public_utility_property_value,tangible_property_value,total_property_value,real_property_tax,public_utility_property_tax,tangible_property_tax,total_property_tax,special_assessments,residential_taxable_value,agricultural_taxable_value,industrial_taxable_value,commercial_taxable_value,mineral_taxable_value,total_taxable_value,parcels,acres_cauv,cauv_taxable,market_value_taxable,appraisal,res_ag_gross_millage,res_ag_net_millage,public_gross_millage,public_net_millage,tangible_millage,tangible_property_delinquent,real_property_delinquent,special_delinquent,total_delinquent,update_year,noncauv_taxable,cauv_tax,cauv_tax_acre,noncauv_tax,noncauv_tax_acre
1994,lawrence,310687650000,78292410000,54966529000,443946589000,10879563000,2932217000,2019573000,15831353000,161678000,223932580,31432970,8680450,45937810,712560,310696370,3850,103235,4363950,13397640,NA,38.5,35.93,38.59,35.03,38.03,94278,2959277,979941,4033495,2016,27069020,156796.7235,1.51883298784327,972589.8886,9.42112547682472
1994,licking,1312243360000,150942850000,195624434000,1658810644000,57283381000,8849843000,11200289000,77333512000,634856000,968285280,115271050,52812870,217594640,1518600,1355482440,4554,248392,30513380,113032470,NA,61.2,43.82,59.52,46.46,57.92,1151162,3746708,268328,5166198,2017,84757670,1337096.3116,5.383008758736191,3714081.0993999997,14.952498870333987
1994,logan,398233320000,52711150000,143947415000,594891885000,16846941000,2995146000,8056138000,27898225000,695342000,277316810,53005830,25054030,52061620,0,407438290,4231,249374,23654400,74157650,NA,57.41,42.01,59.14,46.13,56.5,1140874,1499399,373357,3013630,2016,29351430,993721.3439999999,3.9848634741392446,1233053.5743,4.944595564493492
1994,lorain,2362495180000,373355140000,417373667000,3153223987000,127357041000,27147277000,30744679000,185248997000,2161991000,2109717000,72793860,135021410,419434240,204970,2737171480,4410,150403,18036600,87244710,reappraisal,73.64,48.33,73.82,54.62,73.51,4695908,7345956,1468627,13510492,2018,54757260,871708.8779999999,5.795821080696528,2646418.3758,17.595515885986316
1994,lucas,4180080030000,538556300000,706832872000,5425469202000,244766069000,42796183000,55737831000,343300083000,14702300000,3037243870,54850300,219541980,1129845450,0,4441481600,2820,72762,17319520,89702640,reappraisal,85.25,55.67,82.1,59.2,80.36,8305762,30867925,9612802,48786489,2018,37530780,964177.6784000001,13.251115670267449,2089338.5226000003,28.714693419642124
1994,madison,317859780000,54307670000,37749829000,409917279000,14237075000,2835303000,2079268000,19151646000,357751000,210513660,71997090,10472650,33443610,0,326427010,2586,271630,49741130,92799740,NA,53.38,44.12,55.81,50.14,52.79,220760,901863,27974,1150597,2017,22255960,2194578.6556,8.079294097117403,981932.9552,3.6149650450981112
1994,mahoning,2087608980000,258722990000,262299680000,2608631650000,108137109000,17815474000,18591578000,144544160000,893268000,1536816760,81023850,77696070,416396800,8380440,2120313920,2943,99747,7481380,39825830,NA,70,51.42,71.12,54.83,69.62,16629342,29680607,6969886,53279835,2017,73542470,384692.5596,3.85668300400012,3781553.8074,37.91145405275346
1994,marion,434363870000,69470660000,124222405000,628056935000,20722994000,4272051000,7437143000,32432187000,418489000,278598220,49404520,30038480,86292670,5730,444339620,4677,220266,29303190,76897660,NA,60.97,47.33,60.73,48.54,60.43,860499,1641907,265118,2767524,2016,20101330,1386919.9826999998,6.296568615673776,951395.9489,4.319304608518791
1994,medina,1486734420000,157599210000,164232670000,1808566300000,76852181000,12265454000,12820389000,101938024000,2111064000,1218079670,126032820,50459780,190696290,2316770,1587585330,4424,140396,14778370,81701840,NA,83.06,52.23,83.92,61.15,81.01,2351598,5468098,2160327,9980023,2016,111254450,771874.2651,5.497836584375623,5810819.9235,41.388785460411974
1994,meigs,139917030000,57826440000,29561130000,227304600000,5294242000,2452011000,1176203000,8922456000,0,65482380,34245340,23966070,12871990,4386350,140952130,1596,59023,2643280,7435160,NA,44.75,40.74,45.7,42.54,45.03,55821,1200630,12506,1268957,2016,31602060,107687.22720000001,1.8244959964759502,1287467.9244000001,21.81298687630246
1994,mercer,397665430000,31910150000,50261131000,479836711000,15659090000,1473337000,2272201000,19404628000,348585000,232596930,107105277,17233800,48170950,1900,405108857,4784,270099,47449110,158960560,NA,48.24,41.74,47.2,40.76,47.9,71264,522663,32498,626424,2017,59656167,1980525.8514,7.332592313929337,2490048.41058,9.219021212888608
1994,miami,939181050000,91337000000,242993484000,1273511534000,37830165000,5688580000,14746095000,58264840000,591067000,706834060,64023850,64941070,122031650,0,957830630,4030,208675,29591440,107893850,NA,62.15,40.6,61.44,43.23,61.65,860356,1080731,32614,1973700,2016,34432410,1201412.4640000002,5.757337793219121,1397955.8460000001,6.699201370552295
1994,monroe,107366360000,50992080000,69625720000,227984160000,3779812000,2277853000,3061442000,9119107000,5289000,46089750,30534460,19224600,6821620,5216970,107887400,2150,129047,5053970,11970060,NA,45.11,33.6,44.54,38.49,44.19,542208,357340,8949,908497,2016,25480490,169813.39200000002,1.315903446031291,856144.4640000002,6.634361620184895
1994,montgomery,5780889440000,521650200000,872794525000,7175334165000,330597775000,41979728000,68411690000,440989193000,7356053000,4124510000,65547140,308536280,1299202870,0,5797796290,3071,120930,27620030,99198040,NA,83.9,58.63,81.83,64.28,81.31,15223108,24175158,6426996,45825262,2017,37927110,1619362.3589,13.39090679649384,2223666.4593,18.388046467377823
1994,morgan,102490480000,91684780000,24222750000,218398010000,3618249000,3897010000,1061312000,8576570000,0,49745440,41226580,5296540,17931630,3168140,117368330,3583,118865,6564070,15582980,reappraisal,45.32,33.39,46.19,36.05,46.68,28036,393234,0,421270,2018,34662510,219174.2973,1.8438926286122912,1157381.2089000002,9.736938618600936
1994,morrow,208388420000,47000630000,14683225000,270072275000,9664886000,2756690000,924493000,13346068000,146578000,132338150,58270790,4429750,15491690,1612910,212143290,3313,210903,28781230,57232600,NA,55.95,44.63,60.05,48.65,57.54,172378,2087088,21162,2280627,2017,29489560,1284506.2949,6.090507460301656,1316119.0628000002,6.240399912756102
1994,muskingum,526413630000,102241430000,99133094000,727788154000,22209949000,5880262000,5753845000,33844056000,455816000,403072370,66891180,21991910,113954540,8894940,614804940,3994,186646,11893830,37965010,reappraisal,60.37,40.9,60.59,43.75,60.05,1766360,3837937,434965,6039261,2018,54997350,486457.647,2.6063116648628957,2249391.6149999998,12.051646512649613
1994,noble,79120840000,40965150000,12963863000,133049853000,3371575000,1934710000,563552000,5869837000,0,33169130,33109790,2589310,6076710,4996440,79941380,2056,81738,4050610,8999790,NA,49.23,45.66,48.64,45.84,49.1,140306,1005393,3879,1149578,2017,29059180,184950.85259999998,2.262727894002789,1326842.1588,16.23286792923732
1994,ottawa,589664310000,378586370000,114245747000,1082496427000,22459818000,17000566000,5909716000,45370100000,1227072000,476872910,57806420,67160200,92080750,0,693920280,2782,111771,21497640,58212110,reappraisal,66.1,38.69,59.46,38.75,48.79,649542,1649060,207772,2506374,2018,36308780,831743.6915999999,7.441498166787449,1404786.6981999998,12.568436340374513
1994,paulding,136381110000,25953500000,16974520000,179309130000,6701957000,1411343000,956626000,9069927000,310131000,82242830,39114490,6910170,10118260,0,138385750,3877,246924,22925330,79986750,NA,55.5,48.93,59.23,51.19,55.13,90888,546979,64262,702129,2016,16189160,1121736.3969,4.542840699567479,792135.5988,3.2080137969577684
1994,perry,173980950000,41085930000,17289907000,232356787000,7394965000,2267131000,943495000,10605591000,19273000,113182020,35858730,6484590,18282370,3586310,177394020,1325,87458,6566340,18384700,NA,57.79,43.96,58.07,47.24,57.14,815430,1860096,29998,2705524,2017,29292390,288656.3064,3.3005134624619816,1287693.4644,14.723564046742435
1994,pickaway,406389140000,81059030000,93464401000,580912571000,17069194000,4200320000,5173704000,26443218000,101378000,260330440,80850190,28408510,47706170,74360,417369670,5260,282243,48570700,103686630,NA,53.77,41.32,55.93,45.59,53.98,358769,1530211,69467,1958447,2017,32279490,2006941.324,7.110685912493844,1333788.5268,4.725674425229324
1994,pike,131227110000,43520000000,17733742000,192480852000,5791808000,2263663000,1176127000,9231598000,0,82823660,30975420,1646330,16257730,14900,131718040,3660,156819,10878870,21625360,NA,56.56,43.9,62.46,46.28,56.45,345198,1213127,189,1558515,2017,20096550,477582.39300000004,3.0454370516327742,882238.545,5.625839630401929
1994,portage,1154898220000,152972090000,156061345000,1463931655000,59993005000,11897520000,12587336000,84477861000,1409494000,1026067590,97375820,70591830,195109350,8665420,1397810010,3088,117369,10179460,60746980,reappraisal,81.35,46.96,83.58,54.14,80.72,1509099,4374815,365263,6249177,2018,87196360,478027.4416,4.072859456926446,4094741.0656000003,34.88775626954307
1994,preble,344488660000,57730270000,51534960000,453753890000,14130521000,2969680000,2656559000,19756759000,421083000,219642980,82897910,16813560,32465870,0,351820320,3889,232624,39021980,106924610,NA,51.31,41.42,52.73,40.54,52.21,234175,1343199,353073,1930447,2017,43875930,1616290.4116,6.9480810733200356,1817341.0206,7.812353929947038
1994,putnam,292427170000,32598040000,45193847000,370219057000,11456278000,1537148000,1966015000,14959441000,63496000,174004110,91204250,9565600,22451690,0,297225650,8500,291393,49361800,159812540,NA,46.76,39.33,44.11,39.56,45.26,693128,259682,13932,966741,2017,41842450,1941399.5939999998,6.662478487815424,1645663.5584999998,5.647574095808753
1994,richland,1055766910000,149879750000,222966602000,1428613262000,51984867000,10048287000,14471413000,76504566000,934595000,706285600,63754710,73997660,214258050,23240,1058319260,5677,225956,23557380,70943420,NA,68.31,51.07,68.95,51.88,68.48,1949594,5624180,894206,8467980,2017,40197330,1203075.3965999999,5.324379067606082,2052877.6431,9.085298213368974
1994,ross,432108650000,72718120000,139511220000,644337990000,17871693000,3803473000,7510923000,29186089000,149090000,281734880,59805060,36783930,67248680,0,445572550,3669,310329,23251200,62262710,NA,52.48,41.14,53.9,41.73,53.33,709297,854427,47628,1611353,2016,36553860,956554.368,3.0823879431184324,1503825.8004,4.8459080537107395
1994,sandusky,489338370000,77180070000,128369889000,694888329000,20279134000,4062577000,6590949000,30932660000,445254000,356621330,75820820,38134080,69083510,27090,539686830,4869,221455,35756860,75270840,update,53.5,39.55,51.37,42.09,52.93,970315,1116664,128006,2214985,2018,40063960,1414183.8129999998,6.3858743898308905,1584529.6179999998,7.155086216161296
1994,scioto,416048180000,97721500000,57683040000,571452720000,17753610000,5274816000,3061929000,26090355000,236636000,281184770,41435060,12018930,87696220,0,422334980,4161,154734,7088540,25812570,NA,55.99,43.93,57.61,45.23,55.24,617498,2065424,258554,2941476,2016,34346520,311399.5622,2.0124831142476767,1508842.6235999998,9.751202861685213
1994,seneca,439692140000,69323670000,95929914000,604945724000,18699336000,3779041000,5356832000,27835209000,241391000,265916680,93225480,27178090,59072170,10870,445403290,6387,323201,50669060,124045420,NA,54.8,41.37,55.29,46.83,55.23,656548,722159,81138,1459845,2017,42556420,2096179.0121999998,6.48568232214628,1760559.0953999998,5.447257574698098
1994,shelby,461021270000,45667390000,202786783000,709475443000,16029934000,2184276000,9364985000,27579195000,585847000,285471260,82513950,48633740,53554160,430,470173540,5438,231190,38874490,109366540,NA,48.06,34.74,48.39,35.66,46.7,1054716,697427,49617,1801759,2017,43639460,1350499.7826,5.841514696137376,1516034.8404,6.557527749470133
1994,stark,3173052500000,377940400000,621920345000,4172913245000,150180822000,24866665000,39981084000,215028572000,1011709000,2462805260,186047350,186703130,682706450,9296480,3527558670,3999,145497,21665770,80521840,reappraisal,67.7,45,67.09,45.49,65.12,3884051,13136046,4140708,21160804,2018,164381580,974959.6499999999,6.700891770964349,7397171.1,50.84071217963257
1994,summit,5820485720000,478831300000,849862632000,7149179652000,298619964000,34996418000,60753519000,394369901000,15876089000,4384227990,60937030,237558300,1288600790,5946830,5977270940,539,18764,3523960,23147800,NA,79.31,57.43,77.36,57.32,77.8,12599636,21589776,4569958,38759370,2017,57413070,202381.0228,10.785601300362396,3297232.6101,175.7212007088041
1994,trumbull,1809269110000,247173340000,391655426000,2448097876000,88491057000,15488083000,24218624000,128197764000,1073511000,1277005890,122099540,115790800,307332980,8633380,1830862590,2880,132346,7877710,35295310,NA,66.21,51.24,63.76,53.51,65.21,7711114,10934489,1061550,19707153,2017,114221830,403653.8604,3.0499891224517555,5852726.5692,44.22291999153733
1994,tuscarawas,669041300000,96010440000,144021608000,909073348000,28471667000,5215691000,7947433000,41634791000,112241000,421340110,91113900,42809200,117980380,7841140,681084730,7565,231692,13466910,59435740,NA,58.98,45.37,59.21,49.78,58.16,1407262,1736686,78889,3222836,2016,77646990,610993.7067,2.63709453369128,3522843.9363,15.204857898848472
1994,union,358148578000,59927520000,137401452000,555477550000,18711271000,3595914000,8462102000,30769287000,134160000,197380170,75674448,59500980,42525330,0,375080928,4927,244052,30902700,103872950,NA,60.05,50.84,61.44,55.74,60.7,3462597,808683,32518,4303798,2016,44771748,1571093.2680000002,6.43753490239785,2276195.66832,9.326683118024029
1994,van wert,256868930000,26770850000,39608873000,323248653000,11842739000,1562950000,2333568000,15739258000,759375000,144202440,71463930,14545100,28205860,580,258417910,4589,247592,48494670,137892040,NA,60.71,48.51,62.68,53.76,61.8,113702,307018,18713,439432,2017,22969260,2352476.4417,9.501423477737568,1114238.8026,4.500302120423924
1994,vinton,63416330000,32775090000,15259719000,111451139000,2323945000,1225346000,558230000,4107521000,0,32105630,25334710,4171840,4467660,1871000,67950840,468,44951,1450710,4144810,update,42.42,39.94,43.71,42.19,40.83,9298,383238,5450,397986,2018,23884000,57941.35739999999,1.2889892861115435,953926.96,21.22148472781473
1994,warren,1313743860000,191915170000,180832896000,1686491926000,57098500000,12449197000,11731627000,81279325000,2450432000,1196408780,84222140,48533600,265812560,0,1594977080,3326,157473,26585540,145022660,reappraisal,66.64,41.23,66.03,42.55,65.96,517181,2569462,287145,3373787,2018,57636600,1096121.8142,6.960696844538428,2376357.0179999997,15.090568021184582
1994,washington,453952700000,120230790000,156661107000,730844597000,18638163000,5649812000,7403588000,31691563000,34512000,265034410,75146710,41613470,77598600,3772360,463165550,4869,146631,6340670,16712210,NA,50.45,41.02,51.38,42.92,47.33,297391,1051469,5818,1354678,2016,68806040,260094.28340000001,1.7738014703575644,2822423.7608000003,19.248479249271984
1994,wayne,917255570000,111575690000,175547282000,1204378542000,46239205000,7208608000,12059771000,65507583000,158484000,632171490,106948850,69591130,131471890,4943590,945126950,6226,264393,33267640,106852350,NA,66.78,50.44,70.72,54.6,68.94,505492,1828834,31000,2365326,2017,73681210,1678019.7615999999,6.346687550729406,3716480.2324,14.056651395460547
1994,williams,273596830000,53506670000,90019850000,417123350000,12958224000,3346975000,5842708000,22147908000,406489000,211869630,62789200,29113880,38075900,0,341848610,4347,238341,33543480,69048450,reappraisal,65.36,42.09,66.35,47.9,65.32,266466,663371,23042,952878,2018,29245720,1411845.0732,5.923634931463743,1230952.3548,5.16466891890191
1994,wood,1171940490000,161511040000,202963679000,1536415209000,57083602000,10948170000,13884312000,81916084000,2463423000,796095020,99577870,84567550,217425070,7950,1197673460,9065,336946,69843660,189721220,NA,69.83,47.98,69.44,51.5,68.48,1332975,2333086,311889,3977950,2017,29734210,3351098.8067999994,9.945507015367445,1426647.3957999998,4.234053515400094
1994,wyandot,166930670000,20022050000,30275978000,217228698000,6479892000,1011329000,1535835000,9027056000,39731000,91006590,47771710,12806160,18323720,880,169909060,5257,235411,24854960,102127980,NA,51.75,39.34,51.3,38.6,51.26,73472,316043,14860,404374,2016,22916750,977794.1264,4.153561755398006,901544.945,3.829663630841379
1995,adams,180903400000,306146800000,24211800000,511262100000,7264400000,12613800000,1103900000,20982100000,4086000000,78420670,40866150,57177870,13724720,0,190189410,4029,251356,15331820,49691020,update,45.68,39.62,42.77,39.43,41.44,159247,616076,1766,775324,2016,25534330,607446.7083999999,2.4166787679625705,1011670.1545999999,4.024849832906316
1995,allen,916765600000,135178900000,361666800000,1413611300000,38109600000,6711300000,17364700000,62185600000,1859896000000,633964650,71002660,67488710,163878620,0,936334640,4430,203302,38853890,96038790,NA,50,41.56,48.69,42.41,48.56,2924674,2909820,673181,5834494,2018,32148770,1614767.6684,7.942704294104338,1336102.8812,6.572010512439622
