year,cauv_projected_exp,soil_series,texture,slope,erosion,drainage,indx,id
2020,1080,"GENESEE,T-SUBST,RF-PH",SIL,0-2,S,W,indx_79,"GENESEE,T-SUBST,RF-PHSIL0-2SW"
2020,350,"GENESEE,V,FF-PH",L,0-2,S,W,indx_59,"GENESEE,V,FF-PHL0-2SW"
2020,350,GERMANO,FSL,15-25,S,W,indx_59,GERMANOFSL15-25SW
2020,350,GERMANO,FSL,6-15,S,W,indx_69,GERMANOFSL6-15SW
2020,350,"GERMANO-GILPIN,C",,15-25,S,W,indx_59,"GERMANO-GILPIN,C15-25SW"
2020,350,"GERMANO-GILPIN,C",,6-15,S,W,indx_69,"GERMANO-GILPIN,C6-15SW"
2020,350,GERMANO,SL,15-25,S,W,indx_59,GERMANOSL15-25SW
2020,350,GERMANO,SL,2-6,S,W,indx_69,GERMANOSL2-6SW
2020,350,GERMANO,SL,6-15,M,W,indx_59,GERMANOSL6-15MW
2020,1090,"GESSIE,FF-PH",L,0-2,S,W,indx_79,"GESSIE,FF-PHL0-2SW"
2020,1090,"GESSIE,FF-PH",SIL,0-2,S,W,indx_79,"GESSIE,FF-PHSIL0-2SW"
2020,1200,"GESSIE,OF-PH",SIL,0-2,S,W,indx_79,"GESSIE,OF-PHSIL0-2SW"
2020,2070,GILFORD,FSL,0-1,S,VP,indx_89,GILFORDFSL0-1SVP
2020,2070,GILFORD,FSL,0-2,S,VP,indx_89,GILFORDFSL0-2SVP
2020,2290,GILFORD,MK-L,0-1,S,VP,indx_89,GILFORDMK-L0-1SVP
2020,350,"GILPIN-AARON,C",,6-15,S,W,indx_59,"GILPIN-AARON,C6-15SW"
2020,350,"GILPIN-COSHOCTON,C",,15-25,S,W,indx_59,"GILPIN-COSHOCTON,C15-25SW"
2020,350,"GILPIN-COSHOCTON,C",SIL,6-15,S,W,indx_69,"GILPIN-COSHOCTON,CSIL6-15SW"
2020,350,GILPIN-COSHOCTON,SIL,15-25,S,W,indx_59,GILPIN-COSHOCTONSIL15-25SW
2020,350,GILPIN-COSHOCTON,SIL,6-15,S,W,indx_69,GILPIN-COSHOCTONSIL6-15SW
2020,350,GILPIN-COSHOCTON,SIL,8-15,S,W,indx_59,GILPIN-COSHOCTONSIL8-15SW
2020,350,"GILPIN-GUERNSEY,C",,15-25,S,W,indx_59,"GILPIN-GUERNSEY,C15-25SW"
2020,350,GILPIN-LATHAM,SIL,15-25,S,W,indx_49,GILPIN-LATHAMSIL15-25SW
2020,350,"GILPIN-LOWELL,C",,15-25,S,W,indx_59,"GILPIN-LOWELL,C15-25SW"
2020,350,"GILPIN-LOWELL,C",,6-15,S,W,indx_69,"GILPIN-LOWELL,C6-15SW"
2020,350,GILPIN-LOWELL,SIL,15-25,S,W,indx_59,GILPIN-LOWELLSIL15-25SW
2020,350,GILPIN-LOWELL,SIL,8-15,S,W,indx_69,GILPIN-LOWELLSIL8-15SW
2020,350,"GILPIN-RARDEN,C",,15-25,M,W,indx_49,"GILPIN-RARDEN,C15-25MW"
2020,350,"GILPIN-RARDEN,C",,15-25,S,W,indx_59,"GILPIN-RARDEN,C15-25SW"
2020,350,"GILPIN-RARDEN,C",,6-15,S,W,indx_59,"GILPIN-RARDEN,C6-15SW"
2020,350,GILPIN,SIL,12-18,S,W,indx_59,GILPINSIL12-18SW
2020,350,GILPIN,SIL,15-25,S,W,indx_59,GILPINSIL15-25SW
2020,350,GILPIN,SIL,18-25,S,W,indx_49,GILPINSIL18-25SW
2020,350,GILPIN,SIL,2-6,S,W,indx_69,GILPINSIL2-6SW
2020,350,GILPIN,SIL,2-8,S,W,indx_69,GILPINSIL2-8SW
2020,350,GILPIN,SIL,3-8,S,W,indx_69,GILPINSIL3-8SW
2020,350,GILPIN,SIL,6-12,M,W,indx_59,GILPINSIL6-12MW
2020,350,GILPIN,SIL,6-12,S,W,indx_69,GILPINSIL6-12SW
2020,350,GILPIN,SIL,6-15,M,W,indx_59,GILPINSIL6-15MW
2020,350,GILPIN,SIL,6-15,S,W,indx_59,GILPINSIL6-15SW
2020,350,GILPIN,SIL,8-15,M,W,indx_59,GILPINSIL8-15MW
2020,350,GILPIN,SIL,8-15,S,W,indx_59,GILPINSIL8-15SW
2020,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,12-18,SE,W,indx_49,"GILPIN-SUMMITVILLE-UPSHUR,C12-18SEW"
2020,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,12-18,S,W,indx_59,"GILPIN-SUMMITVILLE-UPSHUR,C12-18SW"
2020,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,18-25,SE,W,indx_49,"GILPIN-SUMMITVILLE-UPSHUR,C18-25SEW"
2020,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,18-25,S,W,indx_49,"GILPIN-SUMMITVILLE-UPSHUR,C18-25SW"
2020,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,6-12,S,W,indx_59,"GILPIN-SUMMITVILLE-UPSHUR,C6-12SW"
2020,350,"GILPIN-TARHOLLOW,C",,6-15,S,W,indx_59,"GILPIN-TARHOLLOW,C6-15SW"
2020,350,"GILPIN-TILSIT,C",,6-12,S,W,indx_69,"GILPIN-TILSIT,C6-12SW"
2020,350,"GILPIN-UPSHUR,C",,12-18,M,W,indx_59,"GILPIN-UPSHUR,C12-18MW"
2020,350,"GILPIN-UPSHUR,C",,12-18,S,W,indx_59,"GILPIN-UPSHUR,C12-18SW"
2020,350,"GILPIN-UPSHUR,C",,12-20,M,W,indx_59,"GILPIN-UPSHUR,C12-20MW"
2020,350,"GILPIN-UPSHUR,C",,15-25,M,W,indx_49,"GILPIN-UPSHUR,C15-25MW"
2020,350,"GILPIN-UPSHUR,C",,15-25,S,W,indx_59,"GILPIN-UPSHUR,C15-25SW"
2020,350,"GILPIN-UPSHUR,C",,2-6,M,W,indx_69,"GILPIN-UPSHUR,C2-6MW"
2020,350,"GILPIN-UPSHUR,C",,6-12,M,W,indx_69,"GILPIN-UPSHUR,C6-12MW"
2020,350,"GILPIN-UPSHUR,C",,8-15,S,W,indx_69,"GILPIN-UPSHUR,C8-15SW"
2020,350,GILPIN-WESTMORELAND,SIL,12-18,M,W,indx_59,GILPIN-WESTMORELANDSIL12-18MW
2020,350,GILPIN-WESTMORELAND,SIL,12-18,SE,W,indx_49,GILPIN-WESTMORELANDSIL12-18SEW
2020,350,GILPIN-WESTMORELAND,SIL,2-6,M,W,indx_69,GILPIN-WESTMORELANDSIL2-6MW
2020,350,GILPIN-WESTMORELAND,SIL,6-12,M,W,indx_69,GILPIN-WESTMORELANDSIL6-12MW
2020,350,GINAT,SIL,0-2,S,P,indx_59,GINATSIL0-2SP
2020,350,"GLENDORA,FF-PH",LFS,0-2,S,VP,indx_49,"GLENDORA,FF-PHLFS0-2SVP"
2020,1220,"GLENFORD,OF-PH",SIL,0-2,S,MW,indx_89,"GLENFORD,OF-PHSIL0-2SMW"
2020,1220,GLENFORD,SIL,0-2,S,MW,indx_89,GLENFORDSIL0-2SMW
2020,1220,GLENFORD,SIL,0-3,S,MW,indx_89,GLENFORDSIL0-3SMW
2020,350,GLENFORD,SIL,12-18,M,MW,indx_59,GLENFORDSIL12-18MMW
2020,350,GLENFORD,SIL,12-18,S,MW,indx_69,GLENFORDSIL12-18SMW
2020,980,GLENFORD,SIL,1-7,S,MW,indx_79,GLENFORDSIL1-7SMW
2020,350,GLENFORD,SIL,18-25,M,MW,indx_59,GLENFORDSIL18-25MMW
2020,980,GLENFORD,SIL,1-8,S,MW,indx_79,GLENFORDSIL1-8SMW
2020,980,GLENFORD,SIL,2-5,S,MW,indx_79,GLENFORDSIL2-5SMW
2020,980,GLENFORD,SIL,2-6,S,MW,indx_79,GLENFORDSIL2-6SMW
2020,940,GLENFORD,SIL,3-8,S,MW,indx_79,GLENFORDSIL3-8SMW
2020,590,GLENFORD,SIL,5-10,M,MW,indx_79,GLENFORDSIL5-10MMW
2020,850,GLENFORD,SIL,5-10,S,MW,indx_79,GLENFORDSIL5-10SMW
2020,590,GLENFORD,SIL,6-12,M,MW,indx_79,GLENFORDSIL6-12MMW
2020,850,GLENFORD,SIL,6-12,S,MW,indx_79,GLENFORDSIL6-12SMW
2020,450,GLENFORD,SIL,6-15,M,MW,indx_69,GLENFORDSIL6-15MMW
2020,680,GLENFORD,SIL,6-15,S,MW,indx_79,GLENFORDSIL6-15SMW
2020,590,GLENFORD,SIL,7-15,S,MW,indx_79,GLENFORDSIL7-15SMW
2020,590,GLENFORD,SIL,8-15,S,MW,indx_79,GLENFORDSIL8-15SMW
2020,840,"GLYNWOOD-BLOUNT-HOUCKTOWN,C",,1-4,S,MW,indx_79,"GLYNWOOD-BLOUNT-HOUCKTOWN,C1-4SMW"
2020,350,GLYNWOOD,CL,12-18,SE,MW,indx_49,GLYNWOODCL12-18SEMW
2020,350,GLYNWOOD,CL,2-6,M,MW,indx_69,GLYNWOODCL2-6MMW
2020,350,GLYNWOOD,CL,6-12,M,MW,indx_69,GLYNWOODCL6-12MMW
2020,350,GLYNWOOD,CL,6-12,SE,MW,indx_59,GLYNWOODCL6-12SEMW
2020,670,GLYNWOOD,L,0-2,S,MW,indx_79,GLYNWOODL0-2SMW
2020,350,GLYNWOOD,L,12-18,M,MW,indx_59,GLYNWOODL12-18MMW
2020,450,GLYNWOOD,L,2-4,S,MW,indx_79,GLYNWOODL2-4SMW
2020,350,GLYNWOOD,L,2-6,M,MW,indx_69,GLYNWOODL2-6MMW
2020,440,GLYNWOOD,L,2-6,S,MW,indx_79,GLYNWOODL2-6SMW
2020,350,GLYNWOOD,L,6-12,M,MW,indx_69,GLYNWOODL6-12MMW
2020,350,GLYNWOOD,L,6-12,S,MW,indx_69,GLYNWOODL6-12SMW
2020,670,"GLYNWOOD,LM-SUBST",L,0-2,S,MW,indx_79,"GLYNWOOD,LM-SUBSTL0-2SMW"
2020,350,GLYNWOOD,SICL,2-6,M,MW,indx_69,GLYNWOODSICL2-6MMW
2020,350,GLYNWOOD,SICL,6-12,M,MW,indx_69,GLYNWOODSICL6-12MMW
2020,350,GLYNWOOD,SICL,6-12,SE,MW,indx_59,GLYNWOODSICL6-12SEMW
2020,670,GLYNWOOD,SIL,0-2,S,MW,indx_79,GLYNWOODSIL0-2SMW
2020,350,GLYNWOOD,SIL,12-18,M,MW,indx_59,GLYNWOODSIL12-18MMW
2020,350,GLYNWOOD,SIL,2-6,M,MW,indx_69,GLYNWOODSIL2-6MMW
2020,440,GLYNWOOD,SIL,2-6,S,MW,indx_79,GLYNWOODSIL2-6SMW
2020,350,GLYNWOOD,SIL,6-12,M,MW,indx_69,GLYNWOODSIL6-12MMW
2020,350,GLYNWOOD,SIL,6-12,S,MW,indx_69,GLYNWOODSIL6-12SMW
2020,1200,"GRANBY,C-SUBST",LS,0-2,S,VP,indx_79,"GRANBY,C-SUBSTLS0-2SVP"
2020,1200,GRANBY,LFS,0-2,S,VP,indx_79,GRANBYLFS0-2SVP
2020,1200,GRANBY,LS,0-2,S,VP,indx_79,GRANBYLS0-2SVP
2020,1430,GRANBY,SL,0-2,S,VP,indx_79,GRANBYSL0-2SVP
2020,1200,"GRANBY,T-SUBST",LFS,0-1,S,VP,indx_79,"GRANBY,T-SUBSTLFS0-1SVP"
2020,350,GRESHAM,SIL,2-5,S,SWP,indx_59,GRESHAMSIL2-5SSWP
2020,350,GRESHAM,SIL,2-6,S,SWP,indx_59,GRESHAMSIL2-6SSWP
2020,350,GRESHAM,SIL,5-10,S,SWP,indx_59,GRESHAMSIL5-10SSWP
2020,350,GUERNSEY-GILPIN,,8-15,S,MW,indx_69,GUERNSEY-GILPIN8-15SMW
2020,350,"GUERNSEY-GILPIN,C",,15-25,S,MW,indx_59,"GUERNSEY-GILPIN,C15-25SMW"
2020,350,GUERNSEY-GILPIN,SIL,8-15,S,MW,indx_69,GUERNSEY-GILPINSIL8-15SMW
2020,350,GUERNSEY,SICL,15-25,M,MW,indx_59,GUERNSEYSICL15-25MMW
2020,440,GUERNSEY,SICL,3-8,S,MW,indx_69,GUERNSEYSICL3-8SMW
2020,350,GUERNSEY,SICL,6-12,M,MW,indx_69,GUERNSEYSICL6-12MMW
2020,350,GUERNSEY,SICL,6-12,SE,MW,indx_59,GUERNSEYSICL6-12SEMW
2020,350,GUERNSEY,SICL,7-15,M,MW,indx_69,GUERNSEYSICL7-15MMW
2020,350,GUERNSEY,SICL,8-15,M,MW,indx_69,GUERNSEYSICL8-15MMW
2020,350,GUERNSEY,SIL,10-15,M,MW,indx_69,GUERNSEYSIL10-15MMW
2020,350,GUERNSEY,SIL,12-18,S,MW,indx_69,GUERNSEYSIL12-18SMW
2020,350,GUERNSEY,SIL,15-25,M,MW,indx_59,GUERNSEYSIL15-25MMW
2020,350,GUERNSEY,SIL,15-25,S,MW,indx_59,GUERNSEYSIL15-25SMW
2020,640,GUERNSEY,SIL,1-6,S,MW,indx_79,GUERNSEYSIL1-6SMW
2020,640,GUERNSEY,SIL,1-7,S,MW,indx_79,GUERNSEYSIL1-7SMW
2020,700,GUERNSEY,SIL,2-5,S,MW,indx_79,GUERNSEYSIL2-5SMW
2020,700,GUERNSEY,SIL,2-6,S,MW,indx_79,GUERNSEYSIL2-6SMW
2020,540,GUERNSEY,SIL,3-8,S,MW,indx_79,GUERNSEYSIL3-8SMW
2020,350,GUERNSEY,SIL,5-10,M,MW,indx_69,GUERNSEYSIL5-10MMW
2020,460,GUERNSEY,SIL,5-10,S,MW,indx_69,GUERNSEYSIL5-10SMW
2020,350,GUERNSEY,SIL,6-12,M,MW,indx_69,GUERNSEYSIL6-12MMW
2020,460,GUERNSEY,SIL,6-12,S,MW,indx_69,GUERNSEYSIL6-12SMW
2020,350,GUERNSEY,SIL,6-15,M,MW,indx_69,GUERNSEYSIL6-15MMW
2020,460,GUERNSEY,SIL,6-15,S,MW,indx_69,GUERNSEYSIL6-15SMW
2020,350,GUERNSEY,SIL,8-15,S,MW,indx_69,GUERNSEYSIL8-15SMW
2020,350,GUERNSEY,SOILS,12-18,SE,MW,indx_49,GUERNSEYSOILS12-18SEMW
2020,350,"GUERNSEY-UPSHUR,C",,12-18,M,MW,indx_59,"GUERNSEY-UPSHUR,C12-18MMW"
2020,350,"GUERNSEY-UPSHUR,C",,12-20,M,MW,indx_59,"GUERNSEY-UPSHUR,C12-20MMW"
2020,350,"GUERNSEY-UPSHUR,C",,15-25,S,MW,indx_59,"GUERNSEY-UPSHUR,C15-25SMW"
2020,700,"GUERNSEY-UPSHUR,C",,2-6,S,MW,indx_79,"GUERNSEY-UPSHUR,C2-6SMW"
2020,350,"GUERNSEY-UPSHUR,C",,6-12,M,MW,indx_69,"GUERNSEY-UPSHUR,C6-12MMW"
2020,350,"GUERNSEY-UPSHUR,C",,8-15,S,MW,indx_69,"GUERNSEY-UPSHUR,C8-15SMW"
2020,350,GUERNSEY-UPSHUR,SICL,15-25,M,MW,indx_59,GUERNSEY-UPSHURSICL15-25MMW
2020,350,GUERNSEY-UPSHUR,SICL,6-15,M,MW,indx_69,GUERNSEY-UPSHURSICL6-15MMW
2020,350,"GUERNSEY,V,THIN SOLUM",SICL,10-15,M,MW,indx_69,"GUERNSEY,V,THIN SOLUMSICL10-15MMW"
2020,350,"GUERNSEY,V,THIN SOLUM",SICL,15-20,M,MW,indx_59,"GUERNSEY,V,THIN SOLUMSICL15-20MMW"
2020,350,GUERNSEY-WESTMORELAND,SIL,15-25,S,MW,indx_59,GUERNSEY-WESTMORELANDSIL15-25SMW
2020,350,GUERNSEY-WESTMORELAND,SIL,8-15,S,MW,indx_69,GUERNSEY-WESTMORELANDSIL8-15SMW
2020,350,GUERNSEY-WESTMORE,SIL,12-18,M,MW,indx_69,GUERNSEY-WESTMORESIL12-18MMW
2020,350,GUERNSEY-WESTMORE,SIL,6-12,M,MW,indx_69,GUERNSEY-WESTMORESIL6-12MMW
2020,770,HACKERS,SIL,0-2,S,W,indx_79,HACKERSSIL0-2SW
2020,770,HACKERS,SIL,0-3,S,W,indx_79,HACKERSSIL0-3SW
2020,520,HACKERS,SIL,2-6,S,W,indx_79,HACKERSSIL2-6SW
2020,480,HACKERS,SIL,3-8,S,W,indx_69,HACKERSSIL3-8SW
2020,400,HACKERS,SIL,6-12,S,W,indx_69,HACKERSSIL6-12SW
2020,890,HANEY,FSL,0-2,S,MW,indx_79,HANEYFSL0-2SMW
2020,660,HANEY,FSL,2-6,S,MW,indx_69,HANEYFSL2-6SMW
2020,990,HANEY,L,0-2,S,MW,indx_79,HANEYL0-2SMW
2020,790,HANEY,L,1-6,S,MW,indx_79,HANEYL1-6SMW
2020,790,HANEY,L,2-6,S,MW,indx_79,HANEYL2-6SMW
2020,630,HANEY,L,6-12,M,MW,indx_69,HANEYL6-12MMW
2020,560,HANEY-RAWSON,L,6-12,S,MW,indx_79,HANEY-RAWSONL6-12SMW
2020,810,HANEY-RAWSON,SL,1-6,S,MW,indx_79,HANEY-RAWSONSL1-6SMW
2020,450,HANEY-RAWSON,SL,6-12,S,MW,indx_69,HANEY-RAWSONSL6-12SMW
2020,990,HANEY,SIL,0-2,S,MW,indx_79,HANEYSIL0-2SMW
2020,790,HANEY,SIL,2-6,S,MW,indx_79,HANEYSIL2-6SMW
2020,350,HANEY,SIL,6-15,M,MW,indx_69,HANEYSIL6-15MMW
2020,890,HANEY,SL,0-2,S,MW,indx_79,HANEYSL0-2SMW
2020,660,HANEY,SL,2-6,S,MW,indx_69,HANEYSL2-6SMW
2020,350,HANOVER,SIL,10-15,M,W,indx_69,HANOVERSIL10-15MW
2020,350,HANOVER,SIL,12-18,M,W,indx_59,HANOVERSIL12-18MW
2020,350,HANOVER,SIL,12-18,SE,W,indx_49,HANOVERSIL12-18SEW
2020,350,HANOVER,SIL,12-18,S,W,indx_69,HANOVERSIL12-18SW
2020,350,HANOVER,SIL,15-20,M,W,indx_49,HANOVERSIL15-20MW
2020,350,HANOVER,SIL,18-25,S,W,indx_49,HANOVERSIL18-25SW
2020,630,HANOVER,SIL,2-5,M,W,indx_79,HANOVERSIL2-5MW
2020,800,HANOVER,SIL,2-5,S,W,indx_79,HANOVERSIL2-5SW
2020,630,HANOVER,SIL,2-6,M,W,indx_79,HANOVERSIL2-6MW
2020,800,HANOVER,SIL,2-6,S,W,indx_79,HANOVERSIL2-6SW
2020,430,HANOVER,SIL,5-10,M,W,indx_69,HANOVERSIL5-10MW
2020,680,HANOVER,SIL,5-10,S,W,indx_69,HANOVERSIL5-10SW
2020,390,HANOVER,SIL,6-12,M,W,indx_69,HANOVERSIL6-12MW
2020,350,HANOVER,SIL,6-12,SE,W,indx_49,HANOVERSIL6-12SEW
2020,450,HANOVER,SIL,6-12,S,W,indx_69,HANOVERSIL6-12SW
2020,350,"HAPLAQUENTS,LOAMY",,0-2,S,VP,indx_49,"HAPLAQUENTS,LOAMY0-2SVP"
2020,350,HARBOR,FSL,0-3,S,MW,indx_69,HARBORFSL0-3SMW
2020,350,HARBOR,FSL,6-12,S,MW,indx_59,HARBORFSL6-12SMW
2020,1180,"HARROD,FF-PH",SIL,0-1,S,MW,indx_79,"HARROD,FF-PHSIL0-1SMW"
2020,1180,"HARROD,FF-PH",SIL,0-2,S,MW,indx_79,"HARROD,FF-PHSIL0-2SMW"
2020,590,"HARTSHORN,OF-PH",SIL,0-2,S,W,indx_79,"HARTSHORN,OF-PHSIL0-2SW"
2020,590,HARTSHORN,SIL,0-2,S,W,indx_79,HARTSHORNSIL0-2SW
2020,350,"HARTSHORN,V,WET",SIL,0-2,S,SWP,indx_59,"HARTSHORN,V,WETSIL0-2SSWP"
2020,400,"HASKINS-CANEADEA,C",,2-6,S,SWP,indx_69,"HASKINS-CANEADEA,C2-6SSWP"
2020,1370,"HASKINS-DIGBY,OVER CLAY",FSL,0-2,S,SWP,indx_79,"HASKINS-DIGBY,OVER CLAYFSL0-2SSWP"
2020,1200,"HASKINS-DIGBY,OVER CLAY",FSL,2-6,S,SWP,indx_79,"HASKINS-DIGBY,OVER CLAYFSL2-6SSWP"
2020,1420,"HASKINS-DIGBY,OVER CLAY",L,0-2,S,SWP,indx_79,"HASKINS-DIGBY,OVER CLAYL0-2SSWP"
2020,1360,"HASKINS-DIGBY,OVER CLAY",L,2-6,S,SWP,indx_79,"HASKINS-DIGBY,OVER CLAYL2-6SSWP"
2020,1420,"HASKINS-DIGBY,OVER CLAY",SIL,0-2,S,SWP,indx_79,"HASKINS-DIGBY,OVER CLAYSIL0-2SSWP"
2020,1360,"HASKINS-DIGBY,OVER CLAY",SIL,2-6,S,SWP,indx_79,"HASKINS-DIGBY,OVER CLAYSIL2-6SSWP"
2020,1280,"HASKINS-DIGBY,T-SUBST",FSL,0-2,S,SWP,indx_79,"HASKINS-DIGBY,T-SUBSTFSL0-2SSWP"
2020,1120,"HASKINS-DIGBY,T-SUBST",FSL,2-6,S,SWP,indx_79,"HASKINS-DIGBY,T-SUBSTFSL2-6SSWP"
2020,1390,"HASKINS-DIGBY,T-SUBST",L,0-2,S,SWP,indx_79,"HASKINS-DIGBY,T-SUBSTL0-2SSWP"
2020,1280,"HASKINS-DIGBY,T-SUBST",L,2-6,S,SWP,indx_79,"HASKINS-DIGBY,T-SUBSTL2-6SSWP"
2020,1220,HASKINS,FSL,0-2,S,SWP,indx_79,HASKINSFSL0-2SSWP
2020,970,HASKINS,FSL,2-6,S,SWP,indx_79,HASKINSFSL2-6SSWP
2020,1420,HASKINS,L,0-2,S,SWP,indx_79,HASKINSL0-2SSWP
2020,1420,HASKINS,L,0-3,S,SWP,indx_79,HASKINSL0-3SSWP
2020,1270,HASKINS,L,2-6,S,SWP,indx_79,HASKINSL2-6SSWP
2020,1000,HASKINS,LS,0-2,S,SWP,indx_79,HASKINSLS0-2SSWP
2020,730,"HASKINS-SEWARD,C",,2-6,S,SWP,indx_69,"HASKINS-SEWARD,C2-6SSWP"
2020,1420,HASKINS,SIL,0-2,S,SWP,indx_79,HASKINSSIL0-2SSWP
2020,1420,HASKINS,SIL,0-3,S,SWP,indx_79,HASKINSSIL0-3SSWP
2020,1270,HASKINS,SIL,2-6,S,SWP,indx_79,HASKINSSIL2-6SSWP
2020,1230,HASKINS,SL,0-3,S,SWP,indx_79,HASKINSSL0-3SSWP
2020,1230,HASKINS,SL,1-4,S,SWP,indx_79,HASKINSSL1-4SSWP
2020,1220,"HASKINS,ST-SUBST",FSL,0-2,S,SWP,indx_79,"HASKINS,ST-SUBSTFSL0-2SSWP"
2020,1410,"HASKINS,V,DARK SURFACE",L,0-2,S,SWP,indx_89,"HASKINS,V,DARK SURFACEL0-2SSWP"
2020,840,HAUBSTADT,SIL,0-2,S,MW,indx_79,HAUBSTADTSIL0-2SMW
2020,350,HAUBSTADT,SIL,12-18,M,MW,indx_59,HAUBSTADTSIL12-18MMW
2020,350,HAUBSTADT,SIL,12-18,SE,MW,indx_59,HAUBSTADTSIL12-18SEMW
2020,610,HAUBSTADT,SIL,2-6,S,MW,indx_69,HAUBSTADTSIL2-6SMW
2020,350,HAUBSTADT,SIL,6-12,M,MW,indx_59,HAUBSTADTSIL6-12MMW
2020,350,HAUBSTADT,SIL,6-12,SE,MW,indx_49,HAUBSTADTSIL6-12SEMW
2020,1010,"HAYMOND,OF-PH",SIL,0-2,S,W,indx_69,"HAYMOND,OF-PHSIL0-2SW"
2020,350,HAYTER,L,12-18,S,W,indx_69,HAYTERL12-18SW
2020,350,HAYTER,L,18-25,S,W,indx_59,HAYTERL18-25SW
2020,700,HAYTER,L,2-6,S,W,indx_69,HAYTERL2-6SW
2020,480,HAYTER,L,6-12,S,W,indx_69,HAYTERL6-12SW
2020,350,HAYTER-VANDALIA,CN-L,12-25,S,W,indx_59,HAYTER-VANDALIACN-L12-25SW
2020,350,HAZLETON,CN-L,15-25,S,W,indx_59,HAZLETONCN-L15-25SW
2020,350,HAZLETON,CN-L,2-6,S,W,indx_69,HAZLETONCN-L2-6SW
2020,350,HAZLETON,CN-L,6-15,S,W,indx_69,HAZLETONCN-L6-15SW
2020,350,HAZLETON,CN-L,8-15,S,W,indx_69,HAZLETONCN-L8-15SW
2020,350,HAZLETON,CN-SL,15-25,S,W,indx_49,HAZLETONCN-SL15-25SW
2020,350,HAZLETON,L,15-25,S,W,indx_59,HAZLETONL15-25SW
2020,350,HAZLETON,L,3-8,S,W,indx_69,HAZLETONL3-8SW
2020,350,HAZLETON,L,8-15,S,W,indx_69,HAZLETONL8-15SW
2020,350,"HENNEPIN-MIAMIAN,C",,12-18,SE,W,indx_49,"HENNEPIN-MIAMIAN,C12-18SEW"
2020,350,"HENNEPIN-MIAMIAN,C",,12-25,SE,W,indx_49,"HENNEPIN-MIAMIAN,C12-25SEW"
2020,350,HENNEPIN-MIAMIAN,L,18-25,M,W,indx_49,HENNEPIN-MIAMIANL18-25MW
2020,350,HENNEPIN-MIAMIAN,SIL,18-25,M,W,indx_49,HENNEPIN-MIAMIANSIL18-25MW
2020,350,HENNEPIN-MIAMIAN,SIL,18-25,S,W,indx_49,HENNEPIN-MIAMIANSIL18-25SW
2020,350,HENNEPIN-WYNN,SIL,18-25,M,W,indx_49,HENNEPIN-WYNNSIL18-25MW
2020,1410,HENSHAW,SIL,0-2,S,SWP,indx_79,HENSHAWSIL0-2SSWP
2020,1320,HENSHAW,SIL,0-4,S,SWP,indx_79,HENSHAWSIL0-4SSWP
2020,1320,HENSHAW,SIL,1-4,S,SWP,indx_79,HENSHAWSIL1-4SSWP
2020,1230,HENSHAW,SIL,2-6,S,SWP,indx_79,HENSHAWSIL2-6SSWP
2020,1410,"HENSHAW,V,DARK",SIL,0-2,S,SWP,indx_79,"HENSHAW,V,DARKSIL0-2SSWP"
2020,350,HICKORY,CL,12-18,SE,W,indx_49,HICKORYCL12-18SEW
2020,350,HICKORY,CL,18-25,SE,W,indx_49,HICKORYCL18-25SEW
2020,350,HICKORY,CL,6-12,SE,W,indx_59,HICKORYCL6-12SEW
2020,350,"HICKORY-FAIRMONT,C",,18-25,M,W,indx_59,"HICKORY-FAIRMONT,C18-25MW"
2020,350,"HICKORY-GILPIN,C",,12-20,M,W,indx_59,"HICKORY-GILPIN,C12-20MW"
2020,350,HICKORY,L,12-18,M,W,indx_69,HICKORYL12-18MW
2020,350,HICKORY-MORRISVILLE,SIL,18-25,M,W,indx_49,HICKORY-MORRISVILLESIL18-25MW
2020,350,HICKORY,SIL,12-18,M,W,indx_69,HICKORYSIL12-18MW
2020,350,HICKORY,SIL,12-20,M,W,indx_69,HICKORYSIL12-20MW
2020,350,HICKORY,SIL,18-25,M,W,indx_49,HICKORYSIL18-25MW
2020,350,HICKORY,SIL,18-25,S,W,indx_59,HICKORYSIL18-25SW
2020,450,HICKORY,SIL,2-6,M,W,indx_69,HICKORYSIL2-6MW
2020,350,HICKORY,SIL,6-12,M,W,indx_69,HICKORYSIL6-12MW
2020,350,"HOLLY,ALK-PH",SIL,0-2,S,P,indx_69,"HOLLY,ALK-PHSIL0-2SP"
2020,350,"HOLLY,FF-PH",SIL,0-2,S,P,indx_59,"HOLLY,FF-PHSIL0-2SP"
2020,350,"HOLLY,OF-PH",SIL,0-1,S,P,indx_69,"HOLLY,OF-PHSIL0-1SP"
2020,350,"HOLLY,PO-PH",SIL,0-2,S,P,indx_49,"HOLLY,PO-PHSIL0-2SP"
2020,350,HOLLY,SIL,0-2,S,P,indx_69,HOLLYSIL0-2SP
2020,590,"HOLTON,OF-PH",SIL,0-2,S,SWP,indx_79,"HOLTON,OF-PHSIL0-2SSWP"
2020,1220,HOMER,SIL,0-2,S,SWP,indx_79,HOMERSIL0-2SSWP
2020,980,HOMER,SIL,2-6,S,SWP,indx_79,HOMERSIL2-6SSWP
