year,cauv_projected_high,soil_series,texture,slope,erosion,drainage,indx,id,val_2018,unadjusted
2019,1370,FULTON,SICL,0-3,S,SWP,indx_69,FULTONSICL0-3SSWP,960,1370
2019,720,FULTON,SICL,2-6,M,SWP,indx_59,FULTONSICL2-6MSWP,420,720
2019,1010,FULTON,SICL,2-6,S,SWP,indx_69,FULTONSICL2-6SSWP,590,1010
2019,1510,FULTON,SIL,0-2,S,SWP,indx_69,FULTONSIL0-2SSWP,1110,1510
2019,1510,FULTON,SIL,0-4,S,SWP,indx_69,FULTONSIL0-4SSWP,1110,1510
2019,1010,FULTON,SIL,2-6,M,SWP,indx_69,FULTONSIL2-6MSWP,590,1010
2019,1290,FULTON,SIL,2-6,S,SWP,indx_69,FULTONSIL2-6SSWP,850,1290
2019,1650,"FULTON,S-SUBST",SIL,0-2,S,SWP,indx_69,"FULTON,S-SUBSTSIL0-2SSWP",1230,1650
2019,1370,"FULTON,T-SUBST",SICL,0-2,S,SWP,indx_69,"FULTON,T-SUBSTSICL0-2SSWP",960,1370
2019,1010,"FULTON,T-SUBST",SICL,2-6,S,SWP,indx_69,"FULTON,T-SUBSTSICL2-6SSWP",590,1010
2019,1510,"FULTON,T-SUBST",SIL,0-2,S,SWP,indx_69,"FULTON,T-SUBSTSIL0-2SSWP",1110,1510
2019,1790,"FULTON,V,S-SUBSL",L,0-2,S,SWP,indx_79,"FULTON,V,S-SUBSLL0-2SSWP",1390,1790
2019,1960,GALEN,FS,0-2,S,MW,indx_79,GALENFS0-2SMW,1550,1960
2019,1730,GALEN,FS,2-6,S,MW,indx_69,GALENFS2-6SMW,1310,1730
2019,1960,GALEN,LFS,0-2,S,MW,indx_79,GALENLFS0-2SMW,1550,1960
2019,1830,GALEN,LFS,1-6,S,MW,indx_69,GALENLFS1-6SMW,1420,1830
2019,1730,GALEN,LFS,2-6,S,MW,indx_69,GALENLFS2-6SMW,1310,1730
2019,410,"GALEN,LM-SUBST",LFS,0-6,S,MW,indx_59,"GALEN,LM-SUBSTLFS0-6SMW",350,410
2019,410,"GALEN,SH-SUBST",LFS,0-6,S,MW,indx_59,"GALEN,SH-SUBSTLFS0-6SMW",350,410
2019,1330,GALLIA,L,12-18,S,W,indx_69,GALLIAL12-18SW,930,1330
2019,1810,GALLIA,L,6-12,S,W,indx_79,GALLIAL6-12SW,1420,1810
2019,950,GALLIA,L,8-15,M,W,indx_69,GALLIAL8-15MW,580,950
2019,1730,GALLIA,L,8-15,S,W,indx_79,GALLIAL8-15SW,1330,1730
2019,1330,GALLIA,SIL,12-18,S,W,indx_69,GALLIASIL12-18SW,930,1330
2019,2130,GALLIA,SIL,2-6,S,W,indx_79,GALLIASIL2-6SW,1730,2130
2019,1810,GALLIA,SIL,6-12,S,W,indx_79,GALLIASIL6-12SW,1420,1810
2019,2420,GALLIPOLIS,SIL,0-2,S,MW,indx_79,GALLIPOLISSIL0-2SMW,2010,2420
2019,2210,GALLIPOLIS,SIL,1-6,S,MW,indx_79,GALLIPOLISSIL1-6SMW,1810,2210
2019,2210,GALLIPOLIS,SIL,2-6,S,MW,indx_79,GALLIPOLISSIL2-6SMW,1810,2210
2019,1630,GALLIPOLIS,SIL,6-15,S,MW,indx_69,GALLIPOLISSIL6-15SMW,1240,1630
2019,1780,GALLMAN,L,0-2,S,W,indx_79,GALLMANL0-2SW,1360,1780
2019,1590,GALLMAN,L,1-4,S,W,indx_69,GALLMANL1-4SW,1190,1590
2019,1560,GALLMAN,L,2-6,S,W,indx_69,GALLMANL2-6SW,1140,1560
2019,1310,GALLMAN,L,6-12,S,W,indx_69,GALLMANL6-12SW,870,1310
2019,1590,"GALLMAN,L-SUBST",L,6-12,M,W,indx_69,"GALLMAN,L-SUBSTL6-12MW",1180,1590
2019,2400,"GALLMAN,L-SUBST",SIL,0-2,S,W,indx_79,"GALLMAN,L-SUBSTSIL0-2SW",2000,2400
2019,2250,"GALLMAN,L-SUBST",SIL,2-6,S,W,indx_79,"GALLMAN,L-SUBSTSIL2-6SW",1820,2250
2019,1720,"GALLMAN,L-SUBST",SIL,6-12,S,W,indx_69,"GALLMAN,L-SUBSTSIL6-12SW",1320,1720
2019,1780,GALLMAN,SIL,0-2,S,W,indx_79,GALLMANSIL0-2SW,1360,1780
2019,1560,GALLMAN,SIL,2-6,S,W,indx_69,GALLMANSIL2-6SW,1140,1560
2019,1410,GALLMAN,SL,2-6,S,W,indx_69,GALLMANSL2-6SW,1000,1410
2019,2250,"GALLMAN,T-SUBST",SIL,2-6,S,W,indx_79,"GALLMAN,T-SUBSTSIL2-6SW",1820,2250
2019,350,GASCONADE,SICL,12-18,M,W,indx_49,GASCONADESICL12-18MW,350,350
2019,350,GASCONADE,SICL,6-12,S,W,indx_49,GASCONADESICL6-12SW,350,350
2019,1210,GAVERS,SIL,2-6,S,SWP,indx_69,GAVERSSIL2-6SSWP,820,1210
2019,350,GEEBURG,SICL,12-18,M,MW,indx_49,GEEBURGSICL12-18MMW,350,350
2019,350,GEEBURG,SICL,18-25,M,MW,indx_49,GEEBURGSICL18-25MMW,350,350
2019,350,GEEBURG,SICL,6-12,M,MW,indx_49,GEEBURGSICL6-12MMW,350,350
2019,350,GEEBURG,SICL,6-12,SE,MW,indx_49,GEEBURGSICL6-12SEMW,350,350
2019,350,GEEBURG,SIL,12-18,M,MW,indx_49,GEEBURGSIL12-18MMW,350,350
2019,350,GEEBURG,SIL,12-18,S,MW,indx_49,GEEBURGSIL12-18SMW,350,350
2019,350,GEEBURG,SIL,12-25,M,MW,indx_59,GEEBURGSIL12-25MMW,350,350
2019,350,GEEBURG,SIL,2-6,M,MW,indx_49,GEEBURGSIL2-6MMW,350,350
2019,540,GEEBURG,SIL,2-6,S,MW,indx_59,GEEBURGSIL2-6SMW,350,540
2019,350,GEEBURG,SIL,6-12,M,MW,indx_49,GEEBURGSIL6-12MMW,350,350
2019,350,GEEBURG,SIL,6-12,S,MW,indx_49,GEEBURGSIL6-12SMW,350,350
2019,350,GEEBURG,SIL,6-18,S,MW,indx_49,GEEBURGSIL6-18SMW,350,350
2019,1860,"GENESEE,FF-PH",L,0-2,S,W,indx_69,"GENESEE,FF-PHL0-2SW",1500,1860
2019,1860,"GENESEE,FF-PH",SIL,0-2,S,W,indx_69,"GENESEE,FF-PHSIL0-2SW",1500,1860
2019,1960,GENESEE,FSL,0-2,S,W,indx_69,GENESEEFSL0-2SW,1550,1960
2019,1960,GENESEE,L,0-2,S,W,indx_69,GENESEEL0-2SW,1550,1960
2019,2280,"GENESEE,OF-PH",L,0-2,S,W,indx_69,"GENESEE,OF-PHL0-2SW",1850,2280
2019,2280,"GENESEE,OF-PH",SIL,0-2,S,W,indx_79,"GENESEE,OF-PHSIL0-2SW",1850,2280
2019,1960,GENESEE,SIL,0-2,S,W,indx_69,GENESEESIL0-2SW,1550,1960
2019,1960,"GENESEE,S-SUBST",L,0-2,S,W,indx_69,"GENESEE,S-SUBSTL0-2SW",1550,1960
2019,1960,"GENESEE,S-SUBST",SIL,0-2,S,W,indx_69,"GENESEE,S-SUBSTSIL0-2SW",1550,1960
2019,2280,"GENESEE,T-SUBST,OF-PH",SIL,0-2,S,W,indx_79,"GENESEE,T-SUBST,OF-PHSIL0-2SW",1850,2280
2019,2280,"GENESEE,T-SUBST,RF-PH",SIL,0-2,S,W,indx_79,"GENESEE,T-SUBST,RF-PHSIL0-2SW",1850,2280
2019,540,"GENESEE,V,FF-PH",L,0-2,S,W,indx_59,"GENESEE,V,FF-PHL0-2SW",370,540
2019,350,GERMANO,FSL,15-25,S,W,indx_59,GERMANOFSL15-25SW,350,350
2019,770,GERMANO,FSL,6-15,S,W,indx_69,GERMANOFSL6-15SW,430,770
2019,350,"GERMANO-GILPIN,C",,15-25,S,W,indx_59,"GERMANO-GILPIN,C15-25SW",350,350
2019,770,"GERMANO-GILPIN,C",,6-15,S,W,indx_69,"GERMANO-GILPIN,C6-15SW",430,770
2019,350,GERMANO,SL,15-25,S,W,indx_59,GERMANOSL15-25SW,350,350
2019,1050,GERMANO,SL,2-6,S,W,indx_69,GERMANOSL2-6SW,690,1050
2019,550,GERMANO,SL,6-15,M,W,indx_59,GERMANOSL6-15MW,370,550
2019,2370,"GESSIE,FF-PH",L,0-2,S,W,indx_79,"GESSIE,FF-PHL0-2SW",2010,2370
2019,2370,"GESSIE,FF-PH",SIL,0-2,S,W,indx_79,"GESSIE,FF-PHSIL0-2SW",2010,2370
2019,2440,"GESSIE,OF-PH",SIL,0-2,S,W,indx_79,"GESSIE,OF-PHSIL0-2SW",2020,2440
2019,3520,GILFORD,FSL,0-1,S,VP,indx_89,GILFORDFSL0-1SVP,3060,3520
2019,3520,GILFORD,FSL,0-2,S,VP,indx_89,GILFORDFSL0-2SVP,3060,3520
2019,3800,GILFORD,MK-L,0-1,S,VP,indx_89,GILFORDMK-L0-1SVP,3340,3800
2019,790,"GILPIN-AARON,C",,6-15,S,W,indx_59,"GILPIN-AARON,C6-15SW",440,790
2019,350,"GILPIN-COSHOCTON,C",,15-25,S,W,indx_59,"GILPIN-COSHOCTON,C15-25SW",350,350
2019,900,"GILPIN-COSHOCTON,C",SIL,6-15,S,W,indx_69,"GILPIN-COSHOCTON,CSIL6-15SW",520,900
2019,350,GILPIN-COSHOCTON,SIL,15-25,S,W,indx_59,GILPIN-COSHOCTONSIL15-25SW,350,350
2019,900,GILPIN-COSHOCTON,SIL,6-15,S,W,indx_69,GILPIN-COSHOCTONSIL6-15SW,520,900
2019,790,GILPIN-COSHOCTON,SIL,8-15,S,W,indx_59,GILPIN-COSHOCTONSIL8-15SW,440,790
2019,350,"GILPIN-GUERNSEY,C",,15-25,S,W,indx_59,"GILPIN-GUERNSEY,C15-25SW",350,350
2019,350,GILPIN-LATHAM,SIL,15-25,S,W,indx_49,GILPIN-LATHAMSIL15-25SW,350,350
2019,350,"GILPIN-LOWELL,C",,15-25,S,W,indx_59,"GILPIN-LOWELL,C15-25SW",350,350
2019,920,"GILPIN-LOWELL,C",,6-15,S,W,indx_69,"GILPIN-LOWELL,C6-15SW",540,920
2019,350,GILPIN-LOWELL,SIL,15-25,S,W,indx_59,GILPIN-LOWELLSIL15-25SW,350,350
2019,820,GILPIN-LOWELL,SIL,8-15,S,W,indx_69,GILPIN-LOWELLSIL8-15SW,450,820
2019,350,"GILPIN-RARDEN,C",,15-25,M,W,indx_49,"GILPIN-RARDEN,C15-25MW",350,350
2019,350,"GILPIN-RARDEN,C",,15-25,S,W,indx_59,"GILPIN-RARDEN,C15-25SW",350,350
2019,590,"GILPIN-RARDEN,C",,6-15,S,W,indx_59,"GILPIN-RARDEN,C6-15SW",380,590
2019,420,GILPIN,SIL,12-18,S,W,indx_59,GILPINSIL12-18SW,350,420
2019,350,GILPIN,SIL,15-25,S,W,indx_59,GILPINSIL15-25SW,350,350
2019,350,GILPIN,SIL,18-25,S,W,indx_49,GILPINSIL18-25SW,350,350
2019,1170,GILPIN,SIL,2-6,S,W,indx_69,GILPINSIL2-6SW,770,1170
2019,1170,GILPIN,SIL,2-8,S,W,indx_69,GILPINSIL2-8SW,770,1170
2019,1170,GILPIN,SIL,3-8,S,W,indx_69,GILPINSIL3-8SW,770,1170
2019,600,GILPIN,SIL,6-12,M,W,indx_59,GILPINSIL6-12MW,380,600
2019,890,GILPIN,SIL,6-12,S,W,indx_69,GILPINSIL6-12SW,510,890
2019,480,GILPIN,SIL,6-15,M,W,indx_59,GILPINSIL6-15MW,350,480
2019,770,GILPIN,SIL,6-15,S,W,indx_59,GILPINSIL6-15SW,430,770
2019,450,GILPIN,SIL,8-15,M,W,indx_59,GILPINSIL8-15MW,350,450
2019,760,GILPIN,SIL,8-15,S,W,indx_59,GILPINSIL8-15SW,420,760
2019,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,12-18,SE,W,indx_49,"GILPIN-SUMMITVILLE-UPSHUR,C12-18SEW",350,350
2019,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,12-18,S,W,indx_59,"GILPIN-SUMMITVILLE-UPSHUR,C12-18SW",350,350
2019,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,18-25,SE,W,indx_49,"GILPIN-SUMMITVILLE-UPSHUR,C18-25SEW",350,350
2019,350,"GILPIN-SUMMITVILLE-UPSHUR,C",,18-25,S,W,indx_49,"GILPIN-SUMMITVILLE-UPSHUR,C18-25SW",350,350
2019,720,"GILPIN-SUMMITVILLE-UPSHUR,C",,6-12,S,W,indx_59,"GILPIN-SUMMITVILLE-UPSHUR,C6-12SW",420,720
2019,600,"GILPIN-TARHOLLOW,C",,6-15,S,W,indx_59,"GILPIN-TARHOLLOW,C6-15SW",380,600
2019,1030,"GILPIN-TILSIT,C",,6-12,S,W,indx_69,"GILPIN-TILSIT,C6-12SW",680,1030
2019,350,"GILPIN-UPSHUR,C",,12-18,M,W,indx_59,"GILPIN-UPSHUR,C12-18MW",350,350
2019,350,"GILPIN-UPSHUR,C",,12-18,S,W,indx_59,"GILPIN-UPSHUR,C12-18SW",350,350
2019,350,"GILPIN-UPSHUR,C",,12-20,M,W,indx_59,"GILPIN-UPSHUR,C12-20MW",350,350
2019,350,"GILPIN-UPSHUR,C",,15-25,M,W,indx_49,"GILPIN-UPSHUR,C15-25MW",350,350
2019,350,"GILPIN-UPSHUR,C",,15-25,S,W,indx_59,"GILPIN-UPSHUR,C15-25SW",350,350
2019,520,"GILPIN-UPSHUR,C",,2-6,M,W,indx_69,"GILPIN-UPSHUR,C2-6MW",350,520
2019,350,"GILPIN-UPSHUR,C",,6-12,M,W,indx_69,"GILPIN-UPSHUR,C6-12MW",350,350
2019,710,"GILPIN-UPSHUR,C",,8-15,S,W,indx_69,"GILPIN-UPSHUR,C8-15SW",420,710
2019,350,GILPIN-WESTMORELAND,SIL,12-18,M,W,indx_59,GILPIN-WESTMORELANDSIL12-18MW,350,350
2019,350,GILPIN-WESTMORELAND,SIL,12-18,SE,W,indx_49,GILPIN-WESTMORELANDSIL12-18SEW,350,350
2019,1070,GILPIN-WESTMORELAND,SIL,2-6,M,W,indx_69,GILPIN-WESTMORELANDSIL2-6MW,730,1070
2019,830,GILPIN-WESTMORELAND,SIL,6-12,M,W,indx_69,GILPIN-WESTMORELANDSIL6-12MW,480,830
2019,1110,GINAT,SIL,0-2,S,P,indx_59,GINATSIL0-2SP,700,1110
2019,350,"GLENDORA,FF-PH",LFS,0-2,S,VP,indx_49,"GLENDORA,FF-PHLFS0-2SVP",350,350
2019,2450,"GLENFORD,OF-PH",SIL,0-2,S,MW,indx_89,"GLENFORD,OF-PHSIL0-2SMW",2050,2450
2019,2450,GLENFORD,SIL,0-2,S,MW,indx_89,GLENFORDSIL0-2SMW,2050,2450
2019,2450,GLENFORD,SIL,0-3,S,MW,indx_89,GLENFORDSIL0-3SMW,2050,2450
2019,350,GLENFORD,SIL,12-18,M,MW,indx_59,GLENFORDSIL12-18MMW,350,350
2019,1180,GLENFORD,SIL,12-18,S,MW,indx_69,GLENFORDSIL12-18SMW,770,1180
2019,2150,GLENFORD,SIL,1-7,S,MW,indx_79,GLENFORDSIL1-7SMW,1760,2150
2019,350,GLENFORD,SIL,18-25,M,MW,indx_59,GLENFORDSIL18-25MMW,350,350
2019,2150,GLENFORD,SIL,1-8,S,MW,indx_79,GLENFORDSIL1-8SMW,1760,2150
2019,2150,GLENFORD,SIL,2-5,S,MW,indx_79,GLENFORDSIL2-5SMW,1760,2150
2019,2150,GLENFORD,SIL,2-6,S,MW,indx_79,GLENFORDSIL2-6SMW,1760,2150
2019,2100,GLENFORD,SIL,3-8,S,MW,indx_79,GLENFORDSIL3-8SMW,1700,2100
2019,1650,GLENFORD,SIL,5-10,M,MW,indx_79,GLENFORDSIL5-10MMW,1250,1650
2019,1980,GLENFORD,SIL,5-10,S,MW,indx_79,GLENFORDSIL5-10SMW,1580,1980
2019,1650,GLENFORD,SIL,6-12,M,MW,indx_79,GLENFORDSIL6-12MMW,1250,1650
2019,1980,GLENFORD,SIL,6-12,S,MW,indx_79,GLENFORDSIL6-12SMW,1580,1980
2019,1460,GLENFORD,SIL,6-15,M,MW,indx_69,GLENFORDSIL6-15MMW,1060,1460
2019,1840,GLENFORD,SIL,6-15,S,MW,indx_79,GLENFORDSIL6-15SMW,1420,1840
2019,1650,GLENFORD,SIL,7-15,S,MW,indx_79,GLENFORDSIL7-15SMW,1250,1650
2019,1650,GLENFORD,SIL,8-15,S,MW,indx_79,GLENFORDSIL8-15SMW,1250,1650
2019,1980,"GLYNWOOD-BLOUNT-HOUCKTOWN,C",,1-4,S,MW,indx_79,"GLYNWOOD-BLOUNT-HOUCKTOWN,C1-4SMW",1580,1980
2019,350,GLYNWOOD,CL,12-18,SE,MW,indx_49,GLYNWOODCL12-18SEMW,350,350
2019,980,GLYNWOOD,CL,2-6,M,MW,indx_69,GLYNWOODCL2-6MMW,620,980
2019,800,GLYNWOOD,CL,6-12,M,MW,indx_69,GLYNWOODCL6-12MMW,450,800
2019,350,GLYNWOOD,CL,6-12,SE,MW,indx_59,GLYNWOODCL6-12SEMW,350,350
2019,1770,GLYNWOOD,L,0-2,S,MW,indx_79,GLYNWOODL0-2SMW,1380,1770
2019,420,GLYNWOOD,L,12-18,M,MW,indx_59,GLYNWOODL12-18MMW,350,420
2019,1560,GLYNWOOD,L,2-4,S,MW,indx_79,GLYNWOODL2-4SMW,1150,1560
2019,980,GLYNWOOD,L,2-6,M,MW,indx_69,GLYNWOODL2-6MMW,620,980
2019,1550,GLYNWOOD,L,2-6,S,MW,indx_79,GLYNWOODL2-6SMW,1130,1550
2019,800,GLYNWOOD,L,6-12,M,MW,indx_69,GLYNWOODL6-12MMW,450,800
2019,980,GLYNWOOD,L,6-12,S,MW,indx_69,GLYNWOODL6-12SMW,620,980
2019,1770,"GLYNWOOD,LM-SUBST",L,0-2,S,MW,indx_79,"GLYNWOOD,LM-SUBSTL0-2SMW",1380,1770
2019,840,GLYNWOOD,SICL,2-6,M,MW,indx_69,GLYNWOODSICL2-6MMW,460,840
2019,600,GLYNWOOD,SICL,6-12,M,MW,indx_69,GLYNWOODSICL6-12MMW,380,600
2019,350,GLYNWOOD,SICL,6-12,SE,MW,indx_59,GLYNWOODSICL6-12SEMW,350,350
2019,1770,GLYNWOOD,SIL,0-2,S,MW,indx_79,GLYNWOODSIL0-2SMW,1380,1770
2019,420,GLYNWOOD,SIL,12-18,M,MW,indx_59,GLYNWOODSIL12-18MMW,350,420
2019,980,GLYNWOOD,SIL,2-6,M,MW,indx_69,GLYNWOODSIL2-6MMW,620,980
2019,1550,GLYNWOOD,SIL,2-6,S,MW,indx_79,GLYNWOODSIL2-6SMW,1130,1550
2019,800,GLYNWOOD,SIL,6-12,M,MW,indx_69,GLYNWOODSIL6-12MMW,450,800
2019,980,GLYNWOOD,SIL,6-12,S,MW,indx_69,GLYNWOODSIL6-12SMW,620,980
2019,2430,"GRANBY,C-SUBST",LS,0-2,S,VP,indx_79,"GRANBY,C-SUBSTLS0-2SVP",2030,2430
2019,2430,GRANBY,LFS,0-2,S,VP,indx_79,GRANBYLFS0-2SVP,2030,2430
2019,2430,GRANBY,LS,0-2,S,VP,indx_79,GRANBYLS0-2SVP,2030,2430
2019,2710,GRANBY,SL,0-2,S,VP,indx_79,GRANBYSL0-2SVP,2260,2710
2019,2430,"GRANBY,T-SUBST",LFS,0-1,S,VP,indx_79,"GRANBY,T-SUBSTLFS0-1SVP",2030,2430
2019,610,GRESHAM,SIL,2-5,S,SWP,indx_59,GRESHAMSIL2-5SSWP,370,610
2019,610,GRESHAM,SIL,2-6,S,SWP,indx_59,GRESHAMSIL2-6SSWP,370,610
2019,350,GRESHAM,SIL,5-10,S,SWP,indx_59,GRESHAMSIL5-10SSWP,350,350
2019,1050,GUERNSEY-GILPIN,,8-15,S,MW,indx_69,GUERNSEY-GILPIN8-15SMW,640,1050
2019,350,"GUERNSEY-GILPIN,C",,15-25,S,MW,indx_59,"GUERNSEY-GILPIN,C15-25SMW",350,350
2019,1050,GUERNSEY-GILPIN,SIL,8-15,S,MW,indx_69,GUERNSEY-GILPINSIL8-15SMW,640,1050
2019,350,GUERNSEY,SICL,15-25,M,MW,indx_59,GUERNSEYSICL15-25MMW,350,350
2019,1450,GUERNSEY,SICL,3-8,S,MW,indx_69,GUERNSEYSICL3-8SMW,1050,1450
2019,1240,GUERNSEY,SICL,6-12,M,MW,indx_69,GUERNSEYSICL6-12MMW,810,1240
2019,350,GUERNSEY,SICL,6-12,SE,MW,indx_59,GUERNSEYSICL6-12SEMW,350,350
2019,1220,GUERNSEY,SICL,7-15,M,MW,indx_69,GUERNSEYSICL7-15MMW,770,1220
2019,1220,GUERNSEY,SICL,8-15,M,MW,indx_69,GUERNSEYSICL8-15MMW,770,1220
2019,950,GUERNSEY,SIL,10-15,M,MW,indx_69,GUERNSEYSIL10-15MMW,530,950
2019,730,GUERNSEY,SIL,12-18,S,MW,indx_69,GUERNSEYSIL12-18SMW,410,730
2019,350,GUERNSEY,SIL,15-25,M,MW,indx_59,GUERNSEYSIL15-25MMW,350,350
2019,350,GUERNSEY,SIL,15-25,S,MW,indx_59,GUERNSEYSIL15-25SMW,350,350
2019,1790,GUERNSEY,SIL,1-6,S,MW,indx_79,GUERNSEYSIL1-6SMW,1370,1790
2019,1790,GUERNSEY,SIL,1-7,S,MW,indx_79,GUERNSEYSIL1-7SMW,1370,1790
2019,1760,GUERNSEY,SIL,2-5,S,MW,indx_79,GUERNSEYSIL2-5SMW,1350,1760
2019,1760,GUERNSEY,SIL,2-6,S,MW,indx_79,GUERNSEYSIL2-6SMW,1350,1760
2019,1640,GUERNSEY,SIL,3-8,S,MW,indx_79,GUERNSEYSIL3-8SMW,1210,1640
2019,1230,GUERNSEY,SIL,5-10,M,MW,indx_69,GUERNSEYSIL5-10MMW,790,1230
2019,1480,GUERNSEY,SIL,5-10,S,MW,indx_69,GUERNSEYSIL5-10SMW,1070,1480
2019,1240,GUERNSEY,SIL,6-12,M,MW,indx_69,GUERNSEYSIL6-12MMW,810,1240
2019,1480,GUERNSEY,SIL,6-12,S,MW,indx_69,GUERNSEYSIL6-12SMW,1070,1480
2019,1110,GUERNSEY,SIL,6-15,M,MW,indx_69,GUERNSEYSIL6-15MMW,680,1110
2019,1480,GUERNSEY,SIL,6-15,S,MW,indx_69,GUERNSEYSIL6-15SMW,1070,1480
2019,1230,GUERNSEY,SIL,8-15,S,MW,indx_69,GUERNSEYSIL8-15SMW,790,1230
2019,350,GUERNSEY,SOILS,12-18,SE,MW,indx_49,GUERNSEYSOILS12-18SEMW,350,350
2019,350,"GUERNSEY-UPSHUR,C",,12-18,M,MW,indx_59,"GUERNSEY-UPSHUR,C12-18MMW",350,350
2019,350,"GUERNSEY-UPSHUR,C",,12-20,M,MW,indx_59,"GUERNSEY-UPSHUR,C12-20MMW",350,350
2019,350,"GUERNSEY-UPSHUR,C",,15-25,S,MW,indx_59,"GUERNSEY-UPSHUR,C15-25SMW",350,350
2019,1760,"GUERNSEY-UPSHUR,C",,2-6,S,MW,indx_79,"GUERNSEY-UPSHUR,C2-6SMW",1350,1760
2019,1260,"GUERNSEY-UPSHUR,C",,6-12,M,MW,indx_69,"GUERNSEY-UPSHUR,C6-12MMW",820,1260
2019,900,"GUERNSEY-UPSHUR,C",,8-15,S,MW,indx_69,"GUERNSEY-UPSHUR,C8-15SMW",550,900
2019,350,GUERNSEY-UPSHUR,SICL,15-25,M,MW,indx_59,GUERNSEY-UPSHURSICL15-25MMW,350,350
2019,890,GUERNSEY-UPSHUR,SICL,6-15,M,MW,indx_69,GUERNSEY-UPSHURSICL6-15MMW,540,890
2019,350,"GUERNSEY,V,THIN SOLUM",SICL,10-15,M,MW,indx_69,"GUERNSEY,V,THIN SOLUMSICL10-15MMW",350,350
2019,350,"GUERNSEY,V,THIN SOLUM",SICL,15-20,M,MW,indx_59,"GUERNSEY,V,THIN SOLUMSICL15-20MMW",350,350
2019,350,GUERNSEY-WESTMORELAND,SIL,15-25,S,MW,indx_59,GUERNSEY-WESTMORELANDSIL15-25SMW,350,350
2019,1050,GUERNSEY-WESTMORELAND,SIL,8-15,S,MW,indx_69,GUERNSEY-WESTMORELANDSIL8-15SMW,640,1050
2019,350,GUERNSEY-WESTMORE,SIL,12-18,M,MW,indx_69,GUERNSEY-WESTMORESIL12-18MMW,350,350
2019,1010,GUERNSEY-WESTMORE,SIL,6-12,M,MW,indx_69,GUERNSEY-WESTMORESIL6-12MMW,670,1010
2019,1910,HACKERS,SIL,0-2,S,W,indx_79,HACKERSSIL0-2SW,1530,1910
2019,1910,HACKERS,SIL,0-3,S,W,indx_79,HACKERSSIL0-3SW,1530,1910
2019,1600,HACKERS,SIL,2-6,S,W,indx_79,HACKERSSIL2-6SW,1220,1600
2019,1550,HACKERS,SIL,3-8,S,W,indx_69,HACKERSSIL3-8SW,1160,1550
2019,1430,HACKERS,SIL,6-12,S,W,indx_69,HACKERSSIL6-12SW,1040,1430
2019,2010,HANEY,FSL,0-2,S,MW,indx_79,HANEYFSL0-2SMW,1560,2010
2019,1710,HANEY,FSL,2-6,S,MW,indx_69,HANEYFSL2-6SMW,1290,1710
2019,2140,HANEY,L,0-2,S,MW,indx_79,HANEYL0-2SMW,1710,2140
2019,1880,HANEY,L,1-6,S,MW,indx_79,HANEYL1-6SMW,1480,1880
2019,1880,HANEY,L,2-6,S,MW,indx_79,HANEYL2-6SMW,1480,1880
2019,1690,HANEY,L,6-12,M,MW,indx_69,HANEYL6-12MMW,1270,1690
2019,1600,HANEY-RAWSON,L,6-12,S,MW,indx_79,HANEY-RAWSONL6-12SMW,1200,1600
2019,1920,HANEY-RAWSON,SL,1-6,S,MW,indx_79,HANEY-RAWSONSL1-6SMW,1510,1920
2019,1460,HANEY-RAWSON,SL,6-12,S,MW,indx_69,HANEY-RAWSONSL6-12SMW,1050,1460
2019,2140,HANEY,SIL,0-2,S,MW,indx_79,HANEYSIL0-2SMW,1710,2140
2019,1880,HANEY,SIL,2-6,S,MW,indx_79,HANEYSIL2-6SMW,1480,1880
2019,1040,HANEY,SIL,6-15,M,MW,indx_69,HANEYSIL6-15MMW,630,1040
2019,2010,HANEY,SL,0-2,S,MW,indx_79,HANEYSL0-2SMW,1560,2010
2019,1710,HANEY,SL,2-6,S,MW,indx_69,HANEYSL2-6SMW,1290,1710
2019,1290,HANOVER,SIL,10-15,M,W,indx_69,HANOVERSIL10-15MW,890,1290
2019,970,HANOVER,SIL,12-18,M,W,indx_59,HANOVERSIL12-18MW,620,970
2019,350,HANOVER,SIL,12-18,SE,W,indx_49,HANOVERSIL12-18SEW,350,350
2019,1290,HANOVER,SIL,12-18,S,W,indx_69,HANOVERSIL12-18SW,890,1290
2019,350,HANOVER,SIL,15-20,M,W,indx_49,HANOVERSIL15-20MW,350,350
2019,350,HANOVER,SIL,18-25,S,W,indx_49,HANOVERSIL18-25SW,350,350
2019,1700,HANOVER,SIL,2-5,M,W,indx_79,HANOVERSIL2-5MW,1310,1700
2019,2000,HANOVER,SIL,2-5,S,W,indx_79,HANOVERSIL2-5SW,1600,2000
2019,1700,HANOVER,SIL,2-6,M,W,indx_79,HANOVERSIL2-6MW,1310,1700
2019,2000,HANOVER,SIL,2-6,S,W,indx_79,HANOVERSIL2-6SW,1600,2000
2019,1530,HANOVER,SIL,5-10,M,W,indx_69,HANOVERSIL5-10MW,1110,1530
2019,1770,HANOVER,SIL,5-10,S,W,indx_69,HANOVERSIL5-10SW,1380,1770
2019,1460,HANOVER,SIL,6-12,M,W,indx_69,HANOVERSIL6-12MW,1050,1460
2019,350,HANOVER,SIL,6-12,SE,W,indx_49,HANOVERSIL6-12SEW,350,350
