id,soil_series,texture,slope,erosion,drainage,indx,CAUV 2018,Projected Expected 2019,Projected Low 2019,Projected High 2019
"TIOGA,RF-PHFSL0-2SW","TIOGA,RF-PH",FSL,0-2,S,W,indx_69,1440,1230,1015,1810
"TIOGA,RF-PHL0-2SW","TIOGA,RF-PH",L,0-2,S,W,indx_79,1570,1340,1125,1920
"TIOGA,RF-PHSL0-2SW","TIOGA,RF-PH",SL,0-2,S,W,indx_69,1440,1230,1015,1810
"TIOGA,VL0-2SW","TIOGA,V",L,0-2,S,W,indx_79,1770,1515,1290,2110
"TIOGA,VSIL0-2SW","TIOGA,V",SIL,0-2,S,W,indx_79,1770,1515,1290,2110
TIPPECANOESIL0-2SMW,TIPPECANOE,SIL,0-2,S,MW,indx_79,1960,1710,1490,2320
TIPPECANOESIL2-6SMW,TIPPECANOE,SIL,2-6,S,MW,indx_79,1670,1435,1220,2020
TIROSIL0-2SSWP,TIRO,SIL,0-2,S,SWP,indx_79,2100,1830,1605,2440
TIROSIL1-4SSWP,TIRO,SIL,1-4,S,SWP,indx_79,1970,1715,1490,2330
TIROSIL2-6SSWP,TIRO,SIL,2-6,S,SWP,indx_79,1720,1480,1260,2060
TITUSVILLESIL10-15MMW,TITUSVILLE,SIL,10-15,M,MW,indx_69,460,405,405,790
TITUSVILLESIL10-15SMW,TITUSVILLE,SIL,10-15,S,MW,indx_69,620,485,485,970
TITUSVILLESIL2-5SMW,TITUSVILLE,SIL,2-5,S,MW,indx_69,1080,885,715,1440
TITUSVILLESIL2-6SMW,TITUSVILLE,SIL,2-6,S,MW,indx_69,1080,885,715,1440
TITUSVILLESIL5-10MMW,TITUSVILLE,SIL,5-10,M,MW,indx_69,620,485,485,970
TITUSVILLESIL5-10SMW,TITUSVILLE,SIL,5-10,S,MW,indx_69,820,620,585,1130
TITUSVILLESIL6-12MMW,TITUSVILLE,SIL,6-12,M,MW,indx_69,620,485,485,970
TITUSVILLESIL6-12SMW,TITUSVILLE,SIL,6-12,S,MW,indx_69,820,620,585,1130
TITUSVILLESIL6-15SMW,TITUSVILLE,SIL,6-15,S,MW,indx_69,800,600,575,1100
"TOLEDO,PO-PHSIC0-1SVP","TOLEDO,PO-PH",SIC,0-1,S,VP,indx_59,660,505,505,990
"TOLEDO,PO-PHSIC0-2SVP","TOLEDO,PO-PH",SIC,0-2,S,VP,indx_59,660,505,505,990
"TOLEDO,PO-PHSICL0-2SVP","TOLEDO,PO-PH",SICL,0-2,S,VP,indx_59,660,505,505,990
TOLEDOSIC0-1SVP,TOLEDO,SIC,0-1,S,VP,indx_79,2e3,1740,1520,2350
TOLEDOSIC0-2SVP,TOLEDO,SIC,0-2,S,VP,indx_79,2e3,1740,1520,2350
TOLEDOSICL0-1SVP,TOLEDO,SICL,0-1,S,VP,indx_79,2280,2020,1790,2670
TOLEDOSICL0-2SVP,TOLEDO,SICL,0-2,S,VP,indx_79,2280,2020,1790,2670
"TOLEDO,V,CALCAREOUSSIC0-2SVP","TOLEDO,V,CALCAREOUS",SIC,0-2,S,VP,indx_79,1540,1315,1095,1890
TOWERVILLESIL12-18SMW,TOWERVILLE,SIL,12-18,S,MW,indx_49,350,350,350,350
TOWERVILLESIL6-12SMW,TOWERVILLE,SIL,6-12,S,MW,indx_59,350,350,350,360
TRAPPIST-MUSESIL12-18MW,TRAPPIST-MUSE,SIL,12-18,M,W,indx_49,350,350,350,350
TRAPPIST-MUSESIL2-6SW,TRAPPIST-MUSE,SIL,2-6,S,W,indx_59,770,625,560,1160
TRAPPIST-MUSESIL6-12MW,TRAPPIST-MUSE,SIL,6-12,M,W,indx_59,350,350,350,550
TRAPPISTSIL15-25MW,TRAPPIST,SIL,15-25,M,W,indx_49,350,350,350,350
TRAPPISTSIL15-25SW,TRAPPIST,SIL,15-25,S,W,indx_49,350,350,350,350
TRAPPISTSIL18-25SW,TRAPPIST,SIL,18-25,S,W,indx_49,350,350,350,350
TRAPPISTSIL3-8SW,TRAPPIST,SIL,3-8,S,W,indx_59,770,625,560,1160
TRAPPISTSIL8-15SW,TRAPPIST,SIL,8-15,S,W,indx_59,350,350,350,550
"TREATY,OV-PHSIL0-1SVP","TREATY,OV-PH",SIL,0-1,S,VP,indx_89,2730,2440,2200,3120
TREATYSICL0-1SVP,TREATY,SICL,0-1,S,VP,indx_89,2940,2640,2395,3340
TREATYSICL0-2SVP,TREATY,SICL,0-2,S,VP,indx_89,2940,2640,2395,3340
"TREMONT,OF-PHSIL0-2SMW","TREMONT,OF-PH",SIL,0-2,S,MW,indx_89,3190,2860,2615,3570
"TREMONT,RF-PHSICL0-2SMW","TREMONT,RF-PH",SICL,0-2,S,MW,indx_89,3190,2860,2615,3570
TRUMBULLSICL0-2SP,TRUMBULL,SICL,0-2,S,P,indx_59,350,350,350,680
TRUMBULLSIL0-2SP,TRUMBULL,SIL,0-2,S,P,indx_59,500,425,425,830
TRUMBULLSIL2-6SP,TRUMBULL,SIL,2-6,S,P,indx_59,500,425,425,830
TUSCARAWASCN-SIL6-18SMW,TUSCARAWAS,CN-SIL,6-18,S,MW,indx_49,350,350,350,350
"TUSCOLA-BENNINGTON,C2-6SMW","TUSCOLA-BENNINGTON,C",,2-6,S,MW,indx_79,880,700,615,1230
TUSCOLAFSL0-2SMW,TUSCOLA,FSL,0-2,S,MW,indx_89,1800,1550,1330,2140
TUSCOLAFSL2-6SMW,TUSCOLA,FSL,2-6,S,MW,indx_79,1600,1370,1150,1950
TUSCOLAFSL3-8SMW,TUSCOLA,FSL,3-8,S,MW,indx_79,1480,1270,1050,1850
TUSCOLAL2-6MMW,TUSCOLA,L,2-6,M,MW,indx_79,1510,1295,1075,1880
TUSCOLAL2-6SMW,TUSCOLA,L,2-6,S,MW,indx_89,1800,1550,1330,2140
TUSCOLAL6-12MMW,TUSCOLA,L,6-12,M,MW,indx_79,1190,990,780,1540
TUSCOLALFS0-2SMW,TUSCOLA,LFS,0-2,S,MW,indx_79,1660,1425,1205,2010
TUSCOLALFS2-6SMW,TUSCOLA,LFS,2-6,S,MW,indx_79,1510,1295,1075,1880
"TUSCOLA-SHINROCK,C2-6SMW","TUSCOLA-SHINROCK,C",,2-6,S,MW,indx_79,1600,1375,1160,1960
TUSCOLASIL0-2SMW,TUSCOLA,SIL,0-2,S,MW,indx_89,2670,2390,2150,3070
TUSCOLASIL2-6SMW,TUSCOLA,SIL,2-6,S,MW,indx_79,2140,1865,1640,2480
"TUSCOLA,VFSL1-6SMW","TUSCOLA,V",FSL,1-6,S,MW,indx_79,1940,1690,1465,2290
TUSCOLAVFSL2-6SMW,TUSCOLA,VFSL,2-6,S,MW,indx_89,1800,1550,1330,2140
"TUSCOLA,VFSL6-12SMW","TUSCOLA,V",FSL,6-12,S,MW,indx_69,1230,1030,820,1580
TYGARTSIL0-3SSWP,TYGART,SIL,0-3,S,SWP,indx_69,740,545,545,1040
TYLERSIL0-2SSWP,TYLER,SIL,0-2,S,SWP,indx_59,1070,890,710,1440
TYLERSIL2-5SSWP,TYLER,SIL,2-5,S,SWP,indx_59,870,710,610,1240
TYNERLS1-6SW,TYNER,LS,1-6,S,W,indx_49,350,350,350,350
TYNERLS6-12SW,TYNER,LS,6-12,S,W,indx_49,350,350,350,350
"TYNER-OTISVILLE,C2-6SW","TYNER-OTISVILLE,C",,2-6,S,W,indx_49,350,350,350,350
"TYNER,VSL0-2SW","TYNER,V",SL,0-2,S,W,indx_49,350,350,350,440
"UDIPSAMMENTS-SPINKS,C0-6SW","UDIPSAMMENTS-SPINKS,C",,0-6,S,W,indx_49,350,350,350,350
UNIONTOWNSIL0-2SMW,UNIONTOWN,SIL,0-2,S,MW,indx_79,1950,1705,1480,2310
UNIONTOWNSIL1-6SMW,UNIONTOWN,SIL,1-6,S,MW,indx_79,1860,1620,1400,2220
UNIONTOWNSIL2-6MMW,UNIONTOWN,SIL,2-6,M,MW,indx_79,1540,1315,1100,1880
UNIONTOWNSIL2-6SMW,UNIONTOWN,SIL,2-6,S,MW,indx_79,1860,1620,1400,2220
UNIONTOWNSIL6-12MMW,UNIONTOWN,SIL,6-12,M,MW,indx_69,1e3,830,675,1380
"UPSHUR-BERKS,C15-25MW","UPSHUR-BERKS,C",,15-25,M,W,indx_49,350,350,350,350
"UPSHUR-BERKS,C6-15MW","UPSHUR-BERKS,C",,6-15,M,W,indx_49,350,350,350,350
UPSHURC12-18SEW,UPSHUR,C,12-18,SE,W,indx_49,350,350,350,350
UPSHURC18-25SEW,UPSHUR,C,18-25,SE,W,indx_49,350,350,350,350
UPSHURC6-12SEW,UPSHUR,C,6-12,SE,W,indx_49,350,350,350,350
UPSHUR-ELBASICL15-25SW,UPSHUR-ELBA,SICL,15-25,S,W,indx_59,350,350,350,350
UPSHUR-ELBASICL8-15SW,UPSHUR-ELBA,SICL,8-15,S,W,indx_69,350,350,350,460
"UPSHUR-GILPIN,C15-25MW","UPSHUR-GILPIN,C",,15-25,M,W,indx_49,350,350,350,350
"UPSHUR-GILPIN,C15-25SW","UPSHUR-GILPIN,C",,15-25,S,W,indx_59,350,350,350,350
"UPSHUR-GILPIN,C8-15MW","UPSHUR-GILPIN,C",,8-15,M,W,indx_59,350,350,350,350
"UPSHUR-GILPIN,C8-15SW","UPSHUR-GILPIN,C",,8-15,S,W,indx_59,350,350,350,400
"UPSHUR-MUSKINGUM,C10-15MW","UPSHUR-MUSKINGUM,C",,10-15,M,W,indx_49,350,350,350,350
"UPSHUR-MUSKINGUM,C15-20MW","UPSHUR-MUSKINGUM,C",,15-20,M,W,indx_49,350,350,350,350
"UPSHUR-MUSKINGUM,C2-5MW","UPSHUR-MUSKINGUM,C",,2-5,M,W,indx_59,350,350,350,350
"UPSHUR-MUSKINGUM,C5-10MW","UPSHUR-MUSKINGUM,C",,5-10,M,W,indx_59,350,350,350,350
UPSHURSIC15-25SEW,UPSHUR,SIC,15-25,SE,W,indx_49,350,350,350,350
UPSHURSIC8-15SEW,UPSHUR,SIC,8-15,SE,W,indx_49,350,350,350,350
UPSHURSICL12-18SW,UPSHUR,SICL,12-18,S,W,indx_59,350,350,350,350
UPSHURSICL12-20MW,UPSHUR,SICL,12-20,M,W,indx_59,350,350,350,350
UPSHURSICL15-25MW,UPSHUR,SICL,15-25,M,W,indx_49,350,350,350,350
UPSHURSICL15-25SEW,UPSHUR,SICL,15-25,SE,W,indx_49,350,350,350,350
UPSHURSICL15-25SW,UPSHUR,SICL,15-25,S,W,indx_59,350,350,350,350
UPSHURSICL18-25SW,UPSHUR,SICL,18-25,S,W,indx_49,350,350,350,350
UPSHURSICL2-6SW,UPSHUR,SICL,2-6,S,W,indx_59,350,350,350,420
UPSHURSICL6-12MW,UPSHUR,SICL,6-12,M,W,indx_59,350,350,350,350
UPSHURSICL6-12SW,UPSHUR,SICL,6-12,S,W,indx_59,350,350,350,350
UPSHURSICL6-15MW,UPSHUR,SICL,6-15,M,W,indx_59,350,350,350,350
UPSHURSICL6-15SW,UPSHUR,SICL,6-15,S,W,indx_59,350,350,350,350
UPSHURSICL8-15MW,UPSHUR,SICL,8-15,M,W,indx_59,350,350,350,350
UPSHURSICL8-15SW,UPSHUR,SICL,8-15,S,W,indx_59,350,350,350,350
UPSHURSIL12-18MW,UPSHUR,SIL,12-18,M,W,indx_59,350,350,350,350
UPSHURSIL2-6SW,UPSHUR,SIL,2-6,S,W,indx_69,350,350,350,450
UPSHURSIL2-8SW,UPSHUR,SIL,2-8,S,W,indx_69,350,350,350,450
UPSHURSIL3-8SW,UPSHUR,SIL,3-8,S,W,indx_69,350,350,350,450
UPSHURSIL6-12MW,UPSHUR,SIL,6-12,M,W,indx_59,350,350,350,350
UPSHURSIL8-15SW,UPSHUR,SIL,8-15,S,W,indx_59,350,350,350,350
"UPSHUR-STEINSBURG,C15-25SW","UPSHUR-STEINSBURG,C",,15-25,S,W,indx_49,350,350,350,350
VALLEY-LORAINSIL0-2SP,VALLEY-LORAIN,SIL,0-2,S,P,indx_69,1100,910,725,1460
VALLEYSICL0-2SP,VALLEY,SICL,0-2,S,P,indx_59,350,350,350,570
VALLEYSIL0-2SP,VALLEY,SIL,0-2,S,P,indx_59,350,350,350,700
"VANDALIA-BROOKSIDE,C12-20MW","VANDALIA-BROOKSIDE,C",,12-20,M,W,indx_59,350,350,350,350
"VANDALIA-BROOKSIDE,C15-25SW","VANDALIA-BROOKSIDE,C",,15-25,S,W,indx_59,350,350,350,350
"VANDALIA-GILPIN,C15-25SEW","VANDALIA-GILPIN,C",,15-25,SE,W,indx_49,350,350,350,350
VANDALIA-GUERNSEYSICL15-25MW,VANDALIA-GUERNSEY,SICL,15-25,M,W,indx_49,350,350,350,350
VANDALIA-GUERNSEYSICL8-15MW,VANDALIA-GUERNSEY,SICL,8-15,M,W,indx_59,350,350,350,350
"VANDALIA-RICHLAND,C15-25SW","VANDALIA-RICHLAND,C",,15-25,S,W,indx_59,350,350,350,350
VANDALIASICL12-18SW,VANDALIA,SICL,12-18,S,W,indx_59,350,350,350,350
VANDALIASICL15-25MW,VANDALIA,SICL,15-25,M,W,indx_49,350,350,350,350
VANDALIASICL15-25SEW,VANDALIA,SICL,15-25,SE,W,indx_49,350,350,350,350
VANDALIASICL15-25SW,VANDALIA,SICL,15-25,S,W,indx_59,350,350,350,350
VANDALIASICL18-25SW,VANDALIA,SICL,18-25,S,W,indx_59,350,350,350,350
VANDALIASICL6-12SW,VANDALIA,SICL,6-12,S,W,indx_69,350,350,350,390
VANDALIASICL6-15MW,VANDALIA,SICL,6-15,M,W,indx_59,350,350,350,350
VANDALIASICL8-15SW,VANDALIA,SICL,8-15,S,W,indx_59,350,350,350,350
VANDALIASIL12-18SW,VANDALIA,SIL,12-18,S,W,indx_59,350,350,350,350
VANDALIASIL15-25MW,VANDALIA,SIL,15-25,M,W,indx_59,350,350,350,350
VANDALIASIL15-25SW,VANDALIA,SIL,15-25,S,W,indx_59,350,350,350,350
VANDALIASIL8-15MW,VANDALIA,SIL,8-15,M,W,indx_59,350,350,350,350
VANDALIASIL8-15SW,VANDALIA,SIL,8-15,S,W,indx_59,350,350,350,350
VANDERGRIFTSIL2-6SMW,VANDERGRIFT,SIL,2-6,S,MW,indx_79,1350,1150,940,1710
VANDERGRIFTSIL6-15SMW,VANDERGRIFT,SIL,6-15,S,MW,indx_79,1190,1010,805,1580
VANLUEL0-2SSWP,VANLUE,L,0-2,S,SWP,indx_79,2370,2120,1895,2780
VAUGHNSVILLEL0-2SMW,VAUGHNSVILLE,L,0-2,S,MW,indx_69,1500,1280,1065,1860
VAUGHNSVILLEL0-3SMW,VAUGHNSVILLE,L,0-3,S,MW,indx_69,1500,1280,1065,1860
VAUGHNSVILLEL1-4SMW,VAUGHNSVILLE,L,1-4,S,MW,indx_69,1330,1120,905,1690
VAUGHNSVILLEL2-6SMW,VAUGHNSVILLE,L,2-6,S,MW,indx_69,1290,1080,870,1640
"VAUGHNSVILLE,VL0-2SMW","VAUGHNSVILLE,V",L,0-2,S,MW,indx_69,750,585,550,1110
VENANGOSIL0-2SSWP,VENANGO,SIL,0-2,S,SWP,indx_69,900,735,625,1280
VENANGOSIL2-6MSWP,VENANGO,SIL,2-6,M,SWP,indx_59,470,410,410,780
VENANGOSIL2-6SSWP,VENANGO,SIL,2-6,S,SWP,indx_69,680,530,515,1060
VENANGOSIL6-12MSWP,VENANGO,SIL,6-12,M,SWP,indx_59,390,370,370,630
VENANGOSIL6-12SSWP,VENANGO,SIL,6-12,S,SWP,indx_59,510,430,430,900
"VENANGO,SS-SUBSTSIL0-2SSWP","VENANGO,SS-SUBST",SIL,0-2,S,SWP,indx_69,900,735,625,1280
"VENANGO,SS-SUBSTSIL2-6SSWP","VENANGO,SS-SUBST",SIL,2-6,S,SWP,indx_69,680,530,515,1060
VINCENTSICL2-6MW,VINCENT,SICL,2-6,M,W,indx_69,770,570,560,1070
VINCENTSICL2-6SW,VINCENT,SICL,2-6,S,W,indx_69,1010,820,680,1370
VINCENTSICL6-12MW,VINCENT,SICL,6-12,M,W,indx_69,400,375,375,600
VINCENTSIL12-18SW,VINCENT,SIL,12-18,S,W,indx_69,400,375,375,590
VINCENTSIL2-6SW,VINCENT,SIL,2-6,S,W,indx_69,1200,1e3,790,1570
VINCENTSIL6-12SW,VINCENT,SIL,6-12,S,W,indx_69,890,710,620,1250
VINCENTSIL6-15SW,VINCENT,SIL,6-15,S,W,indx_69,880,700,615,1240
"WABASHA,FF-PHSIC0-1SVP","WABASHA,FF-PH",SIC,0-1,S,VP,indx_69,1300,1045,825,1610
"WABASHA,FF-PHSIC0-2SVP","WABASHA,FF-PH",SIC,0-2,S,VP,indx_69,1300,1045,825,1610
"WABASHA,FF-PHSICL0-2SVP","WABASHA,FF-PH",SICL,0-2,S,VP,indx_69,1450,1175,945,1750
"WABASHA,PO-PHSICL0-2SVP","WABASHA,PO-PH",SICL,0-2,S,VP,indx_49,350,350,350,350
WABASHASIC0-2SVP,WABASHA,SIC,0-2,S,VP,indx_79,1740,1495,1275,2080
WABASHASICL0-2SVP,WABASHA,SICL,0-2,S,VP,indx_79,2030,1765,1540,2370
"WABASHA,V,MOD.SHALLOWSICL0-2SVP","WABASHA,V,MOD.SHALLOW",SICL,0-2,S,VP,indx_69,690,535,520,1060
WABASHSIC0-2SVP,WABASH,SIC,0-2,S,VP,indx_69,1650,1440,1225,2040
WADSWORTHSIL0-2SSWP,WADSWORTH,SIL,0-2,S,SWP,indx_69,760,595,555,1130
WADSWORTHSIL1-4SSWP,WADSWORTH,SIL,1-4,S,SWP,indx_69,640,495,495,1010
WADSWORTHSIL2-5SSWP,WADSWORTH,SIL,2-5,S,SWP,indx_69,600,475,475,980
WADSWORTHSIL2-6SSWP,WADSWORTH,SIL,2-6,S,SWP,indx_69,600,475,475,980
WADSWORTHSIL6-12MSWP,WADSWORTH,SIL,6-12,M,SWP,indx_59,350,350,350,550
WADSWORTHSIL6-12SSWP,WADSWORTH,SIL,6-12,S,SWP,indx_59,430,390,390,700
"WADSWORTH,VSIL2-6SSWP","WADSWORTH,V",SIL,2-6,S,SWP,indx_59,450,400,400,740
"WAKELAND,OF-PHSIL0-2SSWP","WAKELAND,OF-PH",SIL,0-2,S,SWP,indx_79,1910,1665,1440,2260
WAKEMANSL2-6SW,WAKEMAN,SL,2-6,S,W,indx_69,650,500,500,1020
WAKEMANSL6-12SW,WAKEMAN,SL,6-12,S,W,indx_59,440,395,395,720
WALLINGTONSIL0-2SSWP,WALLINGTON,SIL,0-2,S,SWP,indx_69,510,430,430,840
WALLINGTONSIL2-6SSWP,WALLINGTON,SIL,2-6,S,SWP,indx_59,410,380,380,680
"WALLKILL,C-SUBST,FF-PHSIL0-2SVP","WALLKILL,C-SUBST,FF-PH",SIL,0-2,S,VP,indx_69,1380,1120,900,1680
"WALLKILL,FF-PHSIL0-2SVP","WALLKILL,FF-PH",SIL,0-2,S,VP,indx_79,1440,1180,955,1740
"WALLKILL,LAC-SUBST,OF-PHSIL0-2SVP","WALLKILL,LAC-SUBST,OF-PH",SIL,0-2,S,VP,indx_79,1440,1180,955,1740
"WALLKILL,OF-PHSIL0-2SVP","WALLKILL,OF-PH",SIL,0-2,S,VP,indx_79,1440,1180,955,1740
"WALLKILL,PO-PHSIL0-2SVP","WALLKILL,PO-PH",SIL,0-2,S,VP,indx_49,350,350,350,350
WALLKILLSICL0-2SVP,WALLKILL,SICL,0-2,S,VP,indx_69,1300,1050,830,1610
WALLKILLSIL0-2SVP,WALLKILL,SIL,0-2,S,VP,indx_79,1440,1180,955,1740
"WALLKILL,SI-SUBSTSIL0-2SVP","WALLKILL,SI-SUBST",SIL,0-2,S,VP,indx_69,1620,1355,1125,1930
"WALLKILL,V,C-SUBSLSIL0-2SVP","WALLKILL,V,C-SUBSL",SIL,0-2,S,VP,indx_79,1900,1585,1345,2190
"WALLKILL,VSIC0-2SVP","WALLKILL,V",SIC,0-2,S,VP,indx_59,1060,825,705,1360
"WALLKILL,VSICL0-2SVP","WALLKILL,V",SICL,0-2,S,VP,indx_79,1620,1355,1125,1930
WAPAHANI-MIAMIANCL12-18SEMW,WAPAHANI-MIAMIAN,CL,12-18,SE,MW,indx_49,350,350,350,350
WAPAHANI-MIAMIANCL6-12SEMW,WAPAHANI-MIAMIAN,CL,6-12,SE,MW,indx_59,350,350,350,350
"WAPPINGER,RF-PHSL0-2SW","WAPPINGER,RF-PH",SL,0-2,S,W,indx_69,990,815,670,1360
WARNERSMUCK0-2SVP,WARNERS,MUCK,0-2,S,VP,indx_79,1700,1410,1180,1990
"WARNERS,OVER CLAY0-2SVP","WARNERS,OVER CLAY",,0-2,S,VP,indx_79,1880,1585,1350,2180
WARNERSSIL0-2SVP,WARNERS,SIL,0-2,S,VP,indx_79,1700,1410,1180,1990
WARNERSSOILS0-2SVP,WARNERS,SOILS,0-2,S,VP,indx_69,350,350,350,390
"WARNERS,V,C-SUBSLSOILS0-2SVP","WARNERS,V,C-SUBSL",SOILS,0-2,S,VP,indx_89,2550,2215,1970,2870
WARSAWL0-2SW,WARSAW,L,0-2,S,W,indx_79,1950,1700,1475,2300
WARSAWL0-3SW,WARSAW,L,0-3,S,W,indx_79,1950,1700,1475,2300
WARSAWL2-6SW,WARSAW,L,2-6,S,W,indx_79,1660,1430,1210,2010
WARSAWSIL0-2SW,WARSAW,SIL,0-2,S,W,indx_79,1950,1700,1475,2300
WARSAWSIL0-3SW,WARSAW,SIL,0-3,S,W,indx_79,1950,1700,1475,2300
WARSAWSIL1-4SW,WARSAW,SIL,1-4,S,W,indx_79,1810,1580,1360,2180
WARSAWSIL2-6SW,WARSAW,SIL,2-6,S,W,indx_79,1660,1430,1210,2010
"WARSAW,VSIL0-2SW","WARSAW,V",SIL,0-2,S,W,indx_79,1310,1095,885,1650
"WARSAW,VSL0-2SW","WARSAW,V",SL,0-2,S,W,indx_69,1940,1690,1465,2290
WASHTENAWSOILS0-2SVP,WASHTENAW,SOILS,0-2,S,VP,indx_89,2940,2640,2395,3340
WATERTOWNGR-LS2-6SW,WATERTOWN,GR-LS,2-6,S,W,indx_59,350,350,350,350
WATERTOWNSL0-2SW,WATERTOWN,SL,0-2,S,W,indx_59,350,350,350,380
WATERTOWNSL15-25SW,WATERTOWN,SL,15-25,S,W,indx_49,350,350,350,350
WATERTOWNSL1-8SW,WATERTOWN,SL,1-8,S,W,indx_59,350,350,350,350
WATERTOWNSL2-6SW,WATERTOWN,SL,2-6,S,W,indx_59,350,350,350,350
WATERTOWNSL6-12SW,WATERTOWN,SL,6-12,S,W,indx_59,350,350,350,350
WATERTOWNSL6-15SW,WATERTOWN,SL,6-15,S,W,indx_59,350,350,350,350
WATERTOWNSL8-15SW,WATERTOWN,SL,8-15,S,W,indx_59,350,350,350,350
WAUPECANSIL0-2SW,WAUPECAN,SIL,0-2,S,W,indx_89,2930,2640,2395,3350
"WAUSEON,DEEP TO TILLFSL0-1SVP","WAUSEON,DEEP TO TILL",FSL,0-1,S,VP,indx_69,1680,1460,1245,2050
WAUSEONFSL0-1SVP,WAUSEON,FSL,0-1,S,VP,indx_69,1680,1460,1245,2050
WAUSEONFSL0-2SVP,WAUSEON,FSL,0-2,S,VP,indx_69,1680,1460,1245,2050
WAUSEONLFS0-1SVP,WAUSEON,LFS,0-1,S,VP,indx_69,1680,1460,1245,2050
WAUSEONLFS0-2SVP,WAUSEON,LFS,0-2,S,VP,indx_69,1680,1460,1245,2050
"WAUSEON,OVER CLAYFSL0-2SVP","WAUSEON,OVER CLAY",FSL,0-2,S,VP,indx_69,1680,1460,1245,2050
"WAUSEON,OVER CLAYLFS0-2SVP","WAUSEON,OVER CLAY",LFS,0-2,S,VP,indx_69,1680,1460,1245,2050
"WAUSEON,STRAT-SUBSTLFS0-2SVP","WAUSEON,STRAT-SUBST",LFS,0-2,S,VP,indx_69,1480,1265,1055,1830
WAYLANDSICL0-2SP,WAYLAND,SICL,0-2,S,P,indx_59,350,350,350,690
WAYLANDSIL0-2SP,WAYLAND,SIL,0-2,S,P,indx_59,540,445,445,890
WAYNETOWNSIL0-2SSWP,WAYNETOWN,SIL,0-2,S,SWP,indx_79,2290,2030,1800,2680
WEASIL0-2SW,WEA,SIL,0-2,S,W,indx_89,2620,2335,2095,3e3
WEASIL0-3SW,WEA,SIL,0-3,S,W,indx_89,2620,2335,2095,3e3
WEASIL1-3SW,WEA,SIL,1-3,S,W,indx_89,2480,2190,1955,2830
WEASIL2-6SW,WEA,SIL,2-6,S,W,indx_79,2320,2060,1825,2710
"WEA,VSIL0-2SW","WEA,V",SIL,0-2,S,W,indx_89,1940,1690,1465,2290
WEIKERTCN-FSL1-6SW,WEIKERT,CN-FSL,1-6,S,W,indx_59,350,350,350,350
WEIKERTCN-SIL12-18SW,WEIKERT,CN-SIL,12-18,S,W,indx_49,350,350,350,350
WEIKERTCN-SIL18-25MW,WEIKERT,CN-SIL,18-25,M,W,indx_49,350,350,350,350
WEIKERTCN-SIL6-12SW,WEIKERT,CN-SIL,6-12,S,W,indx_49,350,350,350,350
WEIKERT-MUSKINGUMSOILS10-15MW,WEIKERT-MUSKINGUM,SOILS,10-15,M,W,indx_49,350,350,350,350
WEIKERT-MUSKINGUMSOILS10-15SEW,WEIKERT-MUSKINGUM,SOILS,10-15,SE,W,indx_49,350,350,350,350
WEIKERT-MUSKINGUMSOILS10-15SW,WEIKERT-MUSKINGUM,SOILS,10-15,S,W,indx_49,350,350,350,350
WEIKERT-MUSKINGUMSOILS15-20MW,WEIKERT-MUSKINGUM,SOILS,15-20,M,W,indx_49,350,350,350,350
WEIKERT-MUSKINGUMSOILS15-20SEW,WEIKERT-MUSKINGUM,SOILS,15-20,SE,W,indx_49,350,350,350,350
WEIKERT-MUSKINGUMSOILS2-5MW,WEIKERT-MUSKINGUM,SOILS,2-5,M,W,indx_59,350,350,350,350
WEIKERT-MUSKINGUMSOILS2-5SW,WEIKERT-MUSKINGUM,SOILS,2-5,S,W,indx_59,350,350,350,350
WEIKERT-MUSKINGUMSOILS5-10MW,WEIKERT-MUSKINGUM,SOILS,5-10,M,W,indx_49,350,350,350,350
WEIKERT-MUSKINGUMSOILS5-10SEW,WEIKERT-MUSKINGUM,SOILS,5-10,SE,W,indx_49,350,350,350,350
WEIKERT-MUSKINGUMSOILS5-10SW,WEIKERT-MUSKINGUM,SOILS,5-10,S,W,indx_49,350,350,350,350
WEINBACHSIL0-2SSWP,WEINBACH,SIL,0-2,S,SWP,indx_79,2100,1830,1605,2440
WEINBACHSIL0-3SSWP,WEINBACH,SIL,0-3,S,SWP,indx_79,2100,1830,1605,2440
WEINBACHSIL2-6SSWP,WEINBACH,SIL,2-6,S,SWP,indx_79,1800,1545,1325,2130
"WELLSTON-CRUZE,CSIL8-15SW","WELLSTON-CRUZE,C",SIL,8-15,S,W,indx_69,850,675,600,1200
WELLSTON-CRUZESIL8-15SW,WELLSTON-CRUZE,SIL,8-15,S,W,indx_69,850,675,600,1200
WELLSTON-GUERNSEYSIL8-15SW,WELLSTON-GUERNSEY,SIL,8-15,S,W,indx_69,850,675,600,1200
WELLSTONSIL10-15MW,WELLSTON,SIL,10-15,M,W,indx_69,660,505,505,980
WELLSTONSIL12-18MW,WELLSTON,SIL,12-18,M,W,indx_69,440,395,395,750
WELLSTONSIL12-18SW,WELLSTON,SIL,12-18,S,W,indx_69,660,505,505,980
WELLSTONSIL15-20MW,WELLSTON,SIL,15-20,M,W,indx_69,440,395,395,750
WELLSTONSIL1-6SW,WELLSTON,SIL,1-6,S,W,indx_79,1330,1110,900,1670
WELLSTONSIL1-7SW,WELLSTON,SIL,1-7,S,W,indx_79,1330,1110,900,1670
WELLSTONSIL1-8SW,WELLSTON,SIL,1-8,S,W,indx_79,1330,1110,900,1670
