id,indx,soil_series,texture,slope,erosion,drainage,soil_region,corn_base,soy_base,wheat_base,oats_base,hay_base,prod_index,prod_index_new,indx_new,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
AVONBURGSIL0-2SSWP,indx_79,AVONBURG,SIL,0-2,S,SWP,2,110,36,46,68,4,70,74,indx_79,590,780,1020,1060,1800,2520,2150,2090,1800,1570,1320,940,1080,1490,2160
AVONBURGSIL2-6MSWP,indx_69,AVONBURG,SIL,2-6,M,SWP,2,102,33,43,63,3.7,65,68,indx_69,540,520,730,740,1440,2050,1600,1520,1290,1100,900,520,720,1100,1720
AVONBURGSIL2-6SSWP,indx_69,AVONBURG,SIL,2-6,S,SWP,2,106,35,44,65,3.8,67,71,indx_79,580,680,920,900,1650,2310,1940,1790,1565,1350,1110,760,960,1350,2010
"AVONBURG-ATLAS,C.2-6MSWP",indx_69,"AVONBURG-ATLAS,C.",NA,2-6,M,SWP,2,102,33,43,63,3.7,65,68,indx_69,540,520,730,740,1440,2050,1600,1520,1290,1100,900,520,720,1100,1720
BARKCAMPCL0-8SW,indx_59,BARKCAMP,CL,0-8,S,W,3,0,0,0,0,3,50,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BARKCAMPCL8-25SW,indx_49,BARKCAMP,CL,8-25,S,W,3,0,0,0,0,2,33,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BARKCAMPGR-LS8-25SW,indx_49,BARKCAMP,GR-LS,8-25,S,W,3,0,0,0,0,0,0,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BARKCAMPGR-SL0-8SW,indx_49,BARKCAMP,GR-SL,0-8,S,W,3,0,0,0,0,0,0,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BARKCAMPL8-25SW,indx_49,BARKCAMP,L,8-25,S,W,3,0,0,0,0,2,33,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"BARKCAMP,VERY STONYCN-SL0-8SW",indx_49,"BARKCAMP,VERY STONY",CN-SL,0-8,S,W,3,0,0,0,0,0,0,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"BARKCAMP,VERY STONYFLV-SL0-8SW",indx_49,"BARKCAMP,VERY STONY",FLV-SL,0-8,S,W,3,0,0,0,0,0,0,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"BARKCAMP,VERY STONYFLV-SL8-25SW",indx_49,"BARKCAMP,VERY STONY",FLV-SL,8-25,S,W,3,0,0,0,0,0,0,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BEASLEYSIL12-18MW,indx_69,BEASLEY,SIL,12-18,M,W,3,83,28,35,63,4,61,56,indx_59,320,200,300,350,630,1050,590,390,370,360,360,350,350,350,850
BEASLEYSIL6-12MW,indx_69,BEASLEY,SIL,6-12,M,W,2,90,30,38,68,4.4,67,61,indx_69,580,260,430,350,910,1410,940,840,685,550,450,350,350,630,1140
"BEAUCOUP,OF-PHSICL0-2SVP",indx_79,"BEAUCOUP,OF-PH",SICL,0-2,S,VP,2,120,44,48,0,4.5,79,82,indx_89,1000,1220,1550,1630,2630,3530,3200,3190,2815,2500,2210,1750,1900,2350,3170
BELMOREL0-2SW,indx_69,BELMORE,L,0-2,S,W,2,96,30,40,80,4,67,64,indx_69,270,330,520,450,1060,1590,1110,1010,835,680,520,350,380,740,1270
BELMOREL1-4SW,indx_69,BELMORE,L,1-4,S,W,2,94,29,39,78,3.9,65,62,indx_69,200,270,440,370,950,1450,990,860,700,540,450,350,350,570,1160
BELMOREL12-18MW,indx_59,BELMORE,L,12-18,M,W,3,78,24,33,64,3.3,54,52,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BELMOREL12-18SW,indx_59,BELMORE,L,12-18,S,W,3,81,25,34,67,3.4,56,54,indx_59,180,200,300,350,350,690,350,350,350,350,350,350,350,350,490
BELMOREL2-6SW,indx_69,BELMORE,L,2-6,S,W,2,92,29,38,77,3.8,64,61,indx_69,260,240,410,350,900,1380,920,820,665,510,430,350,350,550,1120
BELMOREL6-12MW,indx_59,BELMORE,L,6-12,M,W,2,84,27,36,69,3.6,59,57,indx_59,240,200,300,350,540,930,540,350,350,350,350,350,350,350,750
BELMOREL6-12SW,indx_69,BELMORE,L,6-12,S,W,2,88,28,37,72,3.7,61,59,indx_59,250,200,310,350,760,1190,740,520,435,390,370,350,350,410,970
BELMORESL0-2SW,indx_69,BELMORE,SL,0-2,S,W,2,93,29,39,78,3.9,65,62,indx_69,200,250,430,350,930,1430,950,840,685,520,440,350,350,560,1140
BELMORESL1-4SW,indx_69,BELMORE,SL,1-4,S,W,2,94,29,39,78,3.9,65,62,indx_69,200,270,440,370,950,1450,990,860,700,540,450,350,350,570,1160
BELMORESL1-6SW,indx_69,BELMORE,SL,1-6,S,W,2,90,28,38,76,3.8,63,60,indx_69,190,200,350,350,790,1260,790,590,495,420,390,350,350,450,1010
BELMORESL2-6SW,indx_69,BELMORE,SL,2-6,S,W,2,89,28,37,74,3.7,62,59,indx_59,190,200,320,350,770,1230,760,560,470,410,380,350,350,420,980
BELMORESL6-12SW,indx_69,BELMORE,SL,6-12,S,W,2,85,27,36,71,3.6,60,57,indx_59,180,200,300,350,560,950,580,380,365,360,360,350,350,350,760
"BELMORE,T-SUBSTL2-6SW",indx_69,"BELMORE,T-SUBST",L,2-6,S,W,2,92,29,38,77,3.8,64,61,indx_69,320,240,410,350,900,1380,920,820,665,510,430,350,350,550,1120
BELPREC12-18SW,indx_59,BELPRE,C,12-18,S,W,3,80,25,28,52,3.5,54,51,indx_59,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BELPREC18-25SW,indx_49,BELPRE,C,18-25,S,W,3,0,0,0,0,2.5,42,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BELPREC6-12SW,indx_69,BELPRE,C,6-12,S,W,2,85,30,32,56,4,61,57,indx_59,330,200,330,350,780,1220,790,680,545,450,400,350,350,530,1010
BENNINGTONL0-2SSWP,indx_69,BENNINGTON,L,0-2,S,SWP,2,106,36,42,70,4,69,71,indx_79,540,710,950,980,1690,2370,2000,1940,1670,1460,1230,870,1020,1410,2070
BENNINGTONSIL0-2SSWP,indx_69,BENNINGTON,SIL,0-2,S,SWP,2,106,36,42,70,4,69,71,indx_79,540,710,950,980,1690,2370,2000,1940,1670,1460,1230,870,1020,1410,2070
BENNINGTONSIL0-3SSWP,indx_69,BENNINGTON,SIL,0-3,S,SWP,2,106,36,42,70,4,69,71,indx_79,540,710,950,980,1690,2370,2000,1940,1670,1460,1230,870,1020,1410,2070
BENNINGTONSIL2-4SSWP,indx_69,BENNINGTON,SIL,2-4,S,SWP,2,103,35,41,67,3.9,67,69,indx_69,530,640,860,840,1580,2230,1840,1690,1475,1270,1050,710,910,1290,1940
BENNINGTONSIL2-6MSWP,indx_69,BENNINGTON,SIL,2-6,M,SWP,2,98,32,38,62,3.6,63,65,indx_69,410,420,610,610,1200,1760,1390,1220,1060,880,680,380,580,890,1500
BENNINGTONSIL2-6SSWP,indx_69,BENNINGTON,SIL,2-6,S,SWP,2,102,34,40,66,3.8,66,68,indx_69,530,550,800,770,1480,2100,1740,1580,1380,1170,960,620,760,1150,1780
BENNINGTON-FITCHVILLESIL2-6SSWP,indx_69,BENNINGTON-FITCHVILLE,SIL,2-6,S,SWP,2,100,34,40,72,4,67,67,indx_69,560,530,780,740,1440,2060,1700,1520,1325,1130,920,600,730,1120,1750
"BENNINGTON-PYRMONT,LM-SUBSTSIL0-2SSWP",indx_69,"BENNINGTON-PYRMONT,LM-SUBST",SIL,0-2,S,SWP,2,90,29,44,78,3.8,65,63,indx_69,200,250,420,350,890,1380,900,790,640,500,430,350,350,540,1100
BENNINGTON-TIROSIL0-2SSWP,indx_69,BENNINGTON-TIRO,SIL,0-2,S,SWP,2,96,36,42,74,3.6,65,67,indx_69,440,600,830,830,1490,2120,1750,1690,1445,1250,1050,720,870,1240,1880
"BENNINGTON,SH-SUBSTSIL0-2SSWP",indx_69,"BENNINGTON,SH-SUBST",SIL,0-2,S,SWP,2,100,35,40,75,4,68,67,indx_69,450,600,830,780,1500,2140,1780,1610,1405,1200,990,660,850,1240,1880
"BENNINGTON,SH-SUBSTSIL2-6SSWP",indx_69,"BENNINGTON,SH-SUBST",SIL,2-6,S,SWP,2,95,30,40,75,4,66,63,indx_69,420,320,500,440,1040,1550,1090,990,820,670,510,350,370,720,1250
BERKSCH-SIL2-8SW,indx_59,BERKS,CH-SIL,2-8,S,W,3,83,17,35,48,3.5,54,52,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL0-6SW,indx_59,BERKS,CN-SIL,0-6,S,W,3,84,17,35,48,3.5,54,52,indx_59,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL12-18SW,indx_49,BERKS,CN-SIL,12-18,S,W,3,72,15,30,42,2.8,45,45,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL12-20SW,indx_49,BERKS,CN-SIL,12-20,S,W,3,71,15,30,42,2.8,45,45,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL15-25MW,indx_49,BERKS,CN-SIL,15-25,M,W,3,67,0,29,32,2.4,42,37,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL15-25SW,indx_49,BERKS,CN-SIL,15-25,S,W,3,70,0,30,33,2.5,44,38,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL2-6SW,indx_59,BERKS,CN-SIL,2-6,S,W,3,83,17,35,48,3.5,54,52,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL2-8SW,indx_59,BERKS,CN-SIL,2-8,S,W,3,82,17,35,48,3.5,54,51,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL6-12SW,indx_59,BERKS,CN-SIL,6-12,S,W,3,78,17,33,46,3.5,53,49,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL6-15SW,indx_59,BERKS,CN-SIL,6-15,S,W,3,77,16,32,0,3.4,52,48,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL6-18SW,indx_59,BERKS,CN-SIL,6-18,S,W,3,76,16,32,44,3.3,50,48,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSCN-SIL8-15SW,indx_59,BERKS,CN-SIL,8-15,S,W,3,76,16,32,44,3.3,50,48,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSSH-SIL15-25SW,indx_49,BERKS,SH-SIL,15-25,S,W,3,70,0,30,35,2.5,44,38,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSSH-SIL3-8SW,indx_59,BERKS,SH-SIL,3-8,S,W,3,81,17,34,47,3.4,53,51,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSSH-SIL8-15SW,indx_59,BERKS,SH-SIL,8-15,S,W,3,76,16,32,44,3.2,50,48,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSSIL12-18SW,indx_49,BERKS,SIL,12-18,S,W,3,75,16,31,44,2.8,47,47,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSSIL15-25SW,indx_49,BERKS,SIL,15-25,S,W,3,70,0,30,0,2.5,45,38,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSSIL18-25SW,indx_49,BERKS,SIL,18-25,S,W,3,70,0,30,0,2.5,45,38,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSSIL3-8SW,indx_59,BERKS,SIL,3-8,S,W,3,84,18,35,49,3.5,55,53,indx_59,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKSSTV-SIL15-25MW,indx_49,BERKS,STV-SIL,15-25,M,W,3,0,0,0,0,0,0,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"BERKS-AARON,C6-15SW",indx_59,"BERKS-AARON,C",NA,6-15,S,W,2,81,24,34,0,3.7,57,53,indx_59,240,200,300,350,350,610,350,350,350,350,350,350,350,350,420
"BERKS-GUERNSEY,C.15-25SW",indx_49,"BERKS-GUERNSEY,C.",NA,15-25,S,W,3,72,0,25,0,3,48,37,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"BERKS-GUERNSEY,C.8-15SW",indx_59,"BERKS-GUERNSEY,C.",NA,8-15,S,W,3,75,0,0,55,3,52,28,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BERKS-MUSKINGUM-NEOTOMACN-SIL6-18SW,indx_49,BERKS-MUSKINGUM-NEOTOMA,CN-SIL,6-18,S,W,3,0,0,0,0,2.6,43,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"BERKS-TARHOLLOW,C6-15SW",indx_59,"BERKS-TARHOLLOW,C",NA,6-15,S,W,3,80,31,36,53,3.5,57,57,indx_59,240,200,330,350,760,1200,840,650,550,450,400,350,350,510,1070
BERKS-WESTMORELANDSIL15-25SW,indx_49,BERKS-WESTMORELAND,SIL,15-25,S,W,3,72,0,25,42,3,48,37,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACL0-8SW,indx_49,BETHESDA,CL,0-8,S,W,3,0,0,15,35,2,32,6,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACL8-25SW,indx_49,BETHESDA,CL,8-25,S,W,3,0,0,15,33,1.5,26,6,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-CL0-8SW,indx_49,BETHESDA,CN-CL,0-8,S,W,3,0,0,0,0,2,33,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-CL15-25SW,indx_49,BETHESDA,CN-CL,15-25,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-CL8-15SW,indx_49,BETHESDA,CN-CL,8-15,S,W,3,0,0,0,0,1.5,25,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-CL8-20SW,indx_49,BETHESDA,CN-CL,8-20,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-CL8-25SW,indx_49,BETHESDA,CN-CL,8-25,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-L0-8SW,indx_49,BETHESDA,CN-L,0-8,S,W,3,0,0,0,0,2,33,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-L8-20SW,indx_49,BETHESDA,CN-L,8-20,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-L8-25SW,indx_49,BETHESDA,CN-L,8-25,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-SICL0-8SW,indx_49,BETHESDA,CN-SICL,0-8,S,W,3,0,0,0,0,2,33,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACN-SICL8-25SW,indx_49,BETHESDA,CN-SICL,8-25,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACNV-CL0-8SW,indx_49,BETHESDA,CNV-CL,0-8,S,W,3,0,0,0,0,2,33,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACNV-CL3-15SW,indx_49,BETHESDA,CNV-CL,3-15,S,W,3,0,0,0,0,1.8,30,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDACNV-CL8-20SW,indx_49,BETHESDA,CNV-CL,8-20,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDAL0-8SW,indx_49,BETHESDA,L,0-8,S,W,3,0,0,20,40,2,34,8,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDAL8-25SW,indx_49,BETHESDA,L,8-25,S,W,3,0,0,15,35,1.5,26,6,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASH-CL0-8SW,indx_49,BETHESDA,SH-CL,0-8,S,W,3,0,0,0,0,2,33,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASH-CL8-25SW,indx_49,BETHESDA,SH-CL,8-25,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASH-SICL0-8SW,indx_49,BETHESDA,SH-SICL,0-8,S,W,3,0,0,0,0,2,33,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASH-SICL8-25SW,indx_49,BETHESDA,SH-SICL,8-25,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASH-SIL1-15SW,indx_49,BETHESDA,SH-SIL,1-15,S,W,3,0,0,0,0,1.7,28,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASH-SIL15-25SW,indx_49,BETHESDA,SH-SIL,15-25,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASHV-CL3-15SW,indx_49,BETHESDA,SHV-CL,3-15,S,W,3,0,0,0,0,1.5,25,0,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASHV-CL8-25SW,indx_49,BETHESDA,SHV-CL,8-25,S,W,3,0,0,0,0,1.5,25,0,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASHV-SIC0-8SW,indx_49,BETHESDA,SHV-SIC,0-8,S,W,3,0,0,0,0,2,33,0,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASICL0-8SW,indx_49,BETHESDA,SICL,0-8,S,W,3,0,0,15,35,1.5,26,6,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASICL15-25SW,indx_49,BETHESDA,SICL,15-25,S,W,3,0,0,15,30,1.5,26,6,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASICL2-12SW,indx_49,BETHESDA,SICL,2-12,S,W,3,0,0,20,35,2,33,8,indx_49,180,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASICL8-20SW,indx_49,BETHESDA,SICL,8-20,S,W,3,0,0,15,35,1.5,26,6,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASIL0-8SW,indx_49,BETHESDA,SIL,0-8,S,W,3,0,0,20,40,2,34,8,indx_49,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASIL8-20SW,indx_49,BETHESDA,SIL,8-20,S,W,3,0,0,15,35,1.5,26,6,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BETHESDASIL8-25SW,indx_49,BETHESDA,SIL,8-25,S,W,3,0,0,15,35,1.5,26,6,indx_49,170,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"BIGLICK-MILTON,C0-2SW",indx_59,"BIGLICK-MILTON,C",NA,0-2,S,W,3,69,26,35,70,3.3,54,50,indx_59,200,200,300,350,350,350,350,350,350,350,350,350,350,350,350
"BIGLICK-MILTON,C2-6SW",indx_59,"BIGLICK-MILTON,C",NA,2-6,S,W,3,68,25,34,70,3.3,54,49,indx_49,190,200,300,350,350,350,350,350,350,350,350,350,350,350,350
BIRKBECKSIL0-2SMW,indx_89,BIRKBECK,SIL,0-2,S,MW,2,122,42,52,74,5,82,83,indx_89,970,1160,1520,1580,2530,3470,3100,3000,2645,2340,2060,1620,1770,2270,3020
BIRKBECKSIL1-4SMW,indx_89,BIRKBECK,SIL,1-4,S,MW,2,120,41,51,73,4.9,81,82,indx_89,920,1090,1440,1460,2410,3330,2900,2870,2530,2240,1960,1470,1680,2110,2850
BIRKBECKSIL2-6MMW,indx_79,BIRKBECK,SIL,2-6,M,MW,2,112,38,48,67,4.6,76,76,indx_79,890,880,1150,1190,1990,2800,2430,2310,2025,1770,1500,1100,1300,1720,2410
BIRKBECKSIL2-6SMW,indx_79,BIRKBECK,SIL,2-6,S,MW,2,117,40,50,70,4.8,79,80,indx_89,960,1020,1350,1360,2280,3110,2740,2710,2350,2080,1790,1360,1570,2000,2720
BIXLERLFS0-2SSWP,indx_69,BIXLER,LFS,0-2,S,SWP,2,100,36,38,78,4.2,69,67,indx_69,470,630,860,870,1550,2200,1840,1760,1510,1320,1100,770,900,1290,1940
BIXLERLFS0-3SSWP,indx_69,BIXLER,LFS,0-3,S,SWP,2,100,36,38,78,4.2,69,67,indx_69,470,630,860,870,1550,2200,1840,1760,1510,1320,1100,770,900,1290,1940
BIXLERLFS2-6SSWP,indx_69,BIXLER,LFS,2-6,S,SWP,2,96,34,36,74,4,66,64,indx_69,460,460,710,660,1330,1930,1560,1400,1220,1030,840,520,660,1030,1650
"BIXLER,C-SUBSTLS0-2SSWP",indx_69,"BIXLER,C-SUBST",LS,0-2,S,SWP,2,98,34,36,76,4,67,65,indx_69,380,480,730,690,1370,1970,1610,1460,1275,1080,870,550,690,1070,1690
"BLAIRTON-RARDEN-GILPIN,AS5-20SMW",indx_59,"BLAIRTON-RARDEN-GILPIN,AS",NA,5-20,S,MW,3,85,25,35,60,3.5,57,56,indx_59,230,200,300,350,440,800,350,350,350,350,350,350,350,350,560
BLAKESLEESIL0-2SMW,indx_79,BLAKESLEE,SIL,0-2,S,MW,2,108,36,41,76,4.1,71,71,indx_79,550,730,980,1000,1740,2430,2060,1990,1715,1490,1260,900,1040,1440,2100
BLAKESLEESIL2-6SMW,indx_69,BLAKESLEE,SIL,2-6,S,MW,2,105,35,40,75,4,69,69,indx_69,540,660,890,860,1600,2260,1890,1750,1530,1310,1080,720,930,1320,1980
BLAKESLEESIL6-12SMW,indx_69,BLAKESLEE,SIL,6-12,S,MW,2,95,33,36,70,3.8,64,63,indx_69,410,420,610,600,1260,1810,1380,1300,1095,930,740,390,590,960,1560
BLANCHESTERSICL0-1SVP,indx_79,BLANCHESTER,SICL,0-1,S,VP,2,112,39,44,70,4.9,77,75,indx_79,750,900,1180,1210,2080,2850,2490,2360,2075,1850,1600,1200,1350,1770,2520
BLANCHESTERSIL0-1SVP,indx_79,BLANCHESTER,SIL,0-1,S,VP,2,112,39,44,70,4.9,77,75,indx_79,750,900,1180,1210,2080,2850,2490,2360,2075,1850,1600,1200,1350,1770,2520
BLANCHESTERSIL0-2SVP,indx_79,BLANCHESTER,SIL,0-2,S,VP,2,115,40,45,72,5,79,77,indx_79,810,980,1300,1320,2210,3010,2650,2610,2265,2010,1730,1310,1520,1940,2660
BLOUNTL0-2SSWP,indx_79,BLOUNT,L,0-2,S,SWP,2,114,40,50,76,4.6,78,79,indx_79,820,980,1310,1330,2210,3030,2660,2630,2280,2020,1740,1320,1530,1950,2660
BLOUNTL0-3SSWP,indx_79,BLOUNT,L,0-3,S,SWP,2,114,40,50,76,4.6,78,79,indx_79,820,980,1310,1330,2210,3030,2660,2630,2280,2020,1740,1320,1530,1950,2660
BLOUNTL2-6MSWP,indx_79,BLOUNT,L,2-6,M,SWP,2,105,36,46,70,4.2,71,72,indx_79,700,720,960,980,1700,2380,2010,1950,1675,1460,1230,870,1010,1410,2070
BLOUNTL2-6SSWP,indx_79,BLOUNT,L,2-6,S,SWP,2,109,38,48,73,4.4,74,75,indx_79,810,840,1110,1140,1920,2720,2360,2230,1955,1710,1450,1060,1260,1670,2360
BLOUNTSIL0-2SSWP,indx_79,BLOUNT,SIL,0-2,S,SWP,2,114,40,50,76,4.6,78,79,indx_79,820,980,1310,1330,2210,3030,2660,2630,2280,2020,1740,1320,1530,1950,2660
BLOUNTSIL0-4SSWP,indx_79,BLOUNT,SIL,0-4,S,SWP,2,112,39,49,75,4.5,76,77,indx_79,770,920,1200,1240,2110,2890,2520,2390,2105,1880,1620,1220,1370,1790,2540
BLOUNTSIL2-4SSWP,indx_79,BLOUNT,SIL,2-4,S,SWP,2,110,38,48,74,4.4,75,75,indx_79,810,860,1120,1170,1940,2760,2390,2270,1990,1730,1470,1070,1270,1690,2370
BLOUNTSIL2-6MSWP,indx_79,BLOUNT,SIL,2-6,M,SWP,2,105,36,46,70,4.2,71,72,indx_79,700,720,960,980,1700,2380,2010,1950,1675,1460,1230,870,1010,1410,2070
BLOUNTSIL2-6SSWP,indx_79,BLOUNT,SIL,2-6,S,SWP,2,109,38,48,73,4.4,74,75,indx_79,810,840,1110,1140,1920,2720,2360,2230,1955,1710,1450,1060,1260,1670,2360
BLOUNT-DEL REYSIL1-6SSWP,indx_69,BLOUNT-DEL REY,SIL,1-6,S,SWP,2,105,36,38,70,4,68,69,indx_69,630,690,920,940,1650,2320,1960,1900,1630,1420,1190,840,980,1380,2030
"BLOUNT-HOUCKTOWN,C0-3SSWP",indx_79,"BLOUNT-HOUCKTOWN,C",NA,0-3,S,SWP,2,112,41,48,78,4.6,77,77,indx_79,820,990,1330,1330,2230,3100,2670,2640,2325,2050,1800,1340,1550,1970,2670
"BLOUNT-JENERA,C0-3SSWP",indx_79,"BLOUNT-JENERA,C",NA,0-3,S,SWP,2,113,39,52,79,4.7,79,79,indx_79,800,940,1230,1270,2150,2930,2580,2450,2155,1920,1660,1250,1390,1810,2590
"BLOUNT-RIMER,C.2-6SSWP",indx_69,"BLOUNT-RIMER,C.",NA,2-6,S,SWP,2,95,32,46,70,4.1,68,67,indx_69,510,420,620,610,1200,1740,1370,1190,1030,850,660,370,570,870,1470
"BLOUNT,L-SUBSTL0-2SSWP",indx_79,"BLOUNT,L-SUBST",L,0-2,S,SWP,2,114,40,50,76,4.6,78,79,indx_79,820,980,1310,1330,2210,3030,2660,2630,2280,2020,1740,1320,1530,1950,2660
"BLOUNT,L-SUBSTL2-6SSWP",indx_79,"BLOUNT,L-SUBST",L,2-6,S,SWP,2,109,38,48,73,4.4,74,75,indx_79,810,840,1110,1140,1920,2720,2360,2230,1955,1710,1450,1060,1260,1670,2360
"BLOUNT,LM-SUBSTSIL0-3SSWP",indx_79,"BLOUNT,LM-SUBST",SIL,0-3,S,SWP,2,114,40,50,76,4.6,78,79,indx_79,820,980,1310,1330,2210,3030,2660,2630,2280,2020,1740,1320,1530,1950,2660
BOGARTGR-L0-2SMW,indx_79,BOGART,GR-L,0-2,S,MW,2,106,34,49,85,4,72,73,indx_79,520,630,900,880,1620,2280,1890,1740,1520,1310,1070,720,860,1250,1900
BOGARTGR-L2-6SMW,indx_69,BOGART,GR-L,2-6,S,MW,2,102,33,47,82,3.9,69,70,indx_79,510,540,750,770,1460,2090,1630,1540,1310,1120,920,530,730,1120,1740
BOGARTL0-2SMW,indx_79,BOGART,L,0-2,S,MW,2,109,35,50,87,4.1,74,75,indx_79,590,740,990,970,1750,2440,2050,1910,1670,1440,1200,830,1030,1430,2100
BOGARTL2-5SMW,indx_69,BOGART,L,2-5,S,MW,2,105,34,42,70,4,69,70,indx_79,580,590,860,820,1560,2200,1830,1680,1465,1250,1020,670,810,1210,1850
