id,soil_series,texture,slope,erosion,drainage,prod_index,indx,cropland_unadj,woodland_unadj,year
STRAWNSICL2-6MMW,STRAWN,SICL,2-6,M,MW,54,indx_59,350,230,2018
STRAWNSICL6-12MMW,STRAWN,SICL,6-12,M,MW,51,indx_59,350,230,2018
"STRINGLEY-SLIGO,OF-PHL0-2SW","STRINGLEY-SLIGO,OF-PH",L,0-2,S,W,74,indx_79,1710,710,2018
SUGARVALLEY-FINCASTLESIL0-2SSWP,SUGARVALLEY-FINCASTLE,SIL,0-2,S,SWP,80,indx_89,1965,230,2018
SUGARVALLEYSIL0-2SSWP,SUGARVALLEY,SIL,0-2,S,SWP,82,indx_89,1965,230,2018
SUMMITVILLESIL10-15MMW,SUMMITVILLE,SIL,10-15,M,MW,55,indx_59,350,230,2018
SUMMITVILLESIL10-20SMW,SUMMITVILLE,SIL,10-20,S,MW,56,indx_59,350,230,2018
SUMMITVILLESIL2-5SMW,SUMMITVILLE,SIL,2-5,S,MW,64,indx_69,350,230,2018
SUMMITVILLESIL5-10MMW,SUMMITVILLE,SIL,5-10,M,MW,58,indx_59,350,230,2018
SUMMITVILLESIL5-10SMW,SUMMITVILLE,SIL,5-10,S,MW,60,indx_69,360,230,2018
SWANTONFSL0-2SVP,SWANTON,FSL,0-2,S,VP,53,indx_59,350,230,2018
"SWANTON,V,SI-SUBSLFSL0-2SVP","SWANTON,V,SI-SUBSL",FSL,0-2,S,VP,53,indx_59,350,230,2018
SWITZERLANDSIL15-25MW,SWITZERLAND,SIL,15-25,M,W,33,indx_49,350,230,2018
SWITZERLANDSIL3-8MW,SWITZERLAND,SIL,3-8,M,W,60,indx_69,995,240,2018
SWITZERLANDSIL8-15MW,SWITZERLAND,SIL,8-15,M,W,53,indx_59,350,230,2018
"TAGGART,RF-PHSIL0-2SSWP","TAGGART,RF-PH",SIL,0-2,S,SWP,70,indx_79,1740,240,2018
TAGGARTSIL0-2SSWP,TAGGART,SIL,0-2,S,SWP,70,indx_79,1740,240,2018
TAGGARTSIL0-3SSWP,TAGGART,SIL,0-3,S,SWP,70,indx_79,1740,240,2018
TAGGARTSIL0-4SSWP,TAGGART,SIL,0-4,S,SWP,70,indx_79,1740,240,2018
TARHOLLOWSIL2-6SMW,TARHOLLOW,SIL,2-6,S,MW,69,indx_69,965,240,2018
TARLTONSIL6-12MMW,TARLTON,SIL,6-12,M,MW,60,indx_69,450,230,2018
TAWASMUCK0-2SVP,TAWAS,MUCK,0-2,S,VP,87,indx_89,2115,320,2018
"TEDROW-DIXBORO,C0-2SSWP","TEDROW-DIXBORO,C",,0-2,S,SWP,62,indx_69,750,230,2018
TEDROWFS0-3SSWP,TEDROW,FS,0-3,S,SWP,58,indx_59,355,230,2018
TEDROWLFS0-2SSWP,TEDROW,LFS,0-2,S,SWP,58,indx_59,355,230,2018
TEDROWLFS0-3SSWP,TEDROW,LFS,0-3,S,SWP,58,indx_59,355,230,2018
TEDROWLFS2-6SSWP,TEDROW,LFS,2-6,S,SWP,56,indx_59,360,230,2018
TEDROWLS0-3SSWP,TEDROW,LS,0-3,S,SWP,57,indx_59,345,230,2018
"TEDROW,V,SI-SUBSLLFS0-2SSWP","TEDROW,V,SI-SUBSL",LFS,0-2,S,SWP,64,indx_69,815,230,2018
TEEGARDENSIL2-6SMW,TEEGARDEN,SIL,2-6,S,MW,68,indx_69,875,225,2018
TEEGARDENSIL6-15MMW,TEEGARDEN,SIL,6-15,M,MW,61,indx_69,350,230,2018
TEEGARDENSIL6-15SMW,TEEGARDEN,SIL,6-15,S,MW,63,indx_69,480,230,2018
"THACKERY,M-SUBSTSIL0-2SMW","THACKERY,M-SUBST",SIL,0-2,S,MW,71,indx_79,1465,465,2018
"THACKERY,M-SUBSTSIL2-6SMW","THACKERY,M-SUBST",SIL,2-6,S,MW,68,indx_69,1255,255,2018
THACKERYSIL0-2SMW,THACKERY,SIL,0-2,S,MW,71,indx_79,1465,465,2018
THACKERYSIL1-4SMW,THACKERY,SIL,1-4,S,MW,70,indx_79,1355,355,2018
THACKERYSIL2-6MMW,THACKERY,SIL,2-6,M,MW,66,indx_69,1035,235,2018
THACKERYSIL2-6SMW,THACKERY,SIL,2-6,S,MW,68,indx_69,1255,255,2018
"THACKERY,S-SUBSTL0-2SMW","THACKERY,S-SUBST",L,0-2,S,MW,71,indx_79,1465,465,2018
"THACKERY,S-SUBSTSL1-3SMW","THACKERY,S-SUBST",SL,1-3,S,MW,69,indx_69,1330,330,2018
"THACKERY,T-SUBSTL0-2SMW","THACKERY,T-SUBST",L,0-2,S,MW,71,indx_79,1465,465,2018
"THACKERY,T-SUBSTSIL0-2SMW","THACKERY,T-SUBST",SIL,0-2,S,MW,71,indx_79,1465,465,2018
"THACKERY,VSIL0-2SMW","THACKERY,V",SIL,0-2,S,MW,76,indx_79,1545,545,2018
"THACKERY,VSIL2-6SMW","THACKERY,V",SIL,2-6,S,MW,74,indx_79,1210,230,2018
THRIFTONCL12-20SEW,THRIFTON,CL,12-20,SE,W,25,indx_49,350,230,2018
THRIFTONCL6-12SEW,THRIFTON,CL,6-12,SE,W,53,indx_59,350,230,2018
TIDERISHIL0-2SSWP,TIDERISHI,L,0-2,S,SWP,88,indx_89,2635,840,2018
"TILSIT-COOLVILLE,AS,UNDULATING3-8SMW","TILSIT-COOLVILLE,AS,UNDULATING",,3-8,S,MW,62,indx_69,835,225,2018
TILSITSIL0-2SMW,TILSIT,SIL,0-2,S,MW,75,indx_79,1125,225,2018
TILSITSIL0-3SMW,TILSIT,SIL,0-3,S,MW,68,indx_69,1125,225,2018
TILSITSIL0-4SMW,TILSIT,SIL,0-4,S,MW,68,indx_69,1125,225,2018
TILSITSIL12-18SMW,TILSIT,SIL,12-18,S,MW,57,indx_59,350,230,2018
TILSITSIL2-6MMW,TILSIT,SIL,2-6,M,MW,66,indx_69,850,225,2018
TILSITSIL3-8SMW,TILSIT,SIL,3-8,S,MW,65,indx_69,805,235,2018
TILSITSIL6-12SMW,TILSIT,SIL,6-12,S,MW,61,indx_69,675,230,2018
"TIOGA,FF-PHFSL0-2SW","TIOGA,FF-PH",FSL,0-2,S,W,65,indx_69,955,235,2018
"TIOGA,FF-PHL0-2SW","TIOGA,FF-PH",L,0-2,S,W,68,indx_69,1170,230,2018
"TIOGA,FF-PHSL0-2SW","TIOGA,FF-PH",SL,0-2,S,W,65,indx_69,955,235,2018
TIOGAFSL0-2SW,TIOGA,FSL,0-2,S,W,68,indx_69,1225,225,2018
TIOGAL0-2SW,TIOGA,L,0-2,S,W,72,indx_79,1340,340,2018
"TIOGA,OF-PHFSL0-2SW","TIOGA,OF-PH",FSL,0-2,S,W,68,indx_69,1225,225,2018
"TIOGA,OF-PHL0-2SW","TIOGA,OF-PH",L,0-2,S,W,72,indx_79,1340,340,2018
"TIOGA,OF-PHSIL0-2SW","TIOGA,OF-PH",SIL,0-2,S,W,72,indx_79,1340,340,2018
"TIOGA,RF-PHFSL0-2SW","TIOGA,RF-PH",FSL,0-2,S,W,68,indx_69,1225,225,2018
"TIOGA,RF-PHL0-2SW","TIOGA,RF-PH",L,0-2,S,W,72,indx_79,1340,340,2018
"TIOGA,RF-PHSL0-2SW","TIOGA,RF-PH",SL,0-2,S,W,68,indx_69,1225,225,2018
"TIOGA,VL0-2SW","TIOGA,V",L,0-2,S,W,73,indx_79,1520,520,2018
"TIOGA,VSIL0-2SW","TIOGA,V",SIL,0-2,S,W,73,indx_79,1520,520,2018
TIPPECANOESIL0-2SMW,TIPPECANOE,SIL,0-2,S,MW,74,indx_79,1705,705,2018
TIPPECANOESIL2-6SMW,TIPPECANOE,SIL,2-6,S,MW,71,indx_79,1415,415,2018
TIROSIL0-2SSWP,TIRO,SIL,0-2,S,SWP,78,indx_79,1830,225,2018
TIROSIL1-4SSWP,TIRO,SIL,1-4,S,SWP,77,indx_79,1730,235,2018
TIROSIL2-6SSWP,TIRO,SIL,2-6,S,SWP,74,indx_79,1465,225,2018
TITUSVILLESIL10-15MMW,TITUSVILLE,SIL,10-15,M,MW,60,indx_69,350,230,2018
TITUSVILLESIL10-15SMW,TITUSVILLE,SIL,10-15,S,MW,62,indx_69,440,230,2018
TITUSVILLESIL2-5SMW,TITUSVILLE,SIL,2-5,S,MW,68,indx_69,875,225,2018
TITUSVILLESIL2-6SMW,TITUSVILLE,SIL,2-6,S,MW,68,indx_69,875,225,2018
TITUSVILLESIL5-10MMW,TITUSVILLE,SIL,5-10,M,MW,62,indx_69,440,230,2018
TITUSVILLESIL5-10SMW,TITUSVILLE,SIL,5-10,S,MW,65,indx_69,650,230,2018
TITUSVILLESIL6-12MMW,TITUSVILLE,SIL,6-12,M,MW,62,indx_69,440,230,2018
TITUSVILLESIL6-12SMW,TITUSVILLE,SIL,6-12,S,MW,65,indx_69,650,230,2018
TITUSVILLESIL6-15SMW,TITUSVILLE,SIL,6-15,S,MW,64,indx_69,645,230,2018
"TOLEDO,PO-PHSIC0-1SVP","TOLEDO,PO-PH",SIC,0-1,S,VP,56,indx_59,475,230,2018
"TOLEDO,PO-PHSIC0-2SVP","TOLEDO,PO-PH",SIC,0-2,S,VP,56,indx_59,475,230,2018
"TOLEDO,PO-PHSICL0-2SVP","TOLEDO,PO-PH",SICL,0-2,S,VP,56,indx_59,475,230,2018
TOLEDOSIC0-1SVP,TOLEDO,SIC,0-1,S,VP,74,indx_79,1745,335,2018
TOLEDOSIC0-2SVP,TOLEDO,SIC,0-2,S,VP,74,indx_79,1745,335,2018
TOLEDOSICL0-1SVP,TOLEDO,SICL,0-1,S,VP,78,indx_79,1980,590,2018
TOLEDOSICL0-2SVP,TOLEDO,SICL,0-2,S,VP,78,indx_79,1980,590,2018
"TOLEDO,V,CALCAREOUSSIC0-2SVP","TOLEDO,V,CALCAREOUS",SIC,0-2,S,VP,74,indx_79,1315,225,2018
TOWERVILLESIL12-18SMW,TOWERVILLE,SIL,12-18,S,MW,46,indx_49,350,230,2018
TOWERVILLESIL6-12SMW,TOWERVILLE,SIL,6-12,S,MW,51,indx_59,350,230,2018
TRAPPIST-MUSESIL12-18MW,TRAPPIST-MUSE,SIL,12-18,M,W,43,indx_49,350,230,2018
TRAPPIST-MUSESIL2-6SW,TRAPPIST-MUSE,SIL,2-6,S,W,58,indx_59,620,230,2018
TRAPPIST-MUSESIL6-12MW,TRAPPIST-MUSE,SIL,6-12,M,W,55,indx_59,350,230,2018
TRAPPISTSIL15-25MW,TRAPPIST,SIL,15-25,M,W,37,indx_49,350,230,2018
TRAPPISTSIL15-25SW,TRAPPIST,SIL,15-25,S,W,37,indx_49,350,230,2018
TRAPPISTSIL18-25SW,TRAPPIST,SIL,18-25,S,W,33,indx_49,350,230,2018
TRAPPISTSIL3-8SW,TRAPPIST,SIL,3-8,S,W,58,indx_59,620,230,2018
TRAPPISTSIL8-15SW,TRAPPIST,SIL,8-15,S,W,55,indx_59,350,230,2018
"TREATY,OV-PHSIL0-1SVP","TREATY,OV-PH",SIL,0-1,S,VP,86,indx_89,2385,590,2018
TREATYSICL0-1SVP,TREATY,SICL,0-1,S,VP,89,indx_89,2620,805,2018
TREATYSICL0-2SVP,TREATY,SICL,0-2,S,VP,89,indx_89,2620,805,2018
"TREMONT,OF-PHSIL0-2SMW","TREMONT,OF-PH",SIL,0-2,S,MW,83,indx_89,2805,1805,2018
"TREMONT,RF-PHSICL0-2SMW","TREMONT,RF-PH",SICL,0-2,S,MW,83,indx_89,2805,1805,2018
TRUMBULLSICL0-2SP,TRUMBULL,SICL,0-2,S,P,55,indx_59,350,230,2018
TRUMBULLSIL0-2SP,TRUMBULL,SIL,0-2,S,P,57,indx_59,375,230,2018
TRUMBULLSIL2-6SP,TRUMBULL,SIL,2-6,S,P,57,indx_59,375,230,2018
TUSCARAWASCN-SIL6-18SMW,TUSCARAWAS,CN-SIL,6-18,S,MW,49,indx_49,350,230,2018
"TUSCOLA-BENNINGTON,C2-6SMW","TUSCOLA-BENNINGTON,C",,2-6,S,MW,70,indx_79,705,230,2018
TUSCOLAFSL0-2SMW,TUSCOLA,FSL,0-2,S,MW,80,indx_89,1545,545,2018
TUSCOLAFSL2-6SMW,TUSCOLA,FSL,2-6,S,MW,77,indx_79,1370,370,2018
TUSCOLAFSL3-8SMW,TUSCOLA,FSL,3-8,S,MW,75,indx_79,1260,260,2018
TUSCOLAL2-6MMW,TUSCOLA,L,2-6,M,MW,76,indx_79,1300,300,2018
TUSCOLAL2-6SMW,TUSCOLA,L,2-6,S,MW,80,indx_89,1545,545,2018
TUSCOLAL6-12MMW,TUSCOLA,L,6-12,M,MW,73,indx_79,995,230,2018
TUSCOLALFS0-2SMW,TUSCOLA,LFS,0-2,S,MW,78,indx_79,1415,415,2018
TUSCOLALFS2-6SMW,TUSCOLA,LFS,2-6,S,MW,75,indx_79,1300,300,2018
"TUSCOLA-SHINROCK,C2-6SMW","TUSCOLA-SHINROCK,C",,2-6,S,MW,73,indx_79,1355,355,2018
TUSCOLASIL0-2SMW,TUSCOLA,SIL,0-2,S,MW,81,indx_89,2335,1335,2018
TUSCOLASIL2-6SMW,TUSCOLA,SIL,2-6,S,MW,79,indx_79,1865,865,2018
"TUSCOLA,VFSL1-6SMW","TUSCOLA,V",FSL,1-6,S,MW,77,indx_79,1690,690,2018
TUSCOLAVFSL2-6SMW,TUSCOLA,VFSL,2-6,S,MW,80,indx_89,1545,545,2018
"TUSCOLA,VFSL6-12SMW","TUSCOLA,V",FSL,6-12,S,MW,69,indx_69,1030,225,2018
TYGARTSIL0-3SSWP,TYGART,SIL,0-3,S,SWP,62,indx_69,590,230,2018
TYLERSIL0-2SSWP,TYLER,SIL,0-2,S,SWP,58,indx_59,875,230,2018
TYLERSIL2-5SSWP,TYLER,SIL,2-5,S,SWP,56,indx_59,695,230,2018
TYNERLS1-6SW,TYNER,LS,1-6,S,W,44,indx_49,350,230,2018
TYNERLS6-12SW,TYNER,LS,6-12,S,W,40,indx_49,350,230,2018
"TYNER-OTISVILLE,C2-6SW","TYNER-OTISVILLE,C",,2-6,S,W,43,indx_49,350,230,2018
"TYNER,VSL0-2SW","TYNER,V",SL,0-2,S,W,49,indx_49,350,230,2018
"UDIPSAMMENTS-SPINKS,C0-6SW","UDIPSAMMENTS-SPINKS,C",,0-6,S,W,38,indx_49,350,230,2018
UNIONTOWNSIL0-2SMW,UNIONTOWN,SIL,0-2,S,MW,77,indx_79,1695,695,2018
UNIONTOWNSIL1-6SMW,UNIONTOWN,SIL,1-6,S,MW,76,indx_79,1615,615,2018
UNIONTOWNSIL2-6MMW,UNIONTOWN,SIL,2-6,M,MW,72,indx_79,1320,320,2018
UNIONTOWNSIL2-6SMW,UNIONTOWN,SIL,2-6,S,MW,76,indx_79,1615,615,2018
UNIONTOWNSIL6-12MMW,UNIONTOWN,SIL,6-12,M,MW,68,indx_69,815,225,2018
"UPSHUR-BERKS,C15-25MW","UPSHUR-BERKS,C",,15-25,M,W,43,indx_49,350,230,2018
"UPSHUR-BERKS,C6-15MW","UPSHUR-BERKS,C",,6-15,M,W,43,indx_49,350,230,2018
UPSHURC12-18SEW,UPSHUR,C,12-18,SE,W,37,indx_49,350,230,2018
UPSHURC18-25SEW,UPSHUR,C,18-25,SE,W,0,indx_49,350,230,2018
UPSHURC6-12SEW,UPSHUR,C,6-12,SE,W,43,indx_49,350,230,2018
UPSHUR-ELBASICL15-25SW,UPSHUR-ELBA,SICL,15-25,S,W,50,indx_59,350,230,2018
UPSHUR-ELBASICL8-15SW,UPSHUR-ELBA,SICL,8-15,S,W,63,indx_69,350,230,2018
"UPSHUR-GILPIN,C15-25MW","UPSHUR-GILPIN,C",,15-25,M,W,47,indx_49,350,230,2018
"UPSHUR-GILPIN,C15-25SW","UPSHUR-GILPIN,C",,15-25,S,W,50,indx_59,350,230,2018
"UPSHUR-GILPIN,C8-15MW","UPSHUR-GILPIN,C",,8-15,M,W,50,indx_59,350,230,2018
"UPSHUR-GILPIN,C8-15SW","UPSHUR-GILPIN,C",,8-15,S,W,57,indx_59,350,230,2018
"UPSHUR-MUSKINGUM,C10-15MW","UPSHUR-MUSKINGUM,C",,10-15,M,W,48,indx_49,350,230,2018
"UPSHUR-MUSKINGUM,C15-20MW","UPSHUR-MUSKINGUM,C",,15-20,M,W,42,indx_49,350,230,2018
"UPSHUR-MUSKINGUM,C2-5MW","UPSHUR-MUSKINGUM,C",,2-5,M,W,59,indx_59,350,230,2018
"UPSHUR-MUSKINGUM,C5-10MW","UPSHUR-MUSKINGUM,C",,5-10,M,W,54,indx_59,350,230,2018
UPSHURSIC15-25SEW,UPSHUR,SIC,15-25,SE,W,0,indx_49,350,230,2018
UPSHURSIC8-15SEW,UPSHUR,SIC,8-15,SE,W,43,indx_49,350,230,2018
UPSHURSICL12-18SW,UPSHUR,SICL,12-18,S,W,52,indx_59,350,230,2018
UPSHURSICL12-20MW,UPSHUR,SICL,12-20,M,W,54,indx_59,350,230,2018
UPSHURSICL15-25MW,UPSHUR,SICL,15-25,M,W,47,indx_49,350,230,2018
UPSHURSICL15-25SEW,UPSHUR,SICL,15-25,SE,W,0,indx_49,350,230,2018
UPSHURSICL15-25SW,UPSHUR,SICL,15-25,S,W,50,indx_59,350,230,2018
UPSHURSICL18-25SW,UPSHUR,SICL,18-25,S,W,47,indx_49,350,230,2018
UPSHURSICL2-6SW,UPSHUR,SICL,2-6,S,W,59,indx_59,350,230,2018
UPSHURSICL6-12MW,UPSHUR,SICL,6-12,M,W,54,indx_59,350,230,2018
UPSHURSICL6-12SW,UPSHUR,SICL,6-12,S,W,57,indx_59,350,230,2018
UPSHURSICL6-15MW,UPSHUR,SICL,6-15,M,W,53,indx_59,350,230,2018
UPSHURSICL6-15SW,UPSHUR,SICL,6-15,S,W,55,indx_59,350,230,2018
UPSHURSICL8-15MW,UPSHUR,SICL,8-15,M,W,52,indx_59,350,230,2018
UPSHURSICL8-15SW,UPSHUR,SICL,8-15,S,W,54,indx_59,350,230,2018
UPSHURSIL12-18MW,UPSHUR,SIL,12-18,M,W,54,indx_59,350,230,2018
UPSHURSIL2-6SW,UPSHUR,SIL,2-6,S,W,60,indx_69,350,230,2018
UPSHURSIL2-8SW,UPSHUR,SIL,2-8,S,W,60,indx_69,350,230,2018
UPSHURSIL3-8SW,UPSHUR,SIL,3-8,S,W,60,indx_69,350,230,2018
UPSHURSIL6-12MW,UPSHUR,SIL,6-12,M,W,56,indx_59,350,230,2018
UPSHURSIL8-15SW,UPSHUR,SIL,8-15,S,W,56,indx_59,350,230,2018
"UPSHUR-STEINSBURG,C15-25SW","UPSHUR-STEINSBURG,C",,15-25,S,W,47,indx_49,350,230,2018
VALLEY-LORAINSIL0-2SP,VALLEY-LORAIN,SIL,0-2,S,P,64,indx_69,910,230,2018
VALLEYSICL0-2SP,VALLEY,SICL,0-2,S,P,53,indx_59,350,230,2018
VALLEYSIL0-2SP,VALLEY,SIL,0-2,S,P,55,indx_59,350,230,2018
"VANDALIA-BROOKSIDE,C12-20MW","VANDALIA-BROOKSIDE,C",,12-20,M,W,56,indx_59,350,230,2018
"VANDALIA-BROOKSIDE,C15-25SW","VANDALIA-BROOKSIDE,C",,15-25,S,W,57,indx_59,350,230,2018
"VANDALIA-GILPIN,C15-25SEW","VANDALIA-GILPIN,C",,15-25,SE,W,40,indx_49,350,230,2018
VANDALIA-GUERNSEYSICL15-25MW,VANDALIA-GUERNSEY,SICL,15-25,M,W,47,indx_49,350,230,2018
VANDALIA-GUERNSEYSICL8-15MW,VANDALIA-GUERNSEY,SICL,8-15,M,W,54,indx_59,350,230,2018
"VANDALIA-RICHLAND,C15-25SW","VANDALIA-RICHLAND,C",,15-25,S,W,57,indx_59,350,230,2018
VANDALIASICL12-18SW,VANDALIA,SICL,12-18,S,W,56,indx_59,350,230,2018
VANDALIASICL15-25MW,VANDALIA,SICL,15-25,M,W,48,indx_49,350,230,2018
VANDALIASICL15-25SEW,VANDALIA,SICL,15-25,SE,W,37,indx_49,350,230,2018
VANDALIASICL15-25SW,VANDALIA,SICL,15-25,S,W,56,indx_59,350,230,2018
VANDALIASICL18-25SW,VANDALIA,SICL,18-25,S,W,53,indx_59,350,230,2018
VANDALIASICL6-12SW,VANDALIA,SICL,6-12,S,W,61,indx_69,350,230,2018
VANDALIASICL6-15MW,VANDALIA,SICL,6-15,M,W,57,indx_59,350,230,2018
VANDALIASICL8-15SW,VANDALIA,SICL,8-15,S,W,58,indx_59,350,230,2018
VANDALIASIL12-18SW,VANDALIA,SIL,12-18,S,W,56,indx_59,350,230,2018
VANDALIASIL15-25MW,VANDALIA,SIL,15-25,M,W,50,indx_59,350,230,2018
VANDALIASIL15-25SW,VANDALIA,SIL,15-25,S,W,54,indx_59,350,230,2018
VANDALIASIL8-15MW,VANDALIA,SIL,8-15,M,W,53,indx_59,350,230,2018
VANDALIASIL8-15SW,VANDALIA,SIL,8-15,S,W,56,indx_59,350,230,2018
VANDERGRIFTSIL2-6SMW,VANDERGRIFT,SIL,2-6,S,MW,72,indx_79,1135,235,2018
VANDERGRIFTSIL6-15SMW,VANDERGRIFT,SIL,6-15,S,MW,70,indx_79,1005,240,2018
VANLUEL0-2SSWP,VANLUE,L,0-2,S,SWP,74,indx_79,2070,275,2018
VAUGHNSVILLEL0-2SMW,VAUGHNSVILLE,L,0-2,S,MW,69,indx_69,1280,280,2018
VAUGHNSVILLEL0-3SMW,VAUGHNSVILLE,L,0-3,S,MW,69,indx_69,1280,280,2018
VAUGHNSVILLEL1-4SMW,VAUGHNSVILLE,L,1-4,S,MW,67,indx_69,1110,230,2018
VAUGHNSVILLEL2-6SMW,VAUGHNSVILLE,L,2-6,S,MW,66,indx_69,1070,230,2018
"VAUGHNSVILLE,VL0-2SMW","VAUGHNSVILLE,V",L,0-2,S,MW,60,indx_69,575,230,2018
VENANGOSIL0-2SSWP,VENANGO,SIL,0-2,S,SWP,64,indx_69,740,230,2018
VENANGOSIL2-6MSWP,VENANGO,SIL,2-6,M,SWP,59,indx_59,360,230,2018
VENANGOSIL2-6SSWP,VENANGO,SIL,2-6,S,SWP,62,indx_69,535,230,2018
VENANGOSIL6-12MSWP,VENANGO,SIL,6-12,M,SWP,57,indx_59,350,230,2018
VENANGOSIL6-12SSWP,VENANGO,SIL,6-12,S,SWP,59,indx_59,370,230,2018
"VENANGO,SS-SUBSTSIL0-2SSWP","VENANGO,SS-SUBST",SIL,0-2,S,SWP,64,indx_69,740,230,2018
"VENANGO,SS-SUBSTSIL2-6SSWP","VENANGO,SS-SUBST",SIL,2-6,S,SWP,62,indx_69,535,230,2018
VINCENTSICL2-6MW,VINCENT,SICL,2-6,M,W,65,indx_69,615,230,2018
VINCENTSICL2-6SW,VINCENT,SICL,2-6,S,W,68,indx_69,805,225,2018
VINCENTSICL6-12MW,VINCENT,SICL,6-12,M,W,63,indx_69,350,230,2018
VINCENTSIL12-18SW,VINCENT,SIL,12-18,S,W,60,indx_69,360,230,2018
VINCENTSIL2-6SW,VINCENT,SIL,2-6,S,W,69,indx_69,995,240,2018
VINCENTSIL6-12SW,VINCENT,SIL,6-12,S,W,66,indx_69,695,240,2018
VINCENTSIL6-15SW,VINCENT,SIL,6-15,S,W,66,indx_69,690,225,2018
"WABASHA,FF-PHSIC0-1SVP","WABASHA,FF-PH",SIC,0-1,S,VP,67,indx_69,1045,230,2018
"WABASHA,FF-PHSIC0-2SVP","WABASHA,FF-PH",SIC,0-2,S,VP,67,indx_69,1045,230,2018
"WABASHA,FF-PHSICL0-2SVP","WABASHA,FF-PH",SICL,0-2,S,VP,68,indx_69,1185,230,2018
"WABASHA,PO-PHSICL0-2SVP","WABASHA,PO-PH",SICL,0-2,S,VP,0,indx_49,350,230,2018
WABASHASIC0-2SVP,WABASHA,SIC,0-2,S,VP,73,indx_79,1485,235,2018
WABASHASICL0-2SVP,WABASHA,SICL,0-2,S,VP,77,indx_79,1760,370,2018
"WABASHA,V,MOD.SHALLOWSICL0-2SVP","WABASHA,V,MOD.SHALLOW",SICL,0-2,S,VP,61,indx_69,535,230,2018
WABASHSIC0-2SVP,WABASH,SIC,0-2,S,VP,68,indx_69,1455,225,2018
WADSWORTHSIL0-2SSWP,WADSWORTH,SIL,0-2,S,SWP,62,indx_69,590,230,2018
WADSWORTHSIL1-4SSWP,WADSWORTH,SIL,1-4,S,SWP,61,indx_69,480,230,2018
WADSWORTHSIL2-5SSWP,WADSWORTH,SIL,2-5,S,SWP,60,indx_69,460,230,2018
WADSWORTHSIL2-6SSWP,WADSWORTH,SIL,2-6,S,SWP,60,indx_69,460,230,2018
WADSWORTHSIL6-12MSWP,WADSWORTH,SIL,6-12,M,SWP,55,indx_59,350,230,2018
WADSWORTHSIL6-12SSWP,WADSWORTH,SIL,6-12,S,SWP,57,indx_59,360,230,2018
"WADSWORTH,VSIL2-6SSWP","WADSWORTH,V",SIL,2-6,S,SWP,58,indx_59,355,230,2018
"WAKELAND,OF-PHSIL0-2SSWP","WAKELAND,OF-PH",SIL,0-2,S,SWP,74,indx_79,1660,225,2018
WAKEMANSL2-6SW,WAKEMAN,SL,2-6,S,W,61,indx_69,500,230,2018
WAKEMANSL6-12SW,WAKEMAN,SL,6-12,S,W,59,indx_59,355,230,2018
WALLINGTONSIL0-2SSWP,WALLINGTON,SIL,0-2,S,SWP,62,indx_69,390,230,2018
WALLINGTONSIL2-6SSWP,WALLINGTON,SIL,2-6,S,SWP,59,indx_59,350,230,2018
"WALLKILL,C-SUBST,FF-PHSIL0-2SVP","WALLKILL,C-SUBST,FF-PH",SIL,0-2,S,VP,64,indx_69,1140,230,2018
"WALLKILL,FF-PHSIL0-2SVP","WALLKILL,FF-PH",SIL,0-2,S,VP,70,indx_79,1190,230,2018
"WALLKILL,LAC-SUBST,OF-PHSIL0-2SVP","WALLKILL,LAC-SUBST,OF-PH",SIL,0-2,S,VP,70,indx_79,1190,230,2018
"WALLKILL,OF-PHSIL0-2SVP","WALLKILL,OF-PH",SIL,0-2,S,VP,70,indx_79,1190,230,2018
"WALLKILL,PO-PHSIL0-2SVP","WALLKILL,PO-PH",SIL,0-2,S,VP,0,indx_49,350,230,2018
WALLKILLSICL0-2SVP,WALLKILL,SICL,0-2,S,VP,68,indx_69,1070,230,2018
WALLKILLSIL0-2SVP,WALLKILL,SIL,0-2,S,VP,70,indx_79,1190,230,2018
"WALLKILL,SI-SUBSTSIL0-2SVP","WALLKILL,SI-SUBST",SIL,0-2,S,VP,65,indx_69,1375,225,2018
"WALLKILL,V,C-SUBSLSIL0-2SVP","WALLKILL,V,C-SUBSL",SIL,0-2,S,VP,76,indx_79,1595,230,2018
"WALLKILL,VSIC0-2SVP","WALLKILL,V",SIC,0-2,S,VP,59,indx_59,840,230,2018
"WALLKILL,VSICL0-2SVP","WALLKILL,V",SICL,0-2,S,VP,73,indx_79,1375,225,2018
WAPAHANI-MIAMIANCL12-18SEMW,WAPAHANI-MIAMIAN,CL,12-18,SE,MW,32,indx_49,350,230,2018
WAPAHANI-MIAMIANCL6-12SEMW,WAPAHANI-MIAMIAN,CL,6-12,SE,MW,53,indx_59,350,230,2018
"WAPPINGER,RF-PHSL0-2SW","WAPPINGER,RF-PH",SL,0-2,S,W,62,indx_69,830,225,2018
WARNERSMUCK0-2SVP,WARNERS,MUCK,0-2,S,VP,75,indx_79,1405,235,2018
"WARNERS,OVER CLAY0-2SVP","WARNERS,OVER CLAY",,0-2,S,VP,75,indx_79,1585,230,2018
WARNERSSIL0-2SVP,WARNERS,SIL,0-2,S,VP,75,indx_79,1405,235,2018
WARNERSSOILS0-2SVP,WARNERS,SOILS,0-2,S,VP,62,indx_69,350,230,2018
"WARNERS,V,C-SUBSLSOILS0-2SVP","WARNERS,V,C-SUBSL",SOILS,0-2,S,VP,80,indx_89,2195,400,2018
