id,soil_series,texture,slope,erosion,drainage,prod_index,indx,cropland,woodland,year
"BLOUNT-RIMER,C.2-6SSWP","BLOUNT-RIMER,C.",,2-6,S,SWP,68,indx_69,870,230,2017
BLOUNTSIL0-2SSWP,BLOUNT,SIL,0-2,S,SWP,78,indx_79,1930,230,2017
BLOUNTSIL0-4SSWP,BLOUNT,SIL,0-4,S,SWP,76,indx_79,1820,230,2017
BLOUNTSIL2-4SSWP,BLOUNT,SIL,2-4,S,SWP,75,indx_79,1710,230,2017
BLOUNTSIL2-6MSWP,BLOUNT,SIL,2-6,M,SWP,71,indx_79,1400,230,2017
BLOUNTSIL2-6SSWP,BLOUNT,SIL,2-6,S,SWP,74,indx_79,1680,230,2017
BOGARTGR-L0-2SMW,BOGART,GR-L,0-2,S,MW,72,indx_79,1300,300,2017
BOGARTGR-L2-6SMW,BOGART,GR-L,2-6,S,MW,69,indx_69,1080,230,2017
"BOGART-HASKINS,C2-6SMW","BOGART-HASKINS,C",,2-6,S,MW,69,indx_69,1150,230,2017
BOGART-HASKINSL2-6SMW,BOGART-HASKINS,L,2-6,S,MW,69,indx_69,1150,230,2017
BOGARTL0-2SMW,BOGART,L,0-2,S,MW,74,indx_79,1430,430,2017
BOGARTL2-5SMW,BOGART,L,2-5,S,MW,69,indx_69,1250,250,2017
BOGARTL2-6SMW,BOGART,L,2-6,S,MW,69,indx_69,1250,250,2017
BOGARTL6-12MMW,BOGART,L,6-12,M,MW,60,indx_69,760,230,2017
BOGARTSIL0-2SMW,BOGART,SIL,0-2,S,MW,74,indx_79,1430,430,2017
BOGARTSIL2-5SMW,BOGART,SIL,2-5,S,MW,71,indx_79,1280,280,2017
BOGARTSIL2-6SMW,BOGART,SIL,2-6,S,MW,71,indx_79,1280,280,2017
BOGARTSIL6-12SMW,BOGART,SIL,6-12,S,MW,66,indx_69,910,230,2017
BOGARTSL0-2SMW,BOGART,SL,0-2,S,MW,72,indx_79,1300,300,2017
BOGARTSOILS5-10MMW,BOGART,SOILS,5-10,M,MW,66,indx_69,810,230,2017
BOGARTSOILS5-10SMW,BOGART,SOILS,5-10,S,MW,68,indx_69,960,230,2017
"BOGART,T-SUBSTL2-6SMW","BOGART,T-SUBST",L,2-6,S,MW,71,indx_79,1250,250,2017
"BOGART,T-SUBSTL6-12SMW","BOGART,T-SUBST",L,6-12,S,MW,60,indx_69,760,230,2017
"BOGART,VL0-3SMW","BOGART,V",L,0-3,S,MW,73,indx_79,1570,570,2017
"BOGART,VL3-8SMW","BOGART,V",L,3-8,S,MW,70,indx_79,1190,230,2017
BONNELLSICL15-25SEW,BONNELL,SICL,15-25,SE,W,33,indx_49,350,230,2017
BONNELLSIL15-25MW,BONNELL,SIL,15-25,M,W,45,indx_49,350,230,2017
BONNELLSIL15-25SW,BONNELL,SIL,15-25,S,W,50,indx_59,350,230,2017
"BONNIE,FF-PHSIL0-2SVP","BONNIE,FF-PH",SIL,0-2,S,VP,61,indx_69,350,230,2017
"BONNIE,PO-PHSIL0-2SVP","BONNIE,PO-PH",SIL,0-2,S,VP,0,indx_49,350,230,2017
"BONO,LO-SUBSTSIC0-2SVP","BONO,LO-SUBST",SIC,0-2,S,VP,75,indx_79,1790,230,2017
BONOSIC0-2SVP,BONO,SIC,0-2,S,VP,76,indx_79,2240,840,2017
BONOSICL0-2SVP,BONO,SICL,0-2,S,VP,78,indx_79,2390,990,2017
"BONPAS,OV-PHSIL0-2SVP","BONPAS,OV-PH",SIL,0-2,S,VP,77,indx_79,2080,280,2017
BONPASSICL0-2SVP,BONPAS,SICL,0-2,S,VP,77,indx_79,2080,280,2017
BONPASSIL0-2SVP,BONPAS,SIL,0-2,S,VP,79,indx_79,2230,430,2017
"BOSTON-BRATTON,C12-18MW","BOSTON-BRATTON,C",,12-18,M,W,59,indx_59,350,230,2017
"BOSTON-BRATTON,C12-18SEW","BOSTON-BRATTON,C",,12-18,SE,W,47,indx_49,350,230,2017
"BOSTON-BRATTON,C18-25MW","BOSTON-BRATTON,C",,18-25,M,W,47,indx_49,350,230,2017
"BOSTON-BRATTON,C6-12MW","BOSTON-BRATTON,C",,6-12,M,W,66,indx_69,410,230,2017
"BOSTON-BRATTON,C6-12SEW","BOSTON-BRATTON,C",,6-12,SE,W,55,indx_59,350,230,2017
BOSTON-GRAYFORDSIL2-6MW,BOSTON-GRAYFORD,SIL,2-6,M,W,60,indx_69,350,230,2017
BOSTON-GRAYFORDSIL2-6SW,BOSTON-GRAYFORD,SIL,2-6,S,W,64,indx_69,350,230,2017
BOYERGR-LS12-18SW,BOYER,GR-LS,12-18,S,W,36,indx_49,350,230,2017
BOYERL0-4SW,BOYER,L,0-4,S,W,62,indx_69,810,230,2017
BOYERLS1-6SW,BOYER,LS,1-6,S,W,62,indx_69,810,230,2017
BOYERLS6-12SW,BOYER,LS,6-12,S,W,59,indx_59,530,230,2017
BRACEVILLEL0-2SMW,BRACEVILLE,L,0-2,S,MW,66,indx_69,1190,230,2017
BRACEVILLEL2-6SMW,BRACEVILLE,L,2-6,S,MW,64,indx_69,1040,230,2017
BRACEVILLEL6-12MMW,BRACEVILLE,L,6-12,M,MW,58,indx_59,600,230,2017
BRADYSL0-3SSWP,BRADY,SL,0-3,S,SWP,59,indx_59,910,230,2017
"BRATTON-OPEQUON,C8-15MW","BRATTON-OPEQUON,C",,8-15,M,W,55,indx_59,350,230,2017
BRATTONSICL12-18SEW,BRATTON,SICL,12-18,SE,W,51,indx_59,350,230,2017
BRATTONSIL12-18MW,BRATTON,SIL,12-18,M,W,57,indx_59,350,230,2017
BRATTONSIL2-6MW,BRATTON,SIL,2-6,M,W,64,indx_69,550,230,2017
BRATTONSIL2-6SW,BRATTON,SIL,2-6,S,W,68,indx_69,760,230,2017
BRATTONSIL2-8SW,BRATTON,SIL,2-8,S,W,66,indx_69,660,230,2017
BRATTONSIL3-8MW,BRATTON,SIL,3-8,M,W,63,indx_69,500,230,2017
BRATTONSIL6-12MW,BRATTON,SIL,6-12,M,W,61,indx_69,350,230,2017
BRENTONSIL0-2SSWP,BRENTON,SIL,0-2,S,SWP,89,indx_89,2700,900,2017
BRONSONSL1-6SMW,BRONSON,SL,1-6,S,MW,67,indx_69,1360,360,2017
BROOKESICL12-18MW,BROOKE,SICL,12-18,M,W,55,indx_59,350,230,2017
BROOKESICL12-25MW,BROOKE,SICL,12-25,M,W,47,indx_49,350,230,2017
BROOKESICL4-12MW,BROOKE,SICL,4-12,M,W,61,indx_69,400,230,2017
BROOKSIDESICL12-18SW,BROOKSIDE,SICL,12-18,S,W,57,indx_59,350,230,2017
BROOKSIDESICL12-20SW,BROOKSIDE,SICL,12-20,S,W,56,indx_59,350,230,2017
BROOKSIDESICL15-25SW,BROOKSIDE,SICL,15-25,S,W,51,indx_59,350,230,2017
BROOKSIDESICL18-25SW,BROOKSIDE,SICL,18-25,S,W,51,indx_59,350,230,2017
BROOKSIDESICL6-12SW,BROOKSIDE,SICL,6-12,S,W,63,indx_69,350,230,2017
BROOKSIDESICL8-15MW,BROOKSIDE,SICL,8-15,M,W,57,indx_59,350,230,2017
BROOKSIDESICL8-15SW,BROOKSIDE,SICL,8-15,S,W,60,indx_69,350,230,2017
BROOKSIDESIL15-25MW,BROOKSIDE,SIL,15-25,M,W,49,indx_49,350,230,2017
BROOKSIDESIL15-25SW,BROOKSIDE,SIL,15-25,S,W,56,indx_59,350,230,2017
BROOKSIDESIL8-15MW,BROOKSIDE,SIL,8-15,M,W,60,indx_69,350,230,2017
BROOKSIDESIL8-15SW,BROOKSIDE,SIL,8-15,S,W,63,indx_69,350,230,2017
"BROOKSIDE-VANDALIA,C15-25MW","BROOKSIDE-VANDALIA,C",,15-25,M,W,50,indx_59,350,230,2017
"BROOKSIDE-VANDALIA,C15-25SW","BROOKSIDE-VANDALIA,C",,15-25,S,W,55,indx_59,350,230,2017
"BROOKSIDE-VANDALIA,C8-15SW","BROOKSIDE-VANDALIA,C",,8-15,S,W,59,indx_59,350,230,2017
BROOKSTONCL0-2SVP,BROOKSTON,CL,0-2,S,VP,89,indx_89,2830,1030,2017
"BROOKSTON,OV-PHSIL0-2SVP","BROOKSTON,OV-PH",SIL,0-2,S,VP,77,indx_79,1920,230,2017
BROOKSTONSICL0-2SVP,BROOKSTON,SICL,0-2,S,VP,89,indx_89,2830,1030,2017
BROOKSTONSICL2-6SVP,BROOKSTON,SICL,2-6,S,VP,86,indx_89,2590,790,2017
BROOKSTONSIL0-2SVP,BROOKSTON,SIL,0-2,S,VP,92,indx_99,3050,1250,2017
BROUGHTONC12-18MMW,BROUGHTON,C,12-18,M,MW,30,indx_49,350,230,2017
BROUGHTONC18-25SEMW,BROUGHTON,C,18-25,SE,MW,0,indx_49,350,230,2017
BROUGHTONC2-6MMW,BROUGHTON,C,2-6,M,MW,52,indx_59,350,230,2017
BROUGHTONC6-12MMW,BROUGHTON,C,6-12,M,MW,49,indx_49,350,230,2017
BROUGHTONC6-12SEMW,BROUGHTON,C,6-12,SE,MW,33,indx_49,350,230,2017
BROUGHTONSIC12-18SEMW,BROUGHTON,SIC,12-18,SE,MW,0,indx_49,350,230,2017
BROUGHTONSIC6-12SEMW,BROUGHTON,SIC,6-12,SE,MW,33,indx_49,350,230,2017
BROUGHTONSICL12-18MMW,BROUGHTON,SICL,12-18,M,MW,30,indx_49,350,230,2017
BROUGHTONSICL2-6MMW,BROUGHTON,SICL,2-6,M,MW,53,indx_59,350,230,2017
BROUGHTONSICL2-6SMW,BROUGHTON,SICL,2-6,S,MW,55,indx_59,350,230,2017
BROUGHTONSICL6-12MMW,BROUGHTON,SICL,6-12,M,MW,50,indx_59,350,230,2017
BROWNSVILLECN-SIL12-18SW,BROWNSVILLE,CN-SIL,12-18,S,W,49,indx_49,350,230,2017
BROWNSVILLECN-SIL15-25SW,BROWNSVILLE,CN-SIL,15-25,S,W,47,indx_49,350,230,2017
BROWNSVILLECN-SIL18-25SW,BROWNSVILLE,CN-SIL,18-25,S,W,45,indx_49,350,230,2017
BROWNSVILLECN-SIL6-12SW,BROWNSVILLE,CN-SIL,6-12,S,W,51,indx_59,350,230,2017
"BROWNSVILLE-WESTMORELAND,C18-25SW","BROWNSVILLE-WESTMORELAND,C",,18-25,S,W,52,indx_59,350,230,2017
"BRUSHCREEK-LAWSHE,C12-25MMW","BRUSHCREEK-LAWSHE,C",,12-25,M,MW,43,indx_49,350,230,2017
BRUSHCREEKSIL6-12MMW,BRUSHCREEK,SIL,6-12,M,MW,63,indx_69,520,230,2017
CALCUTTASIL0-3SSWP,CALCUTTA,SIL,0-3,S,SWP,66,indx_69,860,230,2017
CAMBRIDGESIL12-18MMW,CAMBRIDGE,SIL,12-18,M,MW,55,indx_59,350,230,2017
CAMBRIDGESIL12-18SMW,CAMBRIDGE,SIL,12-18,S,MW,56,indx_59,350,230,2017
CAMBRIDGESIL2-6MMW,CAMBRIDGE,SIL,2-6,M,MW,62,indx_69,750,230,2017
CAMBRIDGESIL2-6SMW,CAMBRIDGE,SIL,2-6,S,MW,64,indx_69,1040,230,2017
CAMBRIDGESIL6-12MMW,CAMBRIDGE,SIL,6-12,M,MW,60,indx_69,590,230,2017
CAMBRIDGESIL6-12SMW,CAMBRIDGE,SIL,6-12,S,MW,62,indx_69,830,230,2017
"CAMBRIDGE,SS-SUBSTSIL2-6SMW","CAMBRIDGE,SS-SUBST",SIL,2-6,S,MW,64,indx_69,1040,230,2017
"CAMBRIDGE,SS-SUBSTSIL6-12MMW","CAMBRIDGE,SS-SUBST",SIL,6-12,M,MW,60,indx_69,590,230,2017
CANADICE-CANEADEASIL0-2SP,CANADICE-CANEADEA,SIL,0-2,S,P,55,indx_59,350,230,2017
CANADICESICL0-2SP,CANADICE,SICL,0-2,S,P,52,indx_59,350,230,2017
CANADICESIL0-2SP,CANADICE,SIL,0-2,S,P,52,indx_59,350,230,2017
"CANADICE,VMUCK0-2SP","CANADICE,V",MUCK,0-2,S,P,53,indx_59,350,230,2017
CANALSIL0-2SSWP,CANAL,SIL,0-2,S,SWP,70,indx_79,1350,230,2017
CANASIL12-18MMW,CANA,SIL,12-18,M,MW,61,indx_69,360,230,2017
CANASIL12-20MMW,CANA,SIL,12-20,M,MW,61,indx_69,350,230,2017
CANASIL2-6MMW,CANA,SIL,2-6,M,MW,70,indx_79,860,230,2017
CANASIL2-6SMW,CANA,SIL,2-6,S,MW,73,indx_79,1340,340,2017
CANASIL6-12MMW,CANA,SIL,6-12,M,MW,67,indx_69,860,230,2017
"CANA,VSIL15-25MMW","CANA,V",SIL,15-25,M,MW,52,indx_59,350,230,2017
"CANA,VSIL2-6SMW","CANA,V",SIL,2-6,S,MW,69,indx_69,1030,230,2017
"CANA,VSIL6-18SMW","CANA,V",SIL,6-18,S,MW,62,indx_69,420,230,2017
"CANA,VSIL8-15MMW","CANA,V",SIL,8-15,M,MW,58,indx_59,420,230,2017
"CANEADEA-CANADICE,C0-2SSWP","CANEADEA-CANADICE,C",,0-2,S,SWP,55,indx_59,350,230,2017
CANEADEA-CANADICESIL0-2SSWP,CANEADEA-CANADICE,SIL,0-2,S,SWP,55,indx_59,350,230,2017
CANEADEASICL0-2SSWP,CANEADEA,SICL,0-2,S,SWP,56,indx_59,630,230,2017
CANEADEASICL0-3SSWP,CANEADEA,SICL,0-3,S,SWP,57,indx_59,630,230,2017
CANEADEASIL0-2SSWP,CANEADEA,SIL,0-2,S,SWP,63,indx_69,1090,230,2017
CANEADEASIL12-18MSWP,CANEADEA,SIL,12-18,M,SWP,42,indx_49,350,230,2017
CANEADEASIL2-6SSWP,CANEADEA,SIL,2-6,S,SWP,60,indx_69,800,230,2017
CANEADEASIL6-12MSWP,CANEADEA,SIL,6-12,M,SWP,56,indx_59,440,230,2017
CANFIELDSIL0-2SMW,CANFIELD,SIL,0-2,S,MW,75,indx_79,1760,760,2017
CANFIELDSIL12-18MMW,CANFIELD,SIL,12-18,M,MW,58,indx_59,700,230,2017
CANFIELDSIL12-18SMW,CANFIELD,SIL,12-18,S,MW,60,indx_69,860,230,2017
CANFIELDSIL12-20SMW,CANFIELD,SIL,12-20,S,MW,60,indx_69,830,230,2017
CANFIELDSIL2-5MMW,CANFIELD,SIL,2-5,M,MW,71,indx_79,1370,370,2017
CANFIELDSIL2-5SMW,CANFIELD,SIL,2-5,S,MW,73,indx_79,1530,530,2017
CANFIELDSIL2-6MMW,CANFIELD,SIL,2-6,M,MW,71,indx_79,1370,370,2017
CANFIELDSIL2-6SMW,CANFIELD,SIL,2-6,S,MW,73,indx_79,1530,530,2017
CANFIELDSIL3-8SMW,CANFIELD,SIL,3-8,S,MW,73,indx_79,1530,530,2017
CANFIELDSIL5-10MMW,CANFIELD,SIL,5-10,M,MW,63,indx_69,1150,230,2017
CANFIELDSIL5-10SMW,CANFIELD,SIL,5-10,S,MW,67,indx_69,1300,300,2017
CANFIELDSIL6-12MMW,CANFIELD,SIL,6-12,M,MW,63,indx_69,1150,230,2017
CANFIELDSIL6-12SMW,CANFIELD,SIL,6-12,S,MW,67,indx_69,1300,300,2017
CANFIELDSIL8-15SMW,CANFIELD,SIL,8-15,S,MW,63,indx_69,1010,230,2017
"CANFIELD,SS-SUBSTSIL2-6SMW","CANFIELD,SS-SUBST",SIL,2-6,S,MW,73,indx_79,1530,530,2017
"CANFIELD,V,MOD.SHALLOWSIL2-6SMW","CANFIELD,V,MOD.SHALLOW",SIL,2-6,S,MW,62,indx_69,1310,310,2017
"CANFIELD,V,MOD.SHALLOWSIL6-12SMW","CANFIELD,V,MOD.SHALLOW",SIL,6-12,S,MW,58,indx_59,620,230,2017
CAPTINASIL12-18MMW,CAPTINA,SIL,12-18,M,MW,59,indx_59,350,230,2017
CAPTINASIL2-6SMW,CAPTINA,SIL,2-6,S,MW,67,indx_69,880,230,2017
CAPTINASIL6-12MMW,CAPTINA,SIL,6-12,M,MW,61,indx_69,450,230,2017
CARDINALSIL12-18MMW,CARDINAL,SIL,12-18,M,MW,30,indx_49,350,230,2017
CARDINALSIL6-12MMW,CARDINAL,SIL,6-12,M,MW,42,indx_49,350,230,2017
CARDINGTONFSL2-6SMW,CARDINGTON,FSL,2-6,S,MW,68,indx_69,1330,330,2017
CARDINGTONSICL6-12MMW,CARDINGTON,SICL,6-12,M,MW,61,indx_69,790,230,2017
CARDINGTONSICL6-12SEMW,CARDINGTON,SICL,6-12,SE,MW,50,indx_59,350,230,2017
CARDINGTONSIL0-2SMW,CARDINGTON,SIL,0-2,S,MW,73,indx_79,1660,660,2017
CARDINGTONSIL12-18MMW,CARDINGTON,SIL,12-18,M,MW,55,indx_59,350,230,2017
CARDINGTONSIL12-20MMW,CARDINGTON,SIL,12-20,M,MW,55,indx_59,350,230,2017
CARDINGTONSIL12-25MMW,CARDINGTON,SIL,12-25,M,MW,50,indx_59,350,230,2017
CARDINGTONSIL2-6MMW,CARDINGTON,SIL,2-6,M,MW,66,indx_69,1160,230,2017
CARDINGTONSIL2-6SMW,CARDINGTON,SIL,2-6,S,MW,69,indx_69,1410,410,2017
CARDINGTONSIL6-12MMW,CARDINGTON,SIL,6-12,M,MW,62,indx_69,930,230,2017
CARDINGTONSIL6-12SEMW,CARDINGTON,SIL,6-12,SE,MW,53,indx_59,350,230,2017
CARDINGTONSIL6-12SMW,CARDINGTON,SIL,6-12,S,MW,66,indx_69,1160,230,2017
"CARLISLE,DRAINEDMUCK0-2SVP","CARLISLE,DRAINED",MUCK,0-2,S,VP,86,indx_89,2450,650,2017
CARLISLEMK-SIL0-2SVP,CARLISLE,MK-SIL,0-2,S,VP,86,indx_89,2450,650,2017
CARLISLEMUCK0-1SVP,CARLISLE,MUCK,0-1,S,VP,86,indx_89,2450,650,2017
CARLISLEMUCK0-2SVP,CARLISLE,MUCK,0-2,S,VP,86,indx_89,2450,650,2017
"CARLISLE,PO-PHMUCK0-2SVP","CARLISLE,PO-PH",MUCK,0-2,S,VP,0,indx_49,350,230,2017
CARLISLESICL0-2SVP,CARLISLE,SICL,0-2,S,VP,84,indx_89,2290,490,2017
"CARLISLE,UNDRAINEDMUCK0-2SVP","CARLISLE,UNDRAINED",MUCK,0-2,S,VP,0,indx_49,350,230,2017
CASCOCL18-25SEW,CASCO,CL,18-25,SE,W,0,indx_49,350,230,2017
"CASCO-ELDEAN,C12-18MW","CASCO-ELDEAN,C",,12-18,M,W,42,indx_49,350,230,2017
CASCO-ELDEANL12-18MW,CASCO-ELDEAN,L,12-18,M,W,42,indx_49,350,230,2017
CASCO-FOXSOILS6-12MW,CASCO-FOX,SOILS,6-12,M,W,52,indx_59,350,230,2017
CASCOGR-L12-18MW,CASCO,GR-L,12-18,M,W,38,indx_49,350,230,2017
CASCOGR-L12-18SEW,CASCO,GR-L,12-18,SE,W,42,indx_49,350,230,2017
CASCOGR-L12-20MW,CASCO,GR-L,12-20,M,W,38,indx_49,350,230,2017
CASCOGR-L6-12SW,CASCO,GR-L,6-12,S,W,51,indx_59,350,230,2017
CASCOGR-L8-15MW,CASCO,GR-L,8-15,M,W,45,indx_49,350,230,2017
"CASCO-KENDALLVILLE,C12-18SW","CASCO-KENDALLVILLE,C",,12-18,S,W,43,indx_49,350,230,2017
CASCOL15-25SW,CASCO,L,15-25,S,W,33,indx_49,350,230,2017
CASCOL18-25MW,CASCO,L,18-25,M,W,0,indx_49,350,230,2017
CASCOL2-6MW,CASCO,L,2-6,M,W,54,indx_59,350,230,2017
CASCOL2-6SW,CASCO,L,2-6,S,W,55,indx_59,350,230,2017
CASCOL6-12MW,CASCO,L,6-12,M,W,51,indx_59,350,230,2017
"CASCO-MIAMI-FOX,C12-18MW","CASCO-MIAMI-FOX,C",,12-18,M,W,43,indx_49,350,230,2017
"CASCO-RODMAN,C12-18MW","CASCO-RODMAN,C",,12-18,M,W,0,indx_49,350,230,2017
"CASCO-RODMAN,C2-12MW","CASCO-RODMAN,C",,2-12,M,W,50,indx_59,350,230,2017
CASCO-RODMAN-FOXSOILS18-25MW,CASCO-RODMAN-FOX,SOILS,18-25,M,W,0,indx_49,350,230,2017
CASCO-RODMANGR-L12-18SW,CASCO-RODMAN,GR-L,12-18,S,W,40,indx_49,350,230,2017
CASCO-RODMANGR-L6-18MW,CASCO-RODMAN,GR-L,6-18,M,W,33,indx_49,350,230,2017
CASCOSIL0-6SW,CASCO,SIL,0-6,S,W,56,indx_59,710,230,2017
CASCOSIL12-18MW,CASCO,SIL,12-18,M,W,40,indx_49,350,230,2017
"CASCO,V,VERY FLAGGY SUBSLL0-2SW","CASCO,V,VERY FLAGGY SUBSL",L,0-2,S,W,56,indx_59,350,230,2017
"CASCO,V,VERY FLAGGY SUBSLL2-6SW","CASCO,V,VERY FLAGGY SUBSL",L,2-6,S,W,54,indx_59,350,230,2017
"CASCO,V,VERY FLAGGY SUBSLL6-18SW","CASCO,V,VERY FLAGGY SUBSL",L,6-18,S,W,45,indx_49,350,230,2017
CASTALIACBV-L0-2SW,CASTALIA,CBV-L,0-2,S,W,0,indx_49,350,230,2017
CASTALIACN-SIL0-2SW,CASTALIA,CN-SIL,0-2,S,W,44,indx_49,350,230,2017
CASTALIACN-SIL2-6SW,CASTALIA,CN-SIL,2-6,S,W,43,indx_49,350,230,2017
CASTALIACNV-L0-2SW,CASTALIA,CNV-L,0-2,S,W,44,indx_49,350,230,2017
CASTALIACNV-L12-18SW,CASTALIA,CNV-L,12-18,S,W,0,indx_49,350,230,2017
CASTALIACNV-L2-6SW,CASTALIA,CNV-L,2-6,S,W,43,indx_49,350,230,2017
CASTALIACNV-SIL0-2SW,CASTALIA,CNV-SIL,0-2,S,W,44,indx_49,350,230,2017
CASTALIACNV-SIL2-6SW,CASTALIA,CNV-SIL,2-6,S,W,43,indx_49,350,230,2017
"CASTALIA-MARBLEHEAD,CSTV0-6SW","CASTALIA-MARBLEHEAD,C",STV,0-6,S,W,0,indx_49,350,230,2017
CASTALIASTV-FSL1-6SW,CASTALIA,STV-FSL,1-6,S,W,0,indx_49,350,230,2017
CASTALIASTV-L1-6SW,CASTALIA,STV-L,1-6,S,W,0,indx_49,350,230,2017
CAVODESIL2-5SSWP,CAVODE,SIL,2-5,S,SWP,64,indx_69,670,230,2017
CAVODESIL5-10MSWP,CAVODE,SIL,5-10,M,SWP,57,indx_59,350,230,2017
CAVODESIL5-10SSWP,CAVODE,SIL,5-10,S,SWP,60,indx_69,380,230,2017
CELINABY-SIL2-6SMW,CELINA,BY-SIL,2-6,S,MW,64,indx_69,1e3,230,2017
CELINA-CROSBYSIL0-2SMW,CELINA-CROSBY,SIL,0-2,S,MW,80,indx_89,2010,1010,2017
"CELINA,LM-SUBSTSIL0-2SMW","CELINA,LM-SUBST",SIL,0-2,S,MW,79,indx_79,1990,990,2017
CELINA-LOSANTVILLESIL2-6MMW,CELINA-LOSANTVILLE,SIL,2-6,M,MW,70,indx_79,1200,230,2017
CELINA-LOSANTVILLESIL2-6SMW,CELINA-LOSANTVILLE,SIL,2-6,S,MW,74,indx_79,1600,600,2017
CELINA-MIAMISIL6-12MMW,CELINA-MIAMI,SIL,6-12,M,MW,69,indx_69,1170,230,2017
CELINASIL0-2SMW,CELINA,SIL,0-2,S,MW,79,indx_79,1990,990,2017
CELINASIL2-6MMW,CELINA,SIL,2-6,M,MW,73,indx_79,1430,430,2017
CELINASIL2-6SMW,CELINA,SIL,2-6,S,MW,76,indx_79,1760,760,2017
CELINASIL6-12MMW,CELINA,SIL,6-12,M,MW,69,indx_69,1170,230,2017
"CELINA-STRAWN,C0-2SMW","CELINA-STRAWN,C",,0-2,S,MW,74,indx_79,1330,330,2017
"CELINA-STRAWN,C2-6SMW","CELINA-STRAWN,C",,2-6,S,MW,72,indx_79,1130,230,2017
"CELINA,VSIL6-15SMW","CELINA,V",SIL,6-15,S,MW,61,indx_69,350,230,2017
CELINA-XENIASIL0-2SMW,CELINA-XENIA,SIL,0-2,S,MW,79,indx_79,1990,990,2017
CELINA-XENIASIL2-6SMW,CELINA-XENIA,SIL,2-6,S,MW,76,indx_79,1760,760,2017
CENTERBURGSIL1-4SMW,CENTERBURG,SIL,1-4,S,MW,77,indx_79,1740,740,2017
CENTERBURGSIL2-6MMW,CENTERBURG,SIL,2-6,M,MW,72,indx_79,1340,340,2017
CENTERBURGSIL2-6SMW,CENTERBURG,SIL,2-6,S,MW,75,indx_79,1510,510,2017
CENTERBURGSIL6-12MMW,CENTERBURG,SIL,6-12,M,MW,68,indx_69,1010,230,2017
CENTERBURGSIL6-12SMW,CENTERBURG,SIL,6-12,S,MW,72,indx_79,1260,260,2017
"CERESCO,OF-PHSL0-2SSWP","CERESCO,OF-PH",SL,0-2,S,SWP,72,indx_79,1690,230,2017
CERESCOSL0-2SSWP,CERESCO,SL,0-2,S,SWP,72,indx_79,1690,230,2017
"CHAGRIN,ALK-PHL0-2SW","CHAGRIN,ALK-PH",L,0-2,S,W,75,indx_79,2020,1020,2017
"CHAGRIN,ALK-PH.SIL0-2SW","CHAGRIN,ALK-PH.",SIL,0-2,S,W,80,indx_89,2430,1430,2017
"CHAGRIN,FF-PHL0-2SW","CHAGRIN,FF-PH",L,0-2,S,W,57,indx_59,940,230,2017
"CHAGRIN,FF-PHSIL0-2SW","CHAGRIN,FF-PH",SIL,0-2,S,W,57,indx_59,940,230,2017
CHAGRINL0-2SW,CHAGRIN,L,0-2,S,W,77,indx_79,2210,1210,2017
"CHAGRIN,OF-PHL0-2SW","CHAGRIN,OF-PH",L,0-2,S,W,77,indx_79,2210,1210,2017
"CHAGRIN,OF-PHSIL0-2SW","CHAGRIN,OF-PH",SIL,0-2,S,W,77,indx_79,2210,1210,2017
"CHAGRIN,RF-PHL0-2SW","CHAGRIN,RF-PH",L,0-2,S,W,81,indx_89,2120,1120,2017
"CHAGRIN,RF-PHSIL0-2SW","CHAGRIN,RF-PH",SIL,0-2,S,W,86,indx_89,2800,1800,2017
CHAGRINSIL0-2SW,CHAGRIN,SIL,0-2,S,W,77,indx_79,2210,1210,2017
"CHANNAHON-BIGLICK,C6-12SW","CHANNAHON-BIGLICK,C",,6-12,S,W,46,indx_49,350,230,2017
CHANNAHON-FAIRMONTSOILS18-25MW,CHANNAHON-FAIRMONT,SOILS,18-25,M,W,43,indx_49,350,230,2017
CHANNAHONSIL0-2SW,CHANNAHON,SIL,0-2,S,W,52,indx_59,350,230,2017
CHANNAHONSIL2-6SW,CHANNAHON,SIL,2-6,S,W,50,indx_59,350,230,2017
CHAVIESL0-2SW,CHAVIES,L,0-2,S,W,62,indx_69,650,230,2017
CHAVIESL0-6SW,CHAVIES,L,0-6,S,W,61,indx_69,450,230,2017
CHAVIESL2-6SW,CHAVIES,L,2-6,S,W,59,indx_59,370,230,2017
"CHAVIES,RF-PHFSL0-2SW","CHAVIES,RF-PH",FSL,0-2,S,W,60,indx_69,450,230,2017
"CHAVIES,RF-PHSIL0-2SW","CHAVIES,RF-PH",SIL,0-2,S,W,62,indx_69,650,230,2017
"CHAVIES,RF-PHSIL2-6SW","CHAVIES,RF-PH",SIL,2-6,S,W,58,indx_59,380,230,2017
CHAVIESSIL6-15SW,CHAVIES,SIL,6-15,S,W,56,indx_59,350,230,2017
CHENANGOGR-L0-2SW,CHENANGO,GR-L,0-2,S,W,63,indx_69,880,230,2017
CHENANGOGR-L12-18SW,CHENANGO,GR-L,12-18,S,W,58,indx_59,350,230,2017
CHENANGOGR-L2-6SW,CHENANGO,GR-L,2-6,S,W,61,indx_69,730,230,2017
CHENANGOGR-L6-12MW,CHENANGO,GR-L,6-12,M,W,58,indx_59,360,230,2017
CHENANGOGR-L6-12SW,CHENANGO,GR-L,6-12,S,W,60,indx_69,480,230,2017
CHENANGOSIL0-2SW,CHENANGO,SIL,0-2,S,W,68,indx_69,1010,230,2017
